OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.504	0.849667	0
0.500333	0.503	0.843667	0
0.500667	0.502	0.745333	0
0.500333	0.503333	0.846	0
0.500667	0.502667	0.844333	0
0.500667	0.512	0.875667	0
0.500667	0.507667	0.868	0
0.500333	0.513333	0.875667	0
0.501	0.502	0.747333	0
0.501	0.510333	0.875	0
0.502	0.513667	0.878	0
0.500333	0.512333	0.875	0
0.500333	0.510333	0.869333	0
0.501333	0.503667	0.854	0
0.500667	0.516	0.885333	0
0.500667	0.506667	0.859667	0
0.500333	0.516	0.883333	0
0.500333	0.514667	0.877667	0
0.500333	0.502333	0.745667	0
0.500667	0.509	0.868333	0
0.500667	0.505333	0.857333	0
0.501667	0.509	0.870667	0
0.501333	0.514	0.879667	0
0.500333	0.505333	0.856667	0
0.501	0.51	0.874	0
0.500333	0.504333	0.854	0
0.502333	0.513667	0.879	0
0.500667	0.506	0.859	0
0.500667	0.507	0.867	0
0.500667	0.515667	0.884667	0
0.501	0.511	0.875667	0
0.501	0.515	0.884333	0
0.500667	0.514	0.879	0
0.501333	0.514667	0.884	0
0.501667	0.510667	0.876333	0
0.500333	0.515667	0.882667	0
0.501	0.511333	0.876	0
0.501333	0.510667	0.876	0
0.501	0.509667	0.873667	0
0.500333	0.506333	0.858	0
0.500667	0.514333	0.882667	0
0.501333	0.515667	0.886	0
0.500333	0.502667	0.746333	0
0.500667	0.509667	0.872667	0
0.501333	0.510333	0.875667	0
0.501	0.504333	0.857	0
0.501333	0.505	0.858667	0
0.501	0.505667	0.858333	0
0.502	0.510667	0.876667	0
0.500333	0.515333	0.880667	0
0.500667	0.503333	0.852667	0
0.500667	0.509333	0.870333	0
0.500333	0.51	0.868333	0
0.501333	0.512	0.877667	0
0.501	0.515333	0.885333	0
0.501	0.516333	0.886333	0
0.502333	0.510667	0.877667	1
0.500667	0.504333	0.856333	0
0.500667	0.502333	0.747667	0
0.500667	0.511333	0.874667	0
0.501	0.503	0.845333	0
0.501	0.509333	0.873	0
0.500333	0.507667	0.865333	0
0.500667	0.513	0.876333	0
0.501667	0.511	0.877333	0
0.501	0.514667	0.883	0
0.501333	0.511	0.876333	0
0.501	0.504	0.856333	0
0.502	0.516	0.886333	0
0.501	0.509	0.868667	0
0.501333	0.51	0.875	0
0.500333	0.508333	0.866333	0
0.500667	0.504	0.855667	0
0.501	0.505333	0.857667	0
0.500667	0.505667	0.858	0
0.502333	0.510333	0.877333	0
0.502667	0.51	0.876667	0
