OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.504667	0.516333	0.764	0
0.500667	0.504667	0.515	0.753667	0
0.501333	0.507333	0.522667	0.78	0
0.502333	0.505667	0.516333	0.768333	0
0.500667	0.504333	0.513667	0.747667	0
0.501333	0.509333	0.523667	0.784	0
0.500667	0.508667	0.523	0.779	0
0.501333	0.506333	0.518667	0.774333	0
0.501333	0.504333	0.520667	0.769667	0
0.501	0.506333	0.519333	0.772667	0
0.501	0.505	0.514667	0.760333	0
0.502667	0.506667	0.516	0.769667	0
0.500667	0.503667	0.509667	0.726	0
0.500667	0.506	0.519	0.771	0
0.500333	0.51	0.521667	0.778333	0
0.501333	0.504	0.515333	0.762667	0
0.501667	0.508	0.523	0.782	0
0.501	0.509	0.525	0.784	0
0.501333	0.503667	0.515	0.757667	0
0.501	0.509	0.521667	0.779333	0
0.500667	0.503333	0.513	0.741333	0
0.500667	0.503	0.515667	0.752	0
0.501	0.503667	0.521667	0.768333	0
0.502	0.504667	0.515667	0.764	0
0.502	0.503667	0.516	0.764	0
0.500667	0.507667	0.522667	0.777333	0
0.501333	0.506	0.519	0.773333	0
0.501667	0.504	0.519333	0.765333	0
0.501667	0.504333	0.513	0.747667	0
0.501667	0.504667	0.513	0.750667	0
0.502333	0.507333	0.522333	0.779333	0
0.501333	0.507667	0.522667	0.780333	0
0.501	0.508333	0.522333	0.779667	0
0.501	0.506333	0.519667	0.773	0
0.502667	0.504333	0.518333	0.765333	0
0.501667	0.504	0.516333	0.763667	0
0.501	0.504333	0.518333	0.763667	0
0.501	0.506333	0.522667	0.778667	0
0.501667	0.505	0.515333	0.764	0
0.501667	0.505333	0.515333	0.765333	0
0.501333	0.505333	0.516	0.766	0
0.500667	0.503333	0.510667	0.725333	0
0.500667	0.508333	0.522	0.778333	0
0.501333	0.503667	0.515333	0.761667	0
0.501333	0.508	0.524333	0.782333	0
0.501333	0.505	0.518333	0.770333	0
0.501333	0.504667	0.514667	0.753333	0
0.502	0.506333	0.516667	0.768333	0
0.502	0.505667	0.517	0.767	0
0.502333	0.505333	0.516667	0.768667	0
0.501333	0.508667	0.521	0.778667	0
0.501	0.508	0.521333	0.778667	0
0.501	0.508667	0.523667	0.783333	0
0.501333	0.51	0.525667	0.784333	0
0.503	0.506	0.516333	0.768667	0
0.502667	0.506333	0.516333	0.769667	0
0.500333	0.509667	0.522667	0.778	0
0.500333	0.509667	0.521667	0.777333	0
0.500667	0.508333	0.521667	0.777667	0
0.500667	0.505	0.520667	0.773667	0
0.501	0.506333	0.521	0.774	0
0.501667	0.505667	0.52	0.772667	0
0.501	0.504333	0.515333	0.762333	0
0.501	0.506333	0.516	0.765	0
0.501	0.504333	0.512	0.743667	0
0.500333	0.503667	0.515667	0.751667	0
0.500667	0.503333	0.521	0.766333	0
0.502	0.504667	0.516667	0.764333	0
0.502	0.504	0.517	0.764333	0
0.502333	0.503333	0.516333	0.764333	0
0.501667	0.508333	0.524	0.783	0
0.502	0.509	0.523667	0.784333	0
0.501	0.503333	0.516333	0.759667	0
0.501	0.507667	0.522333	0.776333	0
0.501667	0.506333	0.518333	0.772667	0
0.500667	0.504667	0.519333	0.766667	0
0.501333	0.503667	0.519	0.763667	0
0.501667	0.504667	0.519	0.765667	0
0.501333	0.504667	0.513333	0.751333	0
0.501	0.505667	0.514333	0.751333	0
0.500667	0.508	0.522333	0.778667	0
0.501667	0.503	0.514667	0.745333	0
0.501333	0.503333	0.513333	0.746	0
0.501333	0.504	0.512667	0.746	0
0.502333	0.504667	0.518	0.765333	0
0.503	0.504	0.517333	0.764667	0
0.501333	0.504	0.518333	0.763667	1
0.501333	0.504333	0.518	0.763667	0
0.501	0.506	0.523	0.778333	0
0.501333	0.507	0.522	0.779	0
0.500667	0.506333	0.522667	0.777	0
0.501667	0.506667	0.518	0.769333	0
0.500667	0.506333	0.518667	0.77	0
0.501333	0.505	0.516667	0.764333	0
0.503	0.506333	0.517667	0.77	0
0.500667	0.508333	0.521333	0.777333	0
0.501667	0.508667	0.521667	0.779667	0
0.500667	0.509	0.522667	0.779333	0
0.500667	0.505	0.522333	0.774	0
0.502	0.504	0.514333	0.760667	0
