OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.506667	0.512333	0.665	0.922738004160834	1.33337614747828	0
0.506	0.513	0.666333	1.17161301484108	2.44753211774251	0
0.508667	0.512333	0.653667	0.207716577320433	0.490023927664813	0
0.507333	0.513667	0.658333	0.37722773776628	0.92879845072251	0
0.508	0.512	0.654333	0.223156052202352	0.595570071925258	0
0.507333	0.512	0.664333	0.734889068779999	1.14552721209744	0
0.507667	0.514333	0.657333	0.37722773776628	0.82312067734898	0
0.505	0.511	0.656	0.942194665076685	1.58111132258236	0
0.504333	0.510667	0.655	0.945325598922936	1.62836441391891	0
0.504667	0.510333	0.656667	1.03150715404488	1.96801715110437	0
0.504667	0.510333	0.656333	1.03150715404488	1.89324469262775	0
0.505333	0.510333	0.655667	0.93516807973751	1.71642887165974	0
0.504	0.508667	0.659667	1.51229650069849	2.71463909723382	0
0.504667	0.509667	0.661	1.38599674309826	2.42890972481029	0
0.503	0.510667	0.662	2.24142777219229	4.62882355377946	0
0.503333	0.510667	0.662333	2.24142777219229	4.65235059723251	0
0.502667	0.510667	0.662333	2.24023872963181	4.91847221991422	0
0.503667	0.510333	0.664333	2.56007843805409	5.13624613936333	0
0.503667	0.511667	0.662667	2.24023872963181	4.50513413766435	0
0.502	0.511667	0.664667	2.7287063685719	5.58650249764056	0
0.501667	0.511	0.663333	2.90125240902524	6.05994302139417	0
0.506	0.511333	0.655667	0.823974609374998	1.23522456519840	0
0.504333	0.512667	0.663	1.27235363400660	2.45397968386733	0
0.504667	0.513	0.664333	0.95527271165627	2.17861320652839	0
0.505333	0.515667	0.668667	1.536	3.01004321963610	0
0.505333	0.512333	0.660667	1.03150715404488	1.79326843745360	0
0.505667	0.512333	0.660333	1.03573508902027	1.50685124279659	0
0.508667	0.511	0.649	0.253087352220636	0.430142563921306	0
0.508333	0.511	0.648667	0.253087352220636	0.427553922080335	0
0.507333	0.512	0.651	0.259695290858725	0.5287841644922	0
0.507667	0.513333	0.645333	0.156556268864353	0.319896820026473	0
0.506333	0.511333	0.663333	0.922738004160834	1.36871051588798	0
0.508667	0.515	0.656333	0.37722773776628	0.699257124215512	0
0.508333	0.514667	0.656667	0.284794065301018	0.705588230441424	0
0.506333	0.512	0.666	1.36250562076533	1.84632647693693	0
0.507333	0.513333	0.666333	1.02226163691051	1.54539310099038	0
0.505	0.512667	0.665333	1.40587465474886	2.83486483774747	0
0.506	0.512	0.665	1.28687290467919	2.89316943890946	0
0.505667	0.512333	0.665	1.28687290467919	2.90858829722784	0
0.505333	0.513	0.666667	1.28687290467919	2.80802128794507	0
0.505333	0.513333	0.667	1.28687290467919	2.73438873840973	0
0.505667	0.513333	0.667	1.28687290467919	2.56128978852019	0
0.506	0.514333	0.667667	1.28687290467919	2.61257324978155	0
0.506	0.513667	0.668667	1.53187245971124	3.26671273026966	0
0.505667	0.512	0.667	1.40872517965822	3.24677246111192	0
0.506	0.512333	0.667333	1.40745794581470	3.01375448004498	0
0.505333	0.512333	0.667333	1.40745794581470	3.33065337823278	0
0.505333	0.513667	0.667667	1.53533924504348	3.34969252545406	0
0.505333	0.512333	0.668	1.53335777674253	3.45655320916061	1
0.508	0.511667	0.653333	0.266386086662728	0.698544483417074	0
0.507667	0.511667	0.653667	0.3653322073127	0.827791387746877	0
0.507667	0.512	0.654	0.322185122592577	0.80360776774393	0
0.508333	0.511667	0.652333	0.306659211138828	0.66232874422653	0
0.508333	0.511	0.655	0.383664199056618	0.803879397991708	0
0.508667	0.512	0.654333	0.201069357085024	0.515036719720079	0
0.509333	0.513	0.655333	0.266596508194147	0.651100666945777	0
0.505667	0.514667	0.666	1.05286617099243	1.91000603799637	0
0.505667	0.513333	0.665667	1.04997886261707	2.03515511357286	0
0.505667	0.514	0.666	1.05286617099243	2.12955849167216	0
0.506333	0.514333	0.666667	1.05782456268062	1.94685975426624	0
0.504	0.512333	0.663667	1.27235363400660	2.71719601768401	0
0.504667	0.513	0.665333	1.27235363400660	2.71377130612597	0
0.504667	0.514	0.665667	1.16293442309443	2.41949471636787	0
0.504667	0.513333	0.665333	1.16293442309443	2.41949471636787	0
0.504333	0.514333	0.665	1.27552310864432	2.42163123322277	0
0.503667	0.513667	0.664	1.27839392160731	2.78450909603454	0
0.504333	0.511	0.654333	0.836108753225184	1.59702165082671	0
0.504333	0.510333	0.655667	1.03150715404488	2.06374456320791	0
0.504667	0.511	0.656667	1.03150715404488	1.95113378883073	0
0.506	0.513667	0.657	0.556842331221962	1.16351198186987	0
0.502333	0.511	0.664	2.56134599255769	5.27115406251285	0
0.503	0.511667	0.664667	2.24023872963181	4.95004679958697	0
0.502333	0.511	0.663	2.39815712441404	5.15699682465102	0
0.503	0.510333	0.664	2.52428360145122	5.88435449975812	0
0.502667	0.510667	0.662	2.08760086212295	4.76583435240536	0
0.504333	0.510333	0.663	2.56007843805409	4.99346306196641	0
0.504	0.510667	0.664	2.39672422533529	4.93373550493356	0
0.504	0.510333	0.664667	2.9025980203384	5.34163058477822	0
0.504667	0.510333	0.663333	2.39815712441404	4.93341509565005	0
0.503667	0.510333	0.664	2.55838881134541	5.0015172397278	0
0.504	0.512	0.662667	2.24023872963181	4.37341742779228	0
0.504	0.510333	0.662333	2.23865379083831	4.55006728867964	0
0.505333	0.510333	0.655333	0.918097078101314	1.39051796237366	0
0.506667	0.511667	0.655333	0.823974609374998	1.21135809878635	0
0.505333	0.511	0.655667	0.918097078101314	1.48934635367633	0
0.505333	0.510667	0.656	0.918097078101314	1.57572844982051	0
0.505667	0.512333	0.663667	1.06320857940319	2.38804434970225	0
0.505	0.513	0.665667	1.04997886261707	2.14539051201627	0
0.504333	0.513	0.664	1.15687750808222	2.28880141612022	0
0.504667	0.512667	0.664667	1.04682087434988	2.27801025035856	0
0.505	0.515	0.667333	1.53533924504348	3.07919415308140	0
0.505667	0.515333	0.669333	1.41062703196449	2.95448194000241	0
0.508	0.510667	0.648333	0.251107512499467	0.525277595833436	0
0.508667	0.511667	0.648333	0.253087352220636	0.400772108028063	0
0.508667	0.513	0.65	0.207716577320433	0.305755582139587	0
0.507333	0.512	0.65	0.215604976380264	0.439690118409402	0
0.507333	0.511667	0.650667	0.37722773776628	0.624280215703478	0
0.504	0.51	0.659667	1.26888655742632	2.18963149715656	0
0.502667	0.510333	0.661667	1.51229650069849	3.12401008468213	0
0.507667	0.512667	0.644333	0.251107512499467	0.414448063661586	0
