OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.505667	0.916	0
0.500333	0.505	0.919333	0
0.500667	0.504	0.916667	0
0.5	0.502333	0.894333	0
0.501	0.503	0.914333	0
0.501667	0.504	0.918	0
0.501333	0.503667	0.917	0
0.501	0.506333	0.924	0
0.502	0.504667	0.921333	0
0.501667	0.506	0.924	0
0.501	0.503667	0.916	0
0.500333	0.506	0.921	0
0.500333	0.504667	0.917333	0
0.501	0.502667	0.913667	0
0.501	0.507333	0.924667	0
0.500333	0.502667	0.895333	0
0.501333	0.505667	0.923333	1
0.501	0.504333	0.919333	0
0.500667	0.506	0.922333	0
0.500333	0.504	0.913667	0
0.500667	0.503667	0.915667	0
0.500333	0.502	0.894333	0
0.500667	0.507	0.923333	0
0.500333	0.502333	0.894667	0
0.502	0.503333	0.917	0
0.501	0.503333	0.915667	0
0.501667	0.505333	0.922	0
0.500333	0.503	0.912667	0
0.500667	0.501667	0.893333	0
0.5	0.502	0.893667	0
0.500667	0.503	0.913667	0
0.501333	0.506333	0.924333	0
0.500667	0.507667	0.923667	0
