OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.518	0.524	0.673667	0.95527271165627	4.03999217968903	0
0.516	0.523333	0.678	1.92145038899846	6.88403123888937	0
0.516667	0.523333	0.673333	1.05989380930823	4.61619934995279	0
0.513333	0.519333	0.673333	2.7287063685719	8.82082062870494	0
0.517	0.524333	0.676667	1.04682087434988	4.51243737501356	0
0.513667	0.523	0.688667	2.54362632513131	8.45288136897314	0
0.516333	0.522667	0.670667	1.52791490098692	5.7158001205248	0
0.516667	0.523	0.671333	1.52791490098692	5.9351963059349	0
0.516333	0.524667	0.682333	1.9428433592422	7.3894437926132	0
0.511	0.52	0.678	3.45502521381352	11.2643661273189	0
0.511667	0.521333	0.678333	3.07897459280419	9.02115504209657	0
0.512667	0.519	0.671667	2.56007843805409	8.83161668667367	0
0.517667	0.524333	0.673667	1.05782456268062	4.2248489263563	0
0.517667	0.523667	0.673	0.95527271165627	3.94867303836643	0
0.518333	0.525333	0.671	0.96000172954703	3.11479864537979	0
0.518	0.525	0.672333	1.06542114387052	3.50067531449603	0
0.518	0.525667	0.670667	1.06542114387052	3.26631510574510	0
0.516667	0.524	0.673667	1.05989380930823	4.51862673592785	0
0.516	0.523667	0.673	1.16987486378688	4.74114193447091	0
0.517	0.523667	0.672333	1.05989380930823	4.51583740040142	0
0.513667	0.519333	0.673667	2.39979520400499	8.80500714125202	0
0.513667	0.518667	0.672667	2.56134599255769	8.66050715419	0
0.519333	0.527	0.671333	0.793469056615336	2.24285076310299	0
0.519	0.527	0.672	0.793469056615336	2.34617155932381	0
0.519333	0.527	0.673	0.793469056615336	2.36822068665568	0
0.513667	0.519333	0.673	2.39672422533528	8.47606428412138	0
0.515333	0.525333	0.682333	2.55026564053244	7.07133285934601	0
0.515667	0.525667	0.682	2.2189349112426	6.64428535403085	0
0.516	0.525667	0.681333	2.2189349112426	6.60652976339336	0
0.516333	0.525333	0.680667	1.89865441343471	5.88195952168042	0
0.511667	0.520667	0.676	2.55838881134541	8.67650978806672	0
0.511667	0.519667	0.675	2.72522297740002	9.36222572595361	0
0.518	0.524333	0.673667	0.957110458601032	3.77405312030778	0
0.519667	0.524667	0.673	0.958687002970267	3.61761646468593	0
0.518333	0.524	0.672667	0.857888839308562	3.6740842805878	0
0.518	0.523667	0.673333	1.05286617099243	4.43231014190295	0
0.511333	0.519667	0.674667	2.90259802033840	9.92201292415863	0
0.511333	0.519667	0.673667	2.90125240902524	9.09985772928357	0
0.518	0.524333	0.671333	1.06611301607195	3.56653920655802	0
0.517667	0.524667	0.670667	0.961054125753525	3.27483850994821	0
0.511	0.521333	0.679	3.08243585339181	10.2147086845582	0
0.511333	0.521333	0.678333	3.08174346049191	9.85720186618925	0
0.511667	0.521	0.677667	3.84835819714378	9.67250538991902	0
0.511333	0.52	0.676667	3.84656314833208	10.0694390938528	0
0.517667	0.525333	0.675333	1.16784855803312	4.16075011067667	0
0.516667	0.524333	0.677	1.08340388599280	4.51440240728553	0
0.517333	0.525	0.677	0.981810218002705	4.41342573313754	0
0.517333	0.526667	0.672667	1.43437090525748	4.03870802462088	0
0.516333	0.526333	0.674	1.43437090525748	4.40628984398574	0
0.516667	0.526	0.673	1.43437090525748	4.40004760289347	0
0.516667	0.526	0.673333	1.68389308109257	4.46446182211478	0
0.518	0.528333	0.676333	1.31700982555271	3.97107140187931	0
0.518	0.527333	0.677	1.43437090525748	4.19095281034865	0
0.516667	0.527	0.677333	1.55666810709865	4.62380829749617	0
0.517333	0.529333	0.677667	1.54802297110526	4.33149296202534	0
0.517667	0.528333	0.677333	1.54802297110526	4.33876734557118	0
0.517333	0.528	0.677333	1.54802297110526	4.43644899574451	0
0.515667	0.525667	0.676333	1.81603753373540	5.33451616300519	0
0.516333	0.527333	0.676333	1.54802297110526	4.70308093277301	0
0.515667	0.526333	0.676667	1.68389308109257	5.27174188686993	0
0.515333	0.525667	0.675333	1.82537433013785	5.4282850268192	0
0.516667	0.528667	0.676333	1.44222102037137	4.26257033554699	0
0.516667	0.528	0.677	1.56500192451729	4.38666630871313	0
0.511	0.522333	0.681667	3.07689868121236	12.2228987410494	0
0.511667	0.523333	0.683	2.89945870126879	11.5746068210609	0
0.512333	0.522	0.682667	2.89945870126879	12.0900310449899	0
0.511667	0.522	0.682333	3.07897459280419	11.8160649528309	0
0.511667	0.522	0.682667	3.26376064254526	12.3383703204390	0
0.513333	0.522667	0.677667	2.23667334269392	7.71568901332049	0
0.513333	0.522	0.679333	2.39672422533528	8.23960177920674	0
0.513333	0.522	0.679667	2.39672422533528	8.37131767944387	0
0.513	0.522	0.679333	2.55838881134541	8.28048539239694	0
0.514333	0.523333	0.678333	2.39815712441404	7.77020747705619	0
0.514	0.522	0.678667	2.56007843805409	8.0256520873764	0
0.513333	0.522667	0.678	2.24142777219229	7.84014645513918	0
0.512333	0.521333	0.675	2.23667334269392	8.22035608003275	0
0.513	0.520667	0.676	2.08587725904352	8.04827310385773	0
0.518667	0.526333	0.672	0.70130714699725	2.65812355742916	0
