OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.506	0.839333	0
0.500667	0.521333	0.855667	0
0.5	0.511	0.849	0
0.500333	0.509	0.848	0
0.500333	0.509333	0.848667	0
0.500667	0.525667	0.862667	0
0.500333	0.520667	0.854333	0
0.501	0.503	0.841333	0
0.500333	0.505333	0.842333	0
0.504667	0.531333	0.866667	0
0.500333	0.503	0.838667	0
0.500333	0.508333	0.847	0
0.502667	0.523333	0.86	0
0.502	0.529667	0.865	0
0.502	0.508	0.849667	0
0.503	0.507	0.846667	0
0.500333	0.504333	0.841667	0
0.500333	0.522	0.856333	0
0.501	0.505333	0.844	0
0.501	0.508	0.848	0
0.503	0.524	0.861	0
0.501333	0.51	0.852667	0
0.500667	0.527	0.863	0
0.500667	0.509	0.849	0
0.501667	0.523667	0.859333	0
0.502667	0.532	0.867333	0
0.500333	0.508667	0.847333	0
0.501	0.501667	0.838	0
0.500667	0.532333	0.865	0
0.501667	0.532	0.865667	0
0.501	0.503667	0.842667	0
0.500333	0.532333	0.864	0
0.502667	0.510333	0.853667	0
0.501667	0.511333	0.855	0
0.504333	0.523	0.861	0
0.501333	0.525	0.861667	0
0.500333	0.527333	0.863	0
0.501	0.509667	0.852	0
0.500667	0.535	0.867333	0
0.503	0.508667	0.851333	0
0.500333	0.535	0.867	0
0.501333	0.506	0.846	0
0.500333	0.502	0.834333	0
0.503	0.533	0.87	0
0.500333	0.504	0.840333	0
0.500333	0.511333	0.852333	0
0.501333	0.508	0.849333	0
0.501333	0.511667	0.855333	1
0.501	0.512667	0.855667	0
0.500333	0.532	0.863667	0
0.502667	0.532667	0.868667	0
0.501	0.532	0.865333	0
0.501	0.502333	0.84	0
0.502333	0.508	0.85	0
0.502667	0.524667	0.861	0
0.502333	0.503667	0.843333	0
0.502333	0.534	0.868333	0
0.500667	0.501333	0.836333	0
0.501333	0.503667	0.843	0
0.501	0.505	0.843333	0
0.502333	0.523	0.859333	0
0.503	0.531667	0.867	0
0.502	0.509667	0.852333	0
0.505667	0.538667	0.870667	0
0.501667	0.502	0.839667	0
0.504	0.522333	0.860333	0
0.500667	0.522333	0.856667	0
0.501	0.527333	0.864333	0
0.501333	0.511	0.854	0
0.501	0.511667	0.853333	0
0.500333	0.527	0.862667	0
0.501667	0.505	0.844	0
0.503333	0.526333	0.864667	0
0.502333	0.531333	0.866333	0
0.500667	0.505333	0.843667	0
0.501	0.521333	0.856	0
0.500667	0.525333	0.861667	0
0.501333	0.526333	0.864	0
0.501333	0.525667	0.863333	0
0.501667	0.510667	0.853667	0
0.500333	0.507667	0.845	0
0.502667	0.507	0.846333	0
0.5	0.522333	0.856333	0
0.501333	0.507667	0.847667	0
0.503333	0.523667	0.861333	0
0.503333	0.533	0.870333	0
0.500667	0.531667	0.863333	0
0.500667	0.505667	0.844667	0
0.500667	0.505	0.842667	0
0.502667	0.531	0.866333	0
0.500333	0.523667	0.859	0
0.502667	0.522333	0.857	0
0.502333	0.529	0.865333	0
0.500333	0.512667	0.852667	0
0.503	0.523333	0.860333	0
0.502	0.536333	0.868667	0
0.502	0.51	0.853333	0
0.500667	0.520667	0.854667	0
0.501667	0.523333	0.859	0
0.500333	0.502333	0.835667	0
0.503333	0.522333	0.859667	0
0.504	0.523	0.860667	0
0.502333	0.522667	0.859	0
0.500333	0.534667	0.866667	0
0.502	0.524	0.86	0
0.502667	0.533333	0.869	0
0.500667	0.503667	0.84	0
0.501	0.512	0.854667	0
0.503	0.532333	0.868333	0
0.501	0.532333	0.865667	0
0.502333	0.507667	0.849	0
0.503333	0.522	0.858667	0
0.504	0.523333	0.861333	0
0.500667	0.512	0.853333	0
0.502	0.508333	0.851	0
0.504	0.521667	0.859	0
0.501333	0.511333	0.854333	0
0.501667	0.533667	0.866667	0
0.501	0.526	0.863667	0
0.500333	0.507	0.844	0
0.500667	0.507667	0.846	0
0.502	0.53	0.865667	0
0.500333	0.506	0.843	0
0.501	0.507667	0.846667	0
0.501	0.508667	0.850667	0
0.502333	0.507333	0.848	0
0.502	0.523667	0.859667	0
0.503	0.532	0.867667	0
0.502	0.532667	0.866333	0
0.500667	0.534333	0.866333	0
0.500333	0.534333	0.866	0
0.500667	0.535333	0.867667	0
0.500333	0.525	0.859667	0
0.501667	0.507667	0.848	0
0.501333	0.513	0.856	0
0.501	0.512333	0.855	0
0.502333	0.532333	0.868	0
0.501	0.505667	0.845667	0
0.500667	0.532	0.864	0
0.501333	0.503	0.842333	0
0.501333	0.503333	0.842667	0
0.501333	0.527	0.864667	0
0.502667	0.523667	0.860333	0
0.501667	0.525333	0.863333	0
0.501667	0.510333	0.853	0
0.501667	0.509	0.851	0
0.500667	0.509333	0.851667	0
0.503333	0.523333	0.861	0
0.501	0.508333	0.849333	0
0.503	0.509333	0.854	0
0.502667	0.509	0.852333	0
0.502667	0.530667	0.866	0
0.500667	0.523	0.858333	0
0.503333	0.521333	0.856333	0
0.503	0.522	0.857	0
