OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.51	0.521333	0.706333	6.5921793554023	19.9892127480813	0
0.508667	0.513667	0.677667	4.42488390419736	19.0382573525768	0
0.511667	0.520667	0.704667	6.2916207366989	17.4537604393572	0
0.508	0.514667	0.678333	4.01501266019604	18.3964661755551	0
0.506333	0.514333	0.68	4.69695379402228	21.6866675376477	0
0.51	0.518333	0.707	6.87451542833844	21.0651871252220	0
0.509333	0.516	0.697667	6.79457540885611	20.7070800388987	0
0.509333	0.516333	0.702667	7.07357068653869	21.0168576385821	0
0.509667	0.516	0.703333	7.0868882027488	21.2158658590459	0
0.514	0.52	0.673	2.08377152488672	5.70731813302509	0
0.505333	0.513	0.669	6.62656444228004	24.9044114825485	0
0.508667	0.514667	0.677667	4.22796941392239	17.8703860538347	0
0.509	0.514667	0.678	4.24488020814477	17.8372538164471	0
0.508333	0.513667	0.677	4.24944857091593	18.8255845175538	0
0.510667	0.518667	0.707	6.60175978957558	19.9944484762413	0
0.513	0.519	0.676333	2.72282932166713	8.5644268536279	0
0.509	0.517	0.702	7.0868882027488	20.6170267128000	0
0.509333	0.517333	0.701667	7.0868882027488	20.6110119375593	0
0.511333	0.518	0.708667	7.96824944952355	21.1696341994955	0
0.511	0.518333	0.707667	7.6959955650928	20.8921824162497	0
0.504	0.515333	0.666333	6.098068115232	23.7373243693043	0
0.511667	0.519667	0.705	6.30326186858632	18.0133152274338	0
0.511333	0.519	0.704333	6.3246280087698	18.0346813676173	0
0.511	0.518333	0.707333	6.8832725832814	20.4559311250800	0
0.507667	0.514333	0.679333	4.05435694817239	19.1673353315760	0
0.507333	0.514667	0.677	4.41666608891211	19.2110363777584	0
0.511333	0.519	0.706	7.1227960967152	19.5582232198471	0
0.502667	0.514333	0.671667	8.3096749796734	29.1684388521026	0
0.514	0.519667	0.676333	2.38690920829224	6.6577577505553	0
0.513667	0.519667	0.676	2.55374496624382	7.01932888925513	0
0.514333	0.519667	0.676667	2.38690920829224	6.65217166695646	0
0.513667	0.520667	0.676667	2.38997441770334	6.53707099877991	0
0.513667	0.52	0.677333	2.55079179951865	6.88496598762865	0
0.505	0.515333	0.666333	5.34530065769791	20.8989030194204	0
0.505333	0.514667	0.665	5.34530065769791	21.3286541727782	0
0.505	0.515667	0.665667	5.11299572552706	20.8726776702625	0
