OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.501	0.503	0.837	0
0.500333	0.503333	0.835333	0
0.501333	0.503667	0.862667	0
0.500333	0.510333	0.875667	0
0.500667	0.502667	0.836	0
0.501667	0.512667	0.894333	0
0.501	0.514667	0.897667	0
0.500333	0.505	0.868	0
0.501667	0.510333	0.882333	0
0.500333	0.511667	0.881667	0
0.500333	0.513333	0.889333	0
0.501333	0.512667	0.893333	0
0.500667	0.511	0.881333	0
0.500333	0.515333	0.897667	0
0.500667	0.504333	0.867333	0
0.500333	0.505667	0.868333	0
0.501	0.503333	0.837333	0
0.500333	0.515	0.897333	0
0.500667	0.507667	0.877667	0
0.500667	0.503333	0.836667	0
0.500333	0.514667	0.896	0
0.500667	0.514333	0.896667	0
0.500333	0.512333	0.886	0
0.500333	0.504333	0.866333	0
0.500667	0.505667	0.870667	0
0.500333	0.506333	0.873333	0
0.501	0.512667	0.892667	0
0.501	0.511333	0.885	0
0.501	0.513333	0.894667	0
0.501333	0.510333	0.881333	0
0.501	0.503667	0.861	0
0.501	0.515333	0.899667	0
0.500667	0.513667	0.894333	0
0.501333	0.513333	0.895	0
0.501333	0.510667	0.883	0
0.501	0.511667	0.892	0
0.500667	0.510333	0.879333	0
0.500667	0.508333	0.878333	0
0.500333	0.514333	0.891667	0
0.502667	0.507	0.878667	0
0.500667	0.511667	0.891333	0
0.500333	0.51	0.874333	0
0.500333	0.504667	0.867	0
0.502	0.512333	0.893667	0
0.500333	0.511333	0.880667	0
0.500667	0.515667	0.899333	0
0.500667	0.504667	0.868667	0
0.501	0.506667	0.877	0
0.501667	0.51	0.881333	0
0.501667	0.513	0.895	0
0.501333	0.513667	0.895667	0
0.501	0.506333	0.875667	0
0.500667	0.507333	0.877333	0
0.502	0.505333	0.873	0
0.500667	0.514667	0.897	0
0.500667	0.506667	0.875333	0
0.500333	0.504	0.864667	0
0.501	0.504667	0.869	0
0.500333	0.506667	0.873667	0
0.500667	0.513333	0.892	0
0.501333	0.504333	0.87	0
0.501333	0.508667	0.88	0
0.500667	0.514	0.895667	0
0.501667	0.504667	0.872	0
0.501	0.509333	0.88	0
0.501667	0.505333	0.872333	0
0.500333	0.516667	0.899333	0
0.502333	0.507333	0.879	0
0.503	0.507	0.879	0
0.502	0.506333	0.877667	0
0.500333	0.513	0.888667	0
0.500667	0.511333	0.884	0
0.501	0.504333	0.868667	0
0.500667	0.508667	0.878667	0
0.502333	0.505	0.872667	0
0.501	0.514	0.896	0
0.501	0.515	0.898	0
0.502	0.512667	0.894667	1
0.501667	0.506333	0.877333	0
0.501667	0.508333	0.88	0
0.502333	0.507	0.878333	0
0.501667	0.512	0.893333	0
0.501333	0.505333	0.872	0
0.500667	0.506333	0.874333	0
0.501333	0.505	0.871667	0
0.502	0.506	0.876	0
0.501333	0.504	0.867	0
0.502	0.509667	0.881333	0
0.500667	0.504	0.866333	0
0.501	0.513667	0.895333	0
0.500333	0.517	0.899667	0
0.500333	0.516333	0.898333	0
0.502	0.506667	0.878	0
0.501	0.511	0.884333	0
0.501333	0.506	0.875	0
0.501	0.508667	0.879333	0
0.501667	0.507	0.877667	0
0.502	0.509333	0.880333	0
0.501667	0.517	0.901333	0
0.501	0.505667	0.871667	0
0.501	0.506	0.873	0
0.500333	0.511	0.880333	0
0.501	0.515667	0.900333	0
0.500667	0.507	0.877	0
0.501	0.509	0.879667	0
0.502	0.504333	0.871	0
0.502333	0.504333	0.872	0
0.501	0.505	0.870667	0
0.501	0.508	0.878333	0
