OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.507333	0.524667	0.746667	0
0.502	0.507	0.525333	0.748	0
0.502	0.506	0.52	0.738667	0
0.501	0.505	0.513333	0.713	0
0.503	0.507	0.518667	0.738	0
0.501333	0.505	0.523333	0.741	0
0.503	0.507	0.529667	0.754667	0
0.502	0.507333	0.529333	0.752667	0
0.500667	0.504333	0.514667	0.713667	0
0.503667	0.507667	0.529	0.756	0
0.501	0.504667	0.517667	0.731333	0
0.501333	0.506667	0.524	0.742333	0
0.501667	0.506	0.523667	0.742667	0
0.502333	0.506667	0.524	0.746333	0
0.501667	0.506	0.519667	0.738	0
0.502	0.506333	0.519667	0.739333	0
0.501667	0.504333	0.517333	0.728667	0
0.501333	0.504333	0.518	0.729333	0
0.501667	0.504	0.518	0.728333	0
0.501333	0.504333	0.517333	0.728	0
0.500667	0.504333	0.525667	0.74	0
0.502	0.508333	0.529	0.753333	0
0.502	0.506	0.515667	0.732333	0
0.502667	0.505333	0.515	0.728333	0
0.501667	0.507333	0.530333	0.753333	0
0.502667	0.504333	0.511	0.711333	0
0.502	0.505333	0.518667	0.736	0
0.502	0.506333	0.529	0.752333	0
0.502	0.507	0.528333	0.752333	0
0.502	0.506667	0.527667	0.751	0
0.501667	0.506667	0.524333	0.745667	0
0.501	0.507667	0.525	0.744	0
0.501	0.508667	0.524667	0.745	0
0.501667	0.505	0.514667	0.716	0
0.502	0.506	0.525	0.747333	0
0.501333	0.507667	0.528	0.748333	0
0.502333	0.505667	0.514667	0.723	0
0.501333	0.507667	0.512667	0.714667	0
0.502	0.506333	0.519	0.738	0
0.502	0.505	0.516	0.730667	0
0.502333	0.508333	0.528667	0.753333	0
0.502333	0.509	0.527667	0.754	0
0.502667	0.506667	0.527	0.749333	0
0.502	0.505	0.511667	0.710333	0
0.501333	0.504667	0.512333	0.713333	0
0.501	0.504333	0.512	0.712667	0
0.500667	0.505667	0.518333	0.732333	0
0.501	0.506	0.523667	0.740667	0
0.501	0.506	0.522333	0.738667	0
0.500667	0.507	0.528667	0.749333	0
0.501	0.506333	0.528667	0.750667	0
0.502	0.504333	0.517	0.726333	0
0.501667	0.504	0.517	0.724667	0
0.502667	0.506667	0.530667	0.752667	0
0.503	0.506667	0.530333	0.753	0
0.501667	0.506667	0.527667	0.750333	0
0.501667	0.507667	0.526667	0.749667	0
0.501667	0.507	0.527333	0.751	0
0.502667	0.506333	0.528333	0.749333	0
0.501333	0.505333	0.514333	0.714333	0
0.501333	0.506	0.525333	0.746	0
0.501	0.505333	0.518333	0.735333	0
0.503333	0.509	0.528667	0.755333	0
0.504	0.507667	0.528667	0.755667	0
0.503333	0.508	0.529333	0.756	0
0.503333	0.508	0.529	0.755333	0
0.502667	0.505667	0.515333	0.73	0
0.501333	0.504333	0.518333	0.730667	0
0.501667	0.507	0.526333	0.747333	0
0.501333	0.506667	0.523667	0.742	0
0.501	0.506667	0.524	0.741667	0
0.502333	0.506333	0.523333	0.742333	0
0.502333	0.505667	0.512	0.714667	0
0.502333	0.506667	0.512667	0.717	0
0.502333	0.507333	0.529333	0.754333	0
0.501667	0.506	0.52	0.738333	0
0.501667	0.506	0.519333	0.737667	0
0.502333	0.506667	0.52	0.74	0
0.502333	0.506667	0.519	0.739667	0
0.502333	0.505667	0.519	0.737667	0
0.501333	0.508	0.528	0.750667	0
0.501667	0.504333	0.521667	0.739333	1
0.501333	0.504667	0.517	0.728667	0
0.501333	0.504333	0.517667	0.729	0
0.501	0.504	0.518	0.726	0
0.501	0.504	0.525667	0.738	0
0.503667	0.507333	0.527667	0.754333	0
0.503667	0.507	0.528667	0.755	0
0.503667	0.509	0.528	0.754667	0
0.503333	0.508	0.528333	0.754	0
0.502	0.505333	0.516	0.732	0
0.502333	0.505667	0.516	0.732333	0
0.503333	0.507	0.528	0.752667	0
0.503667	0.506333	0.528	0.750667	0
0.504	0.506	0.529667	0.752667	0
0.503	0.505	0.515	0.722333	0
0.502	0.505333	0.514	0.722333	0
0.502	0.507333	0.53	0.753	0
0.502	0.508	0.53	0.753333	0
0.503333	0.507667	0.526333	0.749	0
