OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.516333	0.524667	0.675667	0.945325598922936	2.50061614870735	0
0.514333	0.523	0.674667	1.28096511444198	3.7996309155752	0
0.514667	0.521333	0.671667	1.52264559435759	3.93440602448088	0
0.518	0.524	0.688	1.17509296488377	3.80783684185882	0
0.514333	0.524667	0.691667	2.08894189627257	8.74128397683983	0
0.515	0.527333	0.693667	2.08894189627257	7.75062736882997	0
0.515333	0.523667	0.685667	0.853909012088821	3.18663975666789	0
0.515	0.523667	0.683667	1.03150715404488	3.38203815748759	0
0.514667	0.523333	0.682333	1.14137107884450	3.727248225407	0
0.513333	0.524333	0.699667	3.08243585339181	12.0129372945040	0
0.515	0.524	0.702333	2.55627749474951	9.75916124684951	0
0.514667	0.524333	0.701667	2.72282932166713	10.1773803388237	0
0.515	0.525	0.703	2.39263239114584	9.73104832327849	0
0.51	0.515333	0.683333	3.83008295614195	12.915360088251	0
0.515333	0.523333	0.687333	1.39923394931074	4.57765034362179	0
0.515333	0.523	0.689667	1.52544385488382	4.9027828582751	0
0.516333	0.522667	0.673333	0.678663676837495	2.45466600205899	0
0.516	0.523	0.675	0.757693277323836	2.26162884543139	0
0.515667	0.523667	0.699333	2.37956006466899	9.36155775133623	0
0.515667	0.523333	0.693667	2.39815712441404	9.24754952015501	0
0.515333	0.523333	0.692667	2.24142777219229	8.92736245457784	0
0.514667	0.524	0.687667	1.53533924504348	4.72108877675392	0
0.515	0.523667	0.689	1.66456210043388	5.19259806231302	0
0.514	0.523	0.686667	1.80106068414748	5.93124749904458	0
0.516667	0.524667	0.676	0.846099451469178	2.40334767030065	0
0.516333	0.524333	0.675667	0.945325598922936	2.50551925061745	0
0.515667	0.524	0.674333	0.942194665076685	2.60698949734763	0
0.515667	0.522667	0.674667	0.95527271165627	2.73011916074365	0
0.516667	0.524333	0.672333	0.762152967462395	2.26014220714549	0
0.516333	0.524	0.675333	1.04682087434988	2.59871700881721	0
0.515	0.522667	0.673	1.04997886261707	3.00731572787497	0
0.513667	0.522333	0.673333	1.65119064207669	4.46671218809601	0
0.513333	0.521667	0.672333	1.39923394931074	4.3038599161286	0
0.514333	0.521	0.671	1.52264559435759	3.90911140387148	0
0.513667	0.521333	0.670667	1.64777015326601	4.01835728872724	0
0.513667	0.521333	0.671	1.78485974557323	4.16315461852443	0
0.517	0.524	0.690667	1.17161301484108	4.31097037064982	0
0.517	0.524333	0.688	1.05782456268062	3.77918974955872	0
0.516667	0.524333	0.689	1.16293442309443	4.01934477969882	0
0.516333	0.524667	0.689667	1.27552310864432	4.25317737516093	0
0.517333	0.523667	0.688333	1.17422252143144	4.07050946854738	0
0.517333	0.523333	0.687333	1.28930030794645	4.27103882163747	0
0.517	0.523667	0.687333	1.17422252143144	4.09790818105652	0
0.515667	0.524333	0.693667	2.23429786888208	8.48512849424766	0
0.515667	0.523667	0.693	2.08377152488672	8.4417116599263	0
0.515333	0.525	0.694667	2.24023872963181	8.50055158402428	0
0.515333	0.524667	0.694	2.23865379083831	8.57338255535396	0
0.515	0.524667	0.693667	2.56007843805409	9.5785529402568	0
0.514333	0.525	0.693333	2.39672422533529	9.7094054619108	0
0.514333	0.526	0.692667	2.56007843805409	9.2064022345441	0
0.514667	0.526	0.694	2.08894189627257	8.3171576882187	0
0.514667	0.526667	0.694667	1.94284335924220	8.29665969107375	0
0.514333	0.526333	0.694	2.23865379083831	9.01186898703075	0
0.514667	0.524333	0.693	2.23865379083831	7.74468519349295	0
0.515333	0.524333	0.693333	2.39488250334374	7.88769822154865	0
0.514667	0.524667	0.693	2.39488250334374	7.68341119463864	0
0.516333	0.525	0.685667	0.935168079737513	2.90855047335170	0
0.515333	0.523333	0.684333	1.05286617099243	3.43790106069624	0
0.516	0.523667	0.685667	0.853909012088821	2.95443534933925	0
0.515667	0.523667	0.686333	1.05286617099243	3.25826555892281	0
0.517	0.524	0.684	0.935168079737513	2.73177507635176	0
0.516	0.523333	0.684	0.851550153882263	2.96204088632447	0
0.515333	0.523	0.683333	0.94819994862048	3.14561360683674	0
0.515667	0.523	0.684	1.14566852221486	3.43363977009814	0
0.515667	0.523333	0.683667	0.931275204161611	3.0541357848466	0
0.515	0.523667	0.683	1.03150715404488	3.37947025445040	0
0.515333	0.522667	0.683667	1.03150715404488	3.61654907141483	0
0.516333	0.523667	0.682	0.765682591850359	2.83978333716467	0
0.516333	0.523333	0.682667	0.765682591850359	2.85880993801368	0
0.517	0.523333	0.685	0.863875076293838	3.54299142463228	0
0.515333	0.523333	0.681	0.843009879470235	3.13140497653426	0
0.516	0.524	0.68	0.764034465919504	2.85089533729299	0
0.516667	0.523667	0.678667	0.677220919868682	2.62753224387947	0
0.516	0.524333	0.679	0.661008912029344	2.57130107805908	0
0.515667	0.523	0.678667	0.757693277323836	2.96532381431908	0
0.515333	0.523	0.677	0.853909012088821	2.97350524359146	0
0.517	0.523667	0.683667	0.752311411253825	2.82135947279417	0
0.515333	0.522667	0.683333	0.945325598922939	3.57166995091113	0
0.515	0.522333	0.682667	0.942194665076685	3.49952119979678	0
0.513333	0.525	0.700333	3.08243585339181	12.0097576090677	0
0.514333	0.524667	0.703333	2.56219118815517	10.6460223545765	0
0.515	0.524333	0.702333	2.55627749474951	9.60713450950438	0
0.514667	0.525	0.702667	2.55627749474951	10.0100882985108	0
0.515333	0.524333	0.703667	2.89721727484207	10.3967499957376	0
0.515	0.524667	0.703333	2.55838881134541	9.89953191509568	0
0.515	0.526	0.704333	2.56007843805409	10.0585884200385	0
0.514667	0.525	0.703	2.55627749474951	10.2886504752171	0
0.514	0.523333	0.701667	2.90394391491253	11.3497615172523	1
0.514	0.523667	0.702667	2.72282932166713	11.6479247133830	0
0.514667	0.524	0.702333	2.7287063685719	11.2329756169611	0
0.516333	0.523333	0.702667	2.72522297740002	9.77546187995991	0
0.516	0.524667	0.703	2.39979520400499	9.39274379400382	0
0.515667	0.524	0.703667	2.39263239114584	9.61284826628494	0
0.516333	0.524333	0.704	2.55627749474951	9.4859125644594	0
0.514667	0.523667	0.7	2.56007843805409	10.1727352290426	0
0.516333	0.523667	0.699667	2.24222062839582	9.24477856302753	0
0.515667	0.523333	0.700667	2.39263239114584	9.73623190999986	0
0.514667	0.523667	0.701667	2.56261383373030	10.9105414855441	0
0.514333	0.524667	0.703	2.72979534391427	10.5974956809388	0
0.517	0.526	0.702333	2.55627749474951	8.83383397662517	0
