OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.501667	0.870667	0
0.5	0.506333	0.889333	0
0.500333	0.507333	0.892333	0
0.500333	0.503	0.887667	0
0.501	0.503667	0.890333	0
0.500333	0.502667	0.887333	0
0.500333	0.51	0.895667	0
0.503333	0.505	0.893667	0
0.501333	0.505667	0.893	0
0.501333	0.508667	0.898667	0
0.501	0.502667	0.887667	0
0.502	0.507	0.896667	0
0.502667	0.509333	0.9	0
0.500333	0.501667	0.871	0
0.501	0.508667	0.897	0
0.500667	0.504667	0.890667	0
0.501	0.501667	0.884667	0
0.500333	0.511333	0.897333	0
0.504	0.518333	0.902667	0
0.502667	0.509	0.899667	0
0.500667	0.501	0.869333	0
0.500667	0.506667	0.894333	0
0.501	0.504333	0.891333	0
0.505333	0.516667	0.901667	0
0.500333	0.509	0.894	0
0.500333	0.507	0.891333	0
0.501333	0.508	0.897333	0
0.501667	0.507667	0.897333	0
0.500333	0.508667	0.893333	0
0.503333	0.518	0.901667	0
0.500333	0.504667	0.890333	0
0.501333	0.507	0.896333	0
0.503	0.508667	0.899333	0
0.501667	0.504333	0.891667	0
0.502	0.509333	0.899333	0
0.500667	0.503333	0.889333	0
0.505667	0.518	0.903333	0
0.503667	0.517667	0.901667	0
0.503	0.508333	0.899	1
0.504333	0.516667	0.901	0
0.500667	0.506333	0.893667	0
0.500667	0.505	0.891333	0
0.500667	0.505667	0.892	0
0.505333	0.517	0.902	0
0.502333	0.510333	0.9	0
0.501667	0.505667	0.893333	0
0.500667	0.501333	0.883667	0
0.501333	0.506	0.894333	0
0.500333	0.511	0.897	0
0.503	0.505	0.893333	0
0.502	0.505667	0.893667	0
0.502667	0.505667	0.894333	0
0.500333	0.501333	0.869667	0
0.500333	0.504	0.889333	0
0.502667	0.508333	0.898333	0
0.501333	0.509667	0.899	0
0.502667	0.505	0.892	0
0.500667	0.508667	0.895333	0
0.502667	0.506667	0.896333	0
0.502	0.509	0.899	0
0.500667	0.509667	0.896333	0
0.501	0.506333	0.895333	0
0.500667	0.504	0.889667	0
0.503667	0.519	0.902333	0
0.501667	0.508	0.897667	0
0.503333	0.518333	0.902	0
0.503	0.518333	0.901	0
0.501333	0.51	0.899667	0
0.500333	0.509333	0.894333	0
0.502333	0.509	0.899333	0
0.502	0.505333	0.893333	0
0.503333	0.505333	0.894	0
0.503667	0.516667	0.900667	0
0.500667	0.511	0.897667	0
0.504333	0.518333	0.903	0
0.504333	0.517	0.901333	0
0.505333	0.516333	0.901	0
0.500667	0.506	0.893333	0
0.500333	0.505	0.890667	0
0.501667	0.505333	0.892667	0
0.501	0.509667	0.898667	0
0.500667	0.507	0.894667	0
0.503667	0.519333	0.902667	0
0.501	0.508	0.896333	0
0.501	0.510333	0.899	0
0.505	0.517667	0.902667	0
