OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.504333	0.513	0.754667	0
0.501667	0.505333	0.511	0.749667	0
0.501333	0.505	0.519333	0.776	0
0.502	0.504333	0.516667	0.774667	0
0.502	0.505	0.512333	0.755333	0
0.501	0.505667	0.517	0.772	0
0.500333	0.505333	0.515	0.752667	0
0.501	0.503667	0.509333	0.740667	0
0.500667	0.504	0.511333	0.744667	0
0.502	0.504333	0.516	0.774333	0
0.502	0.504667	0.516667	0.777	0
0.501667	0.504667	0.516	0.774667	0
0.501333	0.503667	0.521	0.768333	0
0.501	0.503667	0.513667	0.76	0
0.500667	0.504667	0.515	0.760333	0
0.501	0.505	0.515333	0.769667	0
0.501667	0.505	0.512333	0.753	0
0.501333	0.503333	0.508333	0.736667	0
0.501	0.506	0.519667	0.776667	0
0.501667	0.506333	0.520667	0.778333	0
0.500667	0.504667	0.516333	0.768	0
0.501333	0.503667	0.515333	0.763667	0
0.501333	0.506	0.519667	0.777333	0
0.500667	0.504333	0.523333	0.769	0
0.500333	0.506333	0.513	0.751	0
0.501	0.505667	0.517333	0.772333	0
0.502	0.504667	0.515333	0.773333	0
0.501	0.505333	0.512333	0.75	0
0.501333	0.502667	0.510333	0.744333	0
0.502	0.503667	0.513667	0.760667	0
0.501333	0.502667	0.51	0.742333	0
0.501	0.505667	0.519	0.775667	0
0.501	0.505	0.519667	0.774	0
0.501667	0.504	0.516333	0.774333	0
0.502	0.504333	0.512333	0.755	0
0.500667	0.503667	0.511333	0.743667	0
0.501	0.503667	0.511667	0.745	0
0.502667	0.504667	0.516667	0.777333	0
0.500667	0.505	0.511	0.749	0
0.500667	0.504667	0.514667	0.759667	0
0.500667	0.505	0.512333	0.749333	0
0.501333	0.503333	0.509333	0.740667	0
0.501	0.504667	0.515667	0.769333	0
0.501	0.506	0.515	0.769667	0
0.500667	0.506333	0.518333	0.774	0
0.501333	0.505667	0.517667	0.775333	0
0.502	0.503667	0.514333	0.761333	0
0.501333	0.507	0.520333	0.777667	0
0.501333	0.505667	0.521667	0.778	0
0.501333	0.506333	0.521333	0.778667	0
0.504	0.505333	0.511	0.750667	0
0.503667	0.506	0.511	0.751	0
0.502	0.504333	0.515333	0.772667	0
0.501667	0.503667	0.515333	0.771667	0
0.501333	0.504333	0.508333	0.738333	0
0.503333	0.505333	0.520667	0.778	0
0.501333	0.503667	0.513333	0.752667	0
0.502333	0.505333	0.510333	0.747667	0
0.501667	0.504667	0.511	0.749333	0
0.501	0.504333	0.516667	0.770667	0
0.503	0.505333	0.51	0.746333	0
0.501667	0.505667	0.516667	0.775667	0
0.500667	0.504333	0.511333	0.747333	0
0.501	0.504333	0.514	0.760333	0
0.500333	0.504667	0.515667	0.759	0
0.501333	0.505667	0.52	0.777	0
0.501333	0.507	0.520667	0.778667	0
0.501667	0.506667	0.520333	0.778	0
0.501333	0.506667	0.518667	0.776333	0
0.501333	0.503	0.509333	0.739	0
0.501333	0.503333	0.521	0.765333	0
0.501	0.504333	0.509	0.741333	0
0.500667	0.504333	0.51	0.739333	0
0.501333	0.503	0.51	0.744	0
0.502	0.504667	0.513333	0.759333	0
0.503333	0.506	0.512	0.750333	0
0.504	0.505333	0.512	0.751	0
0.501333	0.503333	0.509667	0.741667	0
0.501	0.506	0.518	0.775667	0
0.501	0.505333	0.518667	0.775	0
0.501	0.505333	0.519	0.775333	0
0.501333	0.505333	0.518667	0.775667	0
0.501333	0.504	0.517333	0.775	0
0.500667	0.503333	0.511667	0.744	0
0.502	0.505333	0.516333	0.777333	0
0.502	0.505333	0.516	0.775667	0
0.501333	0.505333	0.514333	0.760667	0
0.501	0.503333	0.509667	0.740333	0
0.501667	0.505	0.514333	0.765333	0
0.501	0.506667	0.517667	0.774	0
0.501333	0.505333	0.512333	0.752	0
0.501	0.505667	0.518	0.774667	0
0.501667	0.503	0.515667	0.761	1
0.502	0.507	0.52	0.777667	0
0.501667	0.507	0.521667	0.779667	0
0.501333	0.506333	0.521	0.777667	0
0.501	0.506	0.521	0.777333	0
0.504	0.505333	0.510333	0.749667	0
0.504	0.505333	0.510667	0.750333	0
0.503	0.505333	0.511333	0.75	0
