OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.51	0.907667	0
0.501	0.505667	0.900667	0
0.5	0.510333	0.908	0
0.500667	0.501333	0.878667	0
0.500667	0.503	0.89	0
0.500333	0.502333	0.885667	0
0.502	0.509667	0.911667	0
0.500667	0.508	0.909333	0
0.500333	0.508667	0.909333	0
0.500667	0.502333	0.888333	0
0.500333	0.508333	0.908333	0
0.500333	0.506	0.9	0
0.500667	0.505667	0.899333	0
0.500333	0.501667	0.879333	0
0.500667	0.503333	0.894	0
0.500667	0.502667	0.889333	0
0.500667	0.501667	0.886	0
0.501	0.502667	0.890333	0
0.500667	0.504667	0.897333	0
0.500333	0.504	0.895667	0
0.500667	0.503667	0.895667	0
0.500333	0.502	0.884	0
0.500333	0.510667	0.910333	0
0.500667	0.501	0.877	0
0.500333	0.507667	0.906667	0
0.500667	0.504	0.896	0
0.501333	0.510667	0.912333	0
0.501	0.509	0.911	0
0.501333	0.504	0.898667	0
0.500333	0.51	0.91	0
0.500333	0.503667	0.894667	0
0.501333	0.504667	0.899667	0
0.500667	0.508667	0.91	0
0.500667	0.509333	0.911333	0
0.501667	0.511	0.913	0
0.500667	0.507667	0.907333	0
0.501	0.506	0.901333	0
0.500333	0.508	0.907333	0
0.500333	0.507333	0.903667	0
0.500667	0.504333	0.896333	0
0.500333	0.505	0.897	0
0.502333	0.510333	0.912333	0
0.501	0.507667	0.909	1
0.500667	0.506	0.900333	0
0.500333	0.502667	0.888333	0
0.500667	0.507333	0.906333	0
0.500667	0.509	0.910667	0
0.501667	0.511333	0.913333	0
0.501	0.511333	0.912	0
0.501	0.507	0.905333	0
