OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.501667	0.893	0
0.5	0.502667	0.897333	0
0.500667	0.502	0.898	0
0.500333	0.506333	0.906	0
0.500333	0.500667	0.891667	0
0.501	0.511333	0.912333	0
0.5	0.502	0.896667	0
0.500333	0.502	0.897333	0
0.501	0.514	0.914667	0
0.500667	0.517	0.918333	0
0.500333	0.514333	0.913333	0
0.500333	0.516	0.917	0
0.500667	0.511333	0.912	0
0.500667	0.512	0.913333	0
0.5	0.515	0.913667	0
0.501	0.515667	0.917333	0
0.501	0.508	0.909	0
0.500667	0.508667	0.910333	0
0.500333	0.501333	0.896	0
0.501667	0.506	0.907	0
0.500667	0.509	0.911	1
0.5	0.501333	0.892667	0
0.500667	0.503333	0.902667	0
0.501333	0.515333	0.916667	0
0.500333	0.508	0.908333	0
0.502	0.505667	0.906667	0
0.500333	0.503667	0.902333	0
0.500333	0.503	0.901667	0
0.500667	0.514333	0.914	0
0.501333	0.515	0.916	0
0.501	0.516667	0.918333	0
0.500333	0.501	0.892333	0
0.500333	0.511333	0.911333	0
0.501	0.512333	0.914	0
0.500667	0.515	0.915667	0
0.500667	0.517333	0.918667	0
0.501333	0.505	0.906	0
0.500667	0.508	0.908667	0
0.501	0.514667	0.915667	0
0.500333	0.506	0.905333	0
0.501333	0.516333	0.918333	0
0.501	0.509333	0.911333	0
0.500333	0.516667	0.917667	0
0.500333	0.502667	0.9	0
0.500667	0.502667	0.901	0
0.501333	0.514333	0.915	0
0.500667	0.506	0.905667	0
0.500333	0.501667	0.897	0
0.501	0.507667	0.908667	0
0.500667	0.503667	0.903333	0
0.500667	0.504667	0.905	0
0.500667	0.502333	0.9	0
0.501	0.516	0.917667	0
0.501	0.508333	0.909667	0
0.500333	0.513	0.913	0
0.501333	0.505333	0.906333	0
0.501	0.505	0.905667	0
0.501333	0.507	0.907667	0
0.501333	0.507333	0.908333	0
0.500333	0.508667	0.908667	0
0.500333	0.506667	0.907333	0
0.500333	0.502333	0.899333	0
0.501	0.517	0.919667	0
