OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.502	0.504667	0.52	0.753	0
0.500667	0.504333	0.523333	0.752	0
0.502	0.505	0.511333	0.708	0
0.501	0.505333	0.528667	0.760333	0
0.501	0.504667	0.514	0.723	0
0.501	0.504333	0.516667	0.742333	0
0.500667	0.504667	0.513	0.707333	0
0.500667	0.503667	0.518667	0.736667	0
0.501333	0.502667	0.510333	0.697333	0
0.502333	0.507	0.527	0.766333	0
0.502	0.506333	0.524333	0.760333	0
0.502	0.503667	0.518	0.743667	0
0.501333	0.505667	0.52	0.752333	0
0.503333	0.504667	0.523	0.755667	0
0.502	0.504667	0.522333	0.755	0
0.501667	0.506333	0.524	0.758	0
0.501333	0.505	0.511333	0.707667	0
0.500667	0.506	0.529	0.759	0
0.501667	0.506667	0.519667	0.754333	0
0.501333	0.506333	0.524667	0.760333	0
0.501333	0.505	0.524	0.754333	0
0.501333	0.504	0.517667	0.744	0
0.501333	0.503667	0.516667	0.740333	0
0.501333	0.504	0.517	0.741667	0
0.501	0.504667	0.516333	0.745333	0
0.501667	0.505	0.526667	0.760333	0
0.501667	0.505667	0.525667	0.761333	0
0.501	0.505667	0.524	0.755667	0
0.501667	0.506333	0.520333	0.755667	0
0.502	0.505	0.521	0.755	0
0.501667	0.505333	0.518667	0.749	0
0.503333	0.505333	0.523	0.757333	0
0.501	0.506667	0.520667	0.753	0
0.502	0.505333	0.524	0.757	0
0.501	0.505333	0.528333	0.758	0
0.501667	0.504667	0.52	0.748	0
0.501333	0.506333	0.525667	0.763	0
0.501333	0.507	0.525333	0.762667	0
0.501667	0.506333	0.525333	0.762667	0
0.501333	0.504333	0.522667	0.752	0
0.501	0.506333	0.526333	0.762333	0
0.502	0.506333	0.525333	0.763	0
0.502333	0.506667	0.527	0.765667	0
0.501667	0.505	0.521	0.753333	0
0.501333	0.504333	0.512667	0.708333	0
0.501333	0.504333	0.512333	0.707333	0
0.501	0.505	0.515667	0.741333	0
0.502333	0.505	0.519667	0.752333	0
0.502333	0.506	0.523	0.758333	0
0.500333	0.504333	0.523	0.751667	0
0.500667	0.504	0.524	0.75	0
0.501	0.504667	0.523667	0.753333	0
0.502333	0.505667	0.511667	0.708667	0
0.501667	0.506667	0.524333	0.760667	0
0.501	0.505667	0.519667	0.75	0
0.500333	0.503667	0.515	0.734	0
0.500667	0.504	0.516	0.735333	0
0.500667	0.504333	0.522667	0.750667	0
0.502	0.505	0.524333	0.756	0
0.500667	0.502667	0.519	0.736667	1
0.500667	0.502667	0.509333	0.697	0
0.502667	0.507333	0.527	0.766667	0
0.501667	0.506	0.524333	0.759667	0
0.501	0.505333	0.520333	0.749	0
0.503	0.504667	0.523667	0.755333	0
0.501333	0.506333	0.520667	0.754333	0
0.501333	0.506333	0.525	0.760667	0
0.501333	0.505	0.523667	0.754	0
0.501	0.503333	0.517667	0.742333	0
0.501333	0.504	0.518333	0.744333	0
0.500667	0.504	0.517	0.741333	0
0.501	0.504333	0.517	0.745667	0
0.501333	0.504667	0.516	0.743667	0
0.502	0.505	0.526333	0.759333	0
0.501333	0.505333	0.526	0.758667	0
0.501667	0.505333	0.526333	0.761333	0
0.501667	0.505667	0.523333	0.754667	0
0.501	0.505667	0.523	0.754333	0
0.501667	0.505667	0.519333	0.753667	0
0.501667	0.505333	0.521	0.754	0
0.502667	0.504667	0.519667	0.751	0
0.502333	0.504333	0.519667	0.749333	0
0.501333	0.506	0.518667	0.746333	0
0.501	0.504667	0.522	0.75	0
0.500667	0.504333	0.522	0.747333	0
0.501	0.506	0.519667	0.752333	0
0.501333	0.506	0.520667	0.752667	0
0.501333	0.505667	0.519333	0.751333	0
0.501333	0.506	0.522333	0.753333	0
0.501333	0.506667	0.524667	0.761	0
0.501333	0.506667	0.525333	0.761667	0
0.501	0.508	0.525	0.761	0
0.500667	0.506667	0.520333	0.751667	0
0.501667	0.506333	0.519	0.75	0
0.500667	0.503333	0.510333	0.699	0
0.502	0.503333	0.51	0.699667	0
0.501	0.506	0.527333	0.762	0
0.501333	0.506	0.527	0.761333	0
0.501667	0.506	0.527	0.764333	0
0.501333	0.505333	0.513	0.709333	0
