OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.501333	0.845	0
0.5	0.525	0.897	0
0.500667	0.501667	0.878	0
0.500667	0.501333	0.876333	0
0.500333	0.501333	0.875333	0
0.5	0.505333	0.890667	0
0.500333	0.506667	0.898333	0
0.5	0.505	0.888667	0
0.5	0.502667	0.877	0
0.500333	0.505667	0.896	0
0.501667	0.505	0.897	0
0.500333	0.503667	0.891	0
0.500333	0.502	0.877333	0
0.500667	0.526	0.907	0
0.500333	0.505333	0.894667	0
0.500333	0.501667	0.876	0
0.500333	0.502333	0.883667	0
0.500667	0.502	0.883333	0
0.500667	0.504667	0.896333	0
0.501	0.525667	0.906333	0
0.501333	0.505333	0.897	0
0.500667	0.503	0.890333	0
0.500667	0.524667	0.903333	0
0.501	0.506	0.897	0
0.500667	0.525	0.904333	0
0.501667	0.527	0.908333	0
0.500333	0.525667	0.905333	0
0.500667	0.506333	0.899	1
0.500333	0.501	0.845	0
0.500333	0.524	0.899333	0
0.501	0.523333	0.900333	0
0.503	0.529	0.911333	0
0.500333	0.506333	0.897333	0
0.500333	0.504	0.891333	0
0.501	0.504333	0.896	0
0.500667	0.527667	0.908667	0
0.501	0.527	0.907667	0
0.501333	0.524333	0.902	0
0.501333	0.527	0.908	0
0.501	0.529	0.909	0
0.502	0.527333	0.909	0
0.502667	0.528667	0.911	0
0.500667	0.503667	0.891667	0
0.500667	0.527	0.907333	0
0.500667	0.524	0.901667	0
0.500333	0.527667	0.908	0
0.503	0.528333	0.910333	0
0.500667	0.503333	0.891	0
0.500667	0.504333	0.895	0
0.500667	0.527333	0.908	0
0.502	0.529667	0.909333	0
0.502333	0.528333	0.91	0
