OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.501333	0.507667	0.520333	0.544333	0.675333	0
0.501	0.507333	0.52	0.544333	0.674	0
0.501667	0.507333	0.521	0.544333	0.678667	0
0.501333	0.508	0.521333	0.545	0.677667	0
0.501	0.508	0.521667	0.544	0.676667	0
0.503333	0.507667	0.519	0.545	0.677	0
0.503	0.507667	0.519333	0.545333	0.677667	0
0.502667	0.507667	0.520333	0.545667	0.678333	0
0.502333	0.506667	0.518333	0.544333	0.674333	0
0.502333	0.506	0.518333	0.545	0.673	0
0.501667	0.507	0.516667	0.544667	0.673	0
0.501333	0.506	0.516333	0.543667	0.671333	0
0.502	0.506333	0.517	0.545333	0.674333	0
0.501667	0.506	0.518	0.547333	0.673333	0
0.501	0.507	0.519	0.546	0.674	0
0.501333	0.507333	0.517667	0.544333	0.673667	0
0.502667	0.506667	0.516667	0.540333	0.670333	0
0.502333	0.506333	0.517	0.54	0.667	0
0.503333	0.506667	0.515667	0.54	0.665333	0
0.502667	0.506	0.517	0.540667	0.669333	0
0.502667	0.506	0.517667	0.541667	0.669667	0
0.503333	0.506333	0.517667	0.54	0.669	0
0.501667	0.506667	0.516	0.542333	0.666333	0
0.502	0.506333	0.515667	0.542667	0.666667	0
0.501667	0.506333	0.516333	0.542	0.666333	0
0.501	0.507667	0.516667	0.538667	0.664	0
0.500667	0.507667	0.517333	0.538667	0.663667	0
0.501	0.506667	0.518667	0.54	0.664	0
0.501667	0.508	0.516667	0.538	0.661	0
0.501	0.507	0.516333	0.539333	0.663	0
0.501	0.507	0.516	0.538667	0.661333	0
0.501333	0.507	0.515333	0.540333	0.664333	0
0.501667	0.508	0.515667	0.541333	0.666	0
0.501333	0.507667	0.516667	0.539333	0.666667	0
0.501667	0.506667	0.517667	0.54	0.663	0
0.501333	0.505667	0.516667	0.539667	0.659333	0
0.502	0.509	0.517667	0.537	0.659667	0
0.502333	0.508333	0.517	0.537333	0.660333	0
0.501667	0.507333	0.516	0.535333	0.648	0
0.501667	0.505333	0.515333	0.534667	0.647333	0
0.502333	0.506	0.514667	0.535333	0.647667	0
0.502333	0.506333	0.515333	0.534	0.646667	0
0.501667	0.505667	0.515	0.533667	0.644	0
0.501667	0.505667	0.514	0.533667	0.643333	0
0.501667	0.506667	0.515	0.534	0.644333	0
0.502	0.507333	0.514	0.534333	0.644	0
0.501667	0.506333	0.514667	0.534667	0.644333	0
0.501333	0.506	0.515333	0.537	0.649	0
0.501333	0.506667	0.515333	0.535667	0.648333	0
0.501333	0.507333	0.516333	0.535	0.646333	0
0.501667	0.505667	0.515667	0.536	0.649333	0
0.501667	0.505333	0.514667	0.536	0.647	0
0.502333	0.505667	0.514667	0.535	0.647333	0
0.501667	0.505333	0.514667	0.535	0.645667	0
0.501333	0.505667	0.515	0.536333	0.646667	0
0.501333	0.507	0.515667	0.537333	0.651	0
0.502	0.505667	0.514667	0.537	0.652	0
0.501667	0.505667	0.515	0.537667	0.651333	0
0.502	0.506	0.516	0.537667	0.653	0
0.502333	0.506667	0.516	0.537333	0.654	0
0.501667	0.505333	0.516333	0.537	0.652667	0
0.501667	0.506333	0.517333	0.537	0.653	0
0.502333	0.507333	0.516	0.537	0.652667	0
0.501667	0.506333	0.516667	0.538667	0.654	0
0.501	0.506	0.516667	0.537333	0.651	0
0.501333	0.505333	0.515667	0.536	0.648667	0
0.502333	0.506	0.516333	0.534333	0.648333	0
0.502	0.506	0.517667	0.535667	0.65	0
0.502667	0.506	0.517	0.535	0.649333	0
0.502	0.506	0.516	0.538667	0.661333	0
0.501667	0.506333	0.517	0.538333	0.662	0
0.502	0.506667	0.513333	0.534333	0.642333	0
0.502	0.506333	0.514	0.534667	0.644	0
0.501333	0.506	0.514	0.536	0.643667	0
0.501667	0.506	0.513	0.536	0.644	0
0.502	0.506333	0.513667	0.536667	0.646667	0
0.502	0.505667	0.514333	0.536667	0.649	0
0.501333	0.506333	0.515333	0.536	0.648	0
0.502333	0.505	0.514667	0.539333	0.651333	0
0.502	0.506	0.514333	0.537667	0.651	0
0.502333	0.505	0.516333	0.538	0.650667	0
0.502333	0.505667	0.514333	0.538	0.651333	0
0.501	0.507667	0.514333	0.537667	0.648667	0
0.501333	0.506667	0.514	0.536667	0.648667	0
0.501333	0.507	0.514667	0.539667	0.652333	0
0.501667	0.508	0.514667	0.537333	0.650667	0
0.502333	0.505667	0.516667	0.543667	0.665333	0
0.502	0.505	0.517667	0.544667	0.665333	0
0.501667	0.505	0.516667	0.543	0.664333	0
0.502	0.505	0.516333	0.543	0.665	0
0.502	0.505333	0.518	0.543667	0.665333	0
0.501667	0.505667	0.518	0.545	0.664667	0
0.502333	0.505667	0.516333	0.541667	0.662333	0
0.502667	0.509	0.52	0.543667	0.677333	0
0.501333	0.507	0.517667	0.541333	0.67	0
0.501	0.506667	0.518667	0.540667	0.669667	0
0.501333	0.507	0.518	0.540333	0.669667	0
0.502333	0.507333	0.52	0.541667	0.675333	0
0.501	0.509	0.519	0.542	0.674333	0
0.501333	0.508667	0.518	0.541333	0.676667	1
