OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502667	0.504667	0.514333	0.540667	0.668	0
0.502333	0.504333	0.514667	0.540667	0.665333	0
0.503	0.504333	0.515333	0.541333	0.669333	0
0.502333	0.505333	0.514667	0.539667	0.669	0
0.502333	0.505	0.515	0.539333	0.668333	0
0.501667	0.504333	0.514333	0.538667	0.664	0
0.501667	0.504333	0.514	0.540667	0.663667	0
0.501667	0.504333	0.514	0.539333	0.662667	0
0.501	0.506667	0.514667	0.538333	0.667333	0
0.501	0.507667	0.517	0.539333	0.671	0
0.502	0.505	0.514	0.540333	0.664333	0
0.501333	0.506	0.514333	0.537	0.660667	0
0.501	0.504667	0.515333	0.538333	0.659333	0
0.502	0.506667	0.514667	0.537	0.67	0
0.503	0.505667	0.515667	0.541667	0.672	0
0.503	0.505	0.513333	0.538667	0.666667	0
0.503333	0.507333	0.515	0.535667	0.665667	0
0.501	0.509333	0.516	0.537333	0.668	0
0.501667	0.505333	0.515667	0.536667	0.663	0
0.502	0.504	0.516333	0.540667	0.665333	0
0.501333	0.505	0.515	0.540667	0.668333	0
0.502333	0.505	0.514333	0.537333	0.662	0
0.502333	0.505	0.515	0.536	0.659	0
0.502333	0.507333	0.514667	0.536333	0.67	0
0.501333	0.506	0.514333	0.541667	0.666667	0
0.501	0.508333	0.516	0.537	0.666333	0
0.502333	0.504667	0.514667	0.538667	0.666667	0
0.502667	0.505	0.515	0.538	0.667667	0
0.502	0.504667	0.515	0.538667	0.667667	0
0.502667	0.505667	0.514667	0.535667	0.660667	0
0.502333	0.505	0.514333	0.535667	0.658667	0
0.501667	0.506333	0.514667	0.536	0.662667	0
0.503	0.507	0.515667	0.538333	0.672333	0
0.502667	0.506333	0.514667	0.541	0.672	0
0.501667	0.505	0.514667	0.536667	0.658667	0
0.501667	0.507667	0.516333	0.537	0.672	0
0.501667	0.507	0.517333	0.537667	0.67	0
0.501333	0.507667	0.516667	0.539	0.670333	0
0.501667	0.507333	0.516	0.536333	0.669667	0
0.502	0.508	0.517667	0.538333	0.673333	0
0.501667	0.506667	0.516667	0.538667	0.672667	0
0.501667	0.507667	0.518333	0.54	0.674	0
0.502	0.507333	0.517667	0.537667	0.672333	0
0.501	0.507667	0.517667	0.54	0.672	0
0.501333	0.507333	0.518667	0.540333	0.671	0
0.501	0.508	0.518	0.539	0.669333	0
0.501	0.508667	0.516667	0.54	0.670333	0
0.500667	0.508667	0.518	0.539667	0.668667	0
0.501	0.508667	0.519667	0.538333	0.668333	0
0.502333	0.504333	0.516667	0.540333	0.667	0
0.502	0.505	0.514333	0.539667	0.665	0
0.502333	0.505	0.514667	0.541333	0.669333	0
0.502	0.505	0.514333	0.542	0.668333	0
0.502	0.504667	0.514667	0.542333	0.668	0
0.502667	0.504333	0.514667	0.540333	0.666667	0
0.502667	0.505	0.516	0.541333	0.67	0
0.502	0.505667	0.515	0.541	0.669667	0
0.502	0.504667	0.515333	0.539333	0.668	0
0.502	0.504667	0.515333	0.54	0.668333	0
0.502333	0.504667	0.516333	0.539333	0.668333	0
0.501667	0.505333	0.515	0.539333	0.668333	0
0.502667	0.505333	0.513333	0.538667	0.664667	0
0.502333	0.505333	0.513333	0.539	0.663333	0
0.501667	0.504667	0.514	0.54	0.663333	0
0.501333	0.504667	0.514333	0.538333	0.663667	0
0.501667	0.505	0.514	0.538	0.663667	0
0.502	0.504667	0.514	0.538333	0.662667	0
0.501667	0.504333	0.514667	0.538333	0.662333	0
0.501667	0.504667	0.514333	0.539667	0.664667	0
0.503	0.505667	0.515333	0.535667	0.662667	0
0.502667	0.505333	0.514667	0.536	0.662667	0
0.502	0.506667	0.513667	0.535667	0.660333	0
0.502333	0.506333	0.514	0.535667	0.659667	0
0.502	0.505667	0.515333	0.537333	0.669667	0
0.501	0.507	0.515	0.538	0.666	0
0.501333	0.507333	0.516	0.539333	0.670667	0
0.501333	0.508	0.515667	0.539667	0.669333	0
0.501333	0.506	0.515333	0.536	0.661333	0
0.501333	0.505333	0.513333	0.536667	0.66	0
0.501	0.505	0.516	0.537667	0.659333	0
0.501333	0.506667	0.513667	0.537667	0.668667	0
0.501667	0.507333	0.514333	0.536333	0.669	0
0.502333	0.506333	0.514333	0.536667	0.668	0
0.502333	0.506667	0.514667	0.537667	0.670667	1
0.502333	0.507	0.514333	0.537	0.669667	0
0.501667	0.506333	0.514333	0.537333	0.669	0
0.501667	0.506667	0.514	0.535667	0.664	0
0.502333	0.505333	0.514667	0.536667	0.666	0
0.501667	0.505667	0.513333	0.537	0.666333	0
0.502	0.506	0.513	0.536333	0.665667	0
0.502667	0.506333	0.514	0.536	0.666	0
0.503	0.505667	0.516333	0.540333	0.670333	0
0.502667	0.505333	0.515333	0.542	0.672	0
0.502667	0.505333	0.513667	0.538	0.665333	0
0.502667	0.508	0.516333	0.538333	0.672333	0
0.501667	0.505	0.516	0.537333	0.663333	0
0.502333	0.505333	0.513333	0.537667	0.660333	0
0.502333	0.504667	0.514333	0.535667	0.656333	0
0.503333	0.506667	0.516	0.539	0.671	0
0.502333	0.507	0.516	0.542667	0.672333	0
