OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506667	0.863	0
0.500667	0.503667	0.870667	0
0.500667	0.505667	0.880333	0
0.501333	0.502	0.863667	0
0.500333	0.501667	0.823333	0
0.500667	0.504	0.874	0
0.500333	0.509333	0.894	0
0.500667	0.502	0.862	0
0.500333	0.505333	0.878333	0
0.500667	0.501667	0.823667	0
0.500667	0.505	0.878333	0
0.500667	0.503333	0.870333	0
0.500667	0.504333	0.875	0
0.500667	0.502333	0.864667	0
0.500333	0.508	0.889667	0
0.500333	0.506333	0.884667	0
0.503	0.509	0.898333	0
0.502	0.507667	0.894	0
0.500667	0.506333	0.886	0
0.500333	0.507667	0.889	0
0.501	0.508	0.894667	0
0.500333	0.507333	0.886667	0
0.502333	0.510667	0.902333	0
0.501333	0.512333	0.903	0
0.500667	0.511	0.897667	0
0.501333	0.508667	0.896	0
0.503667	0.509	0.9	1
0.501	0.509	0.896	0
0.500667	0.509333	0.895667	0
0.501	0.507	0.888	0
0.502	0.51	0.899333	0
0.502667	0.509333	0.899	0
0.501333	0.512667	0.903333	0
0.503	0.508	0.895667	0
0.500333	0.510667	0.896	0
0.500333	0.507	0.886	0
0.501667	0.511667	0.903	0
0.504	0.509333	0.900333	0
0.500333	0.506	0.884	0
0.503667	0.508667	0.897667	0
0.501	0.513333	0.903	0
0.501333	0.511333	0.902667	0
0.500333	0.502667	0.865	0
0.502	0.509333	0.898333	0
0.501667	0.510333	0.9	0
0.501	0.504667	0.875333	0
0.500667	0.511333	0.898333	0
0.500333	0.503667	0.868667	0
0.500333	0.506667	0.885667	0
0.501	0.507333	0.889333	0
0.500667	0.512	0.898667	0
0.501667	0.511	0.901333	0
0.500333	0.504	0.870333	0
0.502	0.508333	0.895	0
0.500667	0.502667	0.865667	0
0.501333	0.51	0.898667	0
0.500333	0.508333	0.891667	0
0.502333	0.510333	0.901333	0
0.501	0.511667	0.902	0
0.501667	0.507333	0.892667	0
0.500333	0.503333	0.867333	0
0.501667	0.508667	0.897	0
0.500667	0.509	0.894	0
0.501	0.509333	0.896333	0
0.501	0.506	0.884333	0
0.500667	0.508333	0.893667	0
0.503	0.508333	0.896	0
0.503	0.509667	0.899667	0
0.504333	0.507	0.894333	0
0.502333	0.51	0.901	0
0.502	0.510667	0.901667	0
0.502	0.511	0.902333	0
0.502667	0.508333	0.895333	0
0.504	0.507333	0.894667	0
0.500333	0.508667	0.892667	0
0.500667	0.507667	0.892333	0
0.503333	0.508	0.896333	0
0.501333	0.510667	0.899333	0
0.501	0.512	0.902667	0
0.503667	0.507	0.894	0
0.502	0.510333	0.900667	0
0.500667	0.506667	0.887333	0
0.501333	0.509667	0.896667	0
0.501667	0.509667	0.897333	0
0.501333	0.507333	0.890333	0
0.503333	0.507	0.892333	0
0.500667	0.512333	0.902	0
0.500667	0.509667	0.896	0
0.503667	0.508333	0.897	0
0.501333	0.511	0.900333	0
0.502333	0.507333	0.893667	0
0.500667	0.508	0.892667	0
0.502667	0.507667	0.894667	0
0.504	0.507667	0.895	0
0.501	0.510667	0.898667	0
0.501	0.51	0.898333	0
