OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.500333	0.504	0.867667	0
0.500667	0.506333	0.873667	0
0.500333	0.502667	0.861667	0
0.500333	0.503333	0.864333	0
0.500667	0.509667	0.878667	0
0.501333	0.509667	0.880333	0
0.500333	0.504333	0.869333	0
0.5	0.503667	0.862667	0
0.501	0.527333	0.890333	0
0.500333	0.53	0.891333	0
0.500333	0.506667	0.873	0
0.501667	0.506333	0.875667	0
0.500333	0.531333	0.892	0
0.500667	0.510667	0.880667	0
0.5	0.508333	0.875667	0
0.501333	0.526333	0.889333	0
0.501667	0.506667	0.878	0
0.500667	0.503	0.863667	0
0.501667	0.510667	0.883	0
0.501	0.524333	0.886667	0
0.500333	0.503667	0.865667	0
0.500667	0.507	0.874667	0
0.500667	0.507333	0.875333	0
0.500667	0.506	0.873333	0
0.500667	0.505	0.871333	0
0.502	0.51	0.882	0
0.501333	0.506	0.874667	0
0.502	0.524667	0.889333	0
0.501	0.503667	0.870333	0
0.502	0.524333	0.887667	0
0.501333	0.524	0.886667	0
0.502667	0.523667	0.886667	0
0.500333	0.527	0.886333	0
0.501333	0.524333	0.887	0
0.500333	0.527667	0.889333	0
0.500667	0.505667	0.873	0
0.502333	0.524333	0.889	0
0.501	0.526667	0.889667	0
0.500333	0.529	0.890667	0
0.502667	0.508333	0.880667	0
0.500333	0.503	0.862667	0
0.501667	0.505667	0.874333	0
0.501667	0.507667	0.879333	0
0.501333	0.512333	0.884	0
0.501	0.529333	0.894	0
0.500333	0.505333	0.871333	0
0.502	0.527333	0.892	0
0.500333	0.510667	0.88	0
0.501	0.505	0.873333	0
0.501	0.51	0.881333	0
0.500667	0.509	0.877333	0
0.502	0.507333	0.879	0
0.501333	0.510667	0.882333	0
0.502	0.510333	0.882333	0
0.502	0.509667	0.880667	0
0.501333	0.502667	0.865	0
0.501	0.528	0.891333	0
0.501	0.524	0.885667	0
0.500333	0.527333	0.889	0
0.500333	0.528667	0.890333	0
0.501	0.507	0.876	0
0.501333	0.512667	0.884333	0
0.502667	0.527333	0.892333	0
0.500333	0.508667	0.876333	0
0.501	0.525333	0.889	0
0.501667	0.511	0.883333	0
0.500667	0.507667	0.875667	0
0.501	0.503	0.866	0
0.501667	0.511333	0.884667	1
0.501333	0.523667	0.886	0
0.500667	0.524	0.885	0
0.501333	0.524667	0.888	0
0.501667	0.504	0.871	0
0.500333	0.511333	0.880333	0
0.500667	0.51	0.88	0
0.500667	0.528333	0.89	0
0.500667	0.511333	0.881	0
0.501333	0.507	0.877667	0
0.501333	0.506667	0.876667	0
0.500333	0.507333	0.874667	0
0.502	0.506	0.876	0
0.500667	0.529	0.893667	0
0.501	0.507333	0.877333	0
0.501333	0.527667	0.891667	0
0.502667	0.508667	0.881	0
0.503333	0.523667	0.888	0
0.500333	0.524333	0.884	0
0.500333	0.506333	0.872667	0
0.500667	0.524333	0.885333	0
0.500667	0.504333	0.869667	0
0.502	0.524	0.887333	0
0.502	0.508	0.879667	0
0.500333	0.526667	0.886	0
0.501667	0.507333	0.878667	0
0.501333	0.508	0.878667	0
0.502333	0.528	0.892333	0
0.501	0.528333	0.892333	0
0.502	0.511	0.884333	0
0.503333	0.528333	0.892667	0
0.501	0.525	0.887667	0
0.501333	0.527	0.891	0
0.503	0.524	0.887667	0
0.502	0.507	0.878333	0
0.501333	0.525	0.889	0
0.501	0.506667	0.874667	0
0.501333	0.528	0.892	0
0.501	0.505333	0.873667	0
0.500667	0.508	0.876	0
0.500667	0.525333	0.888333	0
0.501	0.511333	0.883667	0
0.502667	0.512667	0.885333	0
0.501	0.528667	0.893	0
0.500667	0.528667	0.892333	0
0.503	0.509	0.881333	0
