OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.510667	0.869667	0
0.5	0.506	0.864333	0
0.500667	0.513667	0.890667	0
0.500333	0.502667	0.851667	0
0.500333	0.51	0.883667	0
0.501	0.505	0.873	0
0.500333	0.502333	0.851333	0
0.501667	0.509333	0.884	0
0.500333	0.513333	0.888333	0
0.500667	0.506	0.875	0
0.501	0.503333	0.86	0
0.501333	0.509667	0.884	0
0.500333	0.514	0.890667	0
0.500667	0.510333	0.885667	0
0.501667	0.512	0.889333	0
0.501667	0.515667	0.895	0
0.500667	0.509667	0.883667	0
0.500333	0.504667	0.871	0
0.500333	0.509333	0.882667	0
0.500333	0.507	0.873667	0
0.501	0.503667	0.860333	0
0.500333	0.514667	0.891667	0
0.500333	0.503333	0.852	0
0.500667	0.514	0.891	0
0.501	0.506	0.875333	0
0.500333	0.508667	0.877333	0
0.501	0.515	0.892667	0
0.500667	0.505333	0.872	0
0.500667	0.504	0.870667	0
0.501333	0.513667	0.892333	0
0.500333	0.507667	0.876	0
0.501667	0.507	0.878	0
0.501667	0.510333	0.887667	0
0.500667	0.503333	0.859667	0
0.501333	0.515	0.893667	0
0.501667	0.515	0.894333	0
0.500667	0.509	0.880667	0
0.501	0.515333	0.894333	0
0.501	0.512	0.888667	0
0.501333	0.514667	0.893	0
0.500333	0.505667	0.871333	0
0.500333	0.507333	0.875667	0
0.500333	0.510333	0.885333	0
0.500333	0.512667	0.887667	0
0.500667	0.505667	0.873333	0
0.501	0.505667	0.875	0
0.501	0.512333	0.889667	0
0.500667	0.508	0.877667	0
0.501	0.506333	0.876	0
0.500667	0.510667	0.887333	0
0.501667	0.51	0.887	0
0.500333	0.506	0.873333	0
0.502	0.504333	0.871333	0
0.500667	0.502	0.850333	0
0.500333	0.504	0.859	0
0.502333	0.514667	0.894667	0
0.501667	0.507667	0.879667	0
0.500333	0.509	0.880333	0
0.502	0.510667	0.888333	1
0.502	0.513333	0.891333	0
0.501667	0.514	0.893667	0
0.502	0.513667	0.893667	0
0.503333	0.513333	0.892667	0
0.501	0.515667	0.894667	0
0.502667	0.508333	0.881	0
0.500667	0.512333	0.887667	0
0.501	0.506667	0.876667	0
0.502	0.509667	0.885333	0
0.502	0.514333	0.894	0
0.500333	0.511667	0.887	0
0.500667	0.51	0.885333	0
0.500333	0.504333	0.870333	0
0.501	0.507667	0.877	0
0.500333	0.503667	0.858667	0
0.501	0.51	0.886	0
0.500667	0.506667	0.875333	0
0.500333	0.510667	0.886333	0
0.501	0.511333	0.887667	0
0.501667	0.511	0.888	0
0.503667	0.513	0.891	0
0.500667	0.507	0.876333	0
