OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.502667	0.927	0
0.5	0.508667	0.931667	0
0.501333	0.502667	0.928333	0
0.5	0.506667	0.926667	0
0.500667	0.507333	0.931333	0
0.500333	0.501333	0.925	0
0.500333	0.506333	0.928667	0
0.5	0.507667	0.93	0
0.500333	0.508667	0.932	0
0.501	0.508333	0.932	0
0.501	0.502667	0.928	0
0.500667	0.502333	0.927	0
0.5	0.506	0.925333	0
0.500333	0.507333	0.930333	0
0.501333	0.508	0.932	0
0.502	0.508	0.932333	0
0.500667	0.503667	0.928333	0
0.501	0.503667	0.929	0
0.501333	0.503333	0.929	0
0.501333	0.503667	0.929333	0
0.500667	0.502	0.926	0
0.500333	0.504	0.928333	0
0.500667	0.502667	0.927667	0
0.501667	0.502333	0.928	0
0.500667	0.507	0.929667	0
0.501	0.507	0.93	0
0.501	0.508	0.931667	0
0.501	0.504	0.929667	1
0.501	0.503333	0.928667	0
0.501	0.502333	0.927667	0
0.500333	0.507	0.929333	0
