OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.509	0.866667	0
0.500333	0.510333	0.882667	0
0.500667	0.510667	0.886333	0
0.500333	0.511	0.884667	0
0.500333	0.503667	0.855667	0
0.500667	0.503333	0.855333	0
0.500333	0.506667	0.864667	0
0.500667	0.504333	0.858333	0
0.501	0.507667	0.876	0
0.501333	0.507667	0.876667	0
0.501	0.507333	0.874	0
0.500667	0.504667	0.860667	0
0.501	0.504667	0.864333	0
0.500333	0.507	0.865	0
0.500667	0.509333	0.881333	0
0.500667	0.506667	0.867	0
0.501	0.502333	0.84	0
0.500667	0.505	0.863333	0
0.501667	0.509667	0.885	0
0.500667	0.507	0.873333	0
0.501667	0.506667	0.870667	0
0.501	0.512	0.891	0
0.501333	0.506	0.868	0
0.501333	0.513667	0.893333	0
0.500333	0.507667	0.873	0
0.501333	0.509667	0.884	0
0.501	0.504	0.86	0
0.501	0.503333	0.858333	0
0.500333	0.508667	0.875333	0
0.501333	0.508	0.879667	0
0.500333	0.51	0.882333	0
0.502	0.511333	0.891	1
0.500667	0.511667	0.89	0
0.501333	0.513333	0.892333	0
0.501667	0.508333	0.881333	0
0.501	0.506333	0.869333	0
0.500667	0.503667	0.857333	0
0.501333	0.503667	0.859	0
0.500333	0.503333	0.854333	0
0.500667	0.511	0.886667	0
0.500667	0.503	0.840333	0
0.500667	0.505333	0.864667	0
0.500667	0.504	0.858	0
0.501	0.508667	0.881	0
0.500667	0.510333	0.884667	0
0.501333	0.509	0.882667	0
0.501	0.513667	0.892333	0
0.501333	0.511	0.889	0
0.502	0.514	0.894333	0
0.500333	0.512333	0.888667	0
0.501	0.51	0.886	0
0.500667	0.512	0.890333	0
0.501667	0.510667	0.888667	0
0.501	0.505667	0.867333	0
0.500667	0.508667	0.879667	0
0.500667	0.502667	0.839667	0
0.501333	0.510333	0.887333	0
0.501667	0.509333	0.884	0
0.501333	0.51	0.887	0
0.501	0.511333	0.889	0
0.501	0.510333	0.887	0
0.501333	0.511667	0.890667	0
0.501667	0.510333	0.888	0
0.500333	0.505	0.86	0
0.500667	0.505667	0.865667	0
0.500333	0.505667	0.862667	0
0.500667	0.514	0.892333	0
0.502	0.509667	0.886	0
0.501667	0.513	0.892333	0
0.500333	0.512667	0.890667	0
0.501667	0.514667	0.894	0
0.500333	0.506333	0.864333	0
0.501333	0.505333	0.865	0
0.501333	0.505	0.864667	0
0.501	0.513333	0.892	0
0.501	0.514	0.893	0
0.501333	0.513	0.891667	0
0.501667	0.511	0.889333	0
0.502333	0.514333	0.894667	0
0.500667	0.508333	0.877667	0
0.501	0.504333	0.863667	0
0.501	0.509	0.882	0
0.500667	0.507333	0.873667	0
0.501333	0.514	0.893667	0
0.502	0.513667	0.893667	0
0.500667	0.513	0.891	0
