OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.503667	0.727	0
0.5	0.505333	0.828333	0
0.500667	0.502333	0.783	0
0.500333	0.504	0.830333	0
0.500667	0.505667	0.867333	0
0.501	0.503	0.826	0
0.500333	0.518	0.886333	0
0.500333	0.503333	0.827667	0
0.501	0.505333	0.865333	0
0.500667	0.503	0.824667	0
0.500667	0.505	0.863333	0
0.502333	0.506	0.869667	0
0.500667	0.502667	0.784667	0
0.500333	0.505667	0.865	0
0.500333	0.506333	0.867	0
0.500667	0.505333	0.864667	0
0.501	0.503333	0.84	0
0.500333	0.503667	0.83	0
0.501	0.507333	0.871667	0
0.500333	0.508333	0.869	0
0.500333	0.506667	0.868	0
0.502333	0.509667	0.881667	0
0.500333	0.505333	0.863	0
0.500333	0.509333	0.878667	0
0.500667	0.507	0.870667	0
0.501667	0.505667	0.868333	0
0.501	0.516667	0.892333	0
0.501	0.508667	0.876667	0
0.502	0.516	0.890333	0
0.500667	0.509333	0.88	0
0.501667	0.507333	0.872333	0
0.500667	0.517	0.891333	0
0.500667	0.506333	0.869	0
0.500667	0.509	0.878667	0
0.500667	0.503667	0.84	0
0.500333	0.512333	0.881	0
0.501667	0.507667	0.874667	0
0.501	0.508333	0.876333	0
0.500667	0.503333	0.829333	0
0.500333	0.506	0.866667	0
0.500667	0.508333	0.873667	0
0.500667	0.508667	0.875667	0
0.501667	0.508667	0.878333	0
0.501	0.504667	0.859	0
0.500333	0.515667	0.885	0
0.501333	0.509	0.879	0
0.502	0.508	0.876667	0
0.500667	0.512	0.884333	0
0.500333	0.503	0.785	0
0.500333	0.509	0.874	0
0.501667	0.515	0.887333	0
0.501	0.517	0.892667	0
0.500667	0.504	0.840333	0
0.500667	0.516333	0.890333	0
0.501	0.511	0.881667	0
0.502	0.508333	0.877333	0
0.502667	0.507333	0.874333	0
0.501	0.511667	0.883	0
0.500667	0.506	0.867667	0
0.501667	0.506333	0.870333	0
0.501667	0.516333	0.890667	0
0.502	0.507	0.871333	0
0.500667	0.516667	0.890667	0
0.502333	0.51	0.882	0
0.500667	0.504333	0.855667	0
0.501333	0.508	0.875333	0
0.501	0.512	0.885333	0
0.500333	0.511	0.879333	0
0.501333	0.508667	0.877667	0
0.501333	0.515	0.886667	0
0.500667	0.516	0.887667	0
0.500667	0.509667	0.880333	0
0.501667	0.508	0.876333	0
0.501333	0.506667	0.869333	0
0.501667	0.511667	0.884333	0
0.502	0.51	0.881	0
0.502667	0.506667	0.871	0
0.503333	0.510667	0.884333	0
0.501333	0.511	0.882333	0
0.501333	0.515333	0.888333	0
0.501333	0.512	0.886	1
0.502	0.511333	0.883667	0
0.502333	0.507667	0.876	0
0.501	0.507667	0.873333	0
0.501	0.508	0.875	0
0.500333	0.508667	0.873	0
0.500333	0.504333	0.839	0
0.502667	0.510667	0.884	0
0.502	0.510333	0.882333	0
0.501667	0.511333	0.883	0
0.501	0.504	0.857333	0
0.501	0.515667	0.889667	0
0.501	0.515333	0.888	0
0.501667	0.510333	0.880667	0
0.500333	0.511333	0.879667	0
0.500667	0.515667	0.885667	0
