OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506	0.813667	0
0.5	0.516667	0.876333	0
0.500333	0.503333	0.813667	0
0.500333	0.503	0.813	0
0.500333	0.505333	0.832333	0
0.501	0.502	0.785333	0
0.501	0.503333	0.821	0
0.501	0.505	0.851	0
0.500333	0.502667	0.785333	0
0.500667	0.515	0.881	0
0.500333	0.509333	0.866	0
0.500667	0.511333	0.873	0
0.500333	0.510333	0.871	0
0.502	0.51	0.874667	0
0.500333	0.508667	0.863667	0
0.501333	0.502	0.786667	0
0.501667	0.508	0.868333	0
0.500667	0.512333	0.876667	0
0.500333	0.509667	0.866667	0
0.500667	0.506333	0.856667	0
0.500667	0.509333	0.870667	0
0.500667	0.516667	0.886333	0
0.500667	0.512	0.875667	0
0.500667	0.510333	0.872333	0
0.500333	0.504333	0.823	0
0.501	0.513667	0.882	0
0.500667	0.502667	0.814	0
0.500333	0.515667	0.883667	0
0.500333	0.502333	0.784667	0
0.500333	0.513333	0.876667	0
0.500333	0.506667	0.86	0
0.500333	0.506333	0.849333	0
0.500667	0.504667	0.826	0
0.500667	0.507333	0.863	0
0.500667	0.506	0.855667	0
0.501333	0.503333	0.823	0
0.500667	0.515333	0.884333	0
0.501667	0.506	0.859333	0
0.501	0.510667	0.873667	0
0.500667	0.505333	0.849333	0
0.502	0.507667	0.867667	0
0.501	0.508333	0.868	0
0.501333	0.508667	0.869	0
0.502	0.506667	0.863667	0
0.501667	0.505333	0.854333	0
0.500333	0.513667	0.878	0
0.501333	0.505667	0.858333	0
0.500667	0.517	0.886667	0
0.501	0.503	0.814667	0
0.500667	0.505	0.847667	0
0.501	0.515333	0.885	0
0.501	0.502333	0.787667	0
0.501667	0.508667	0.871667	0
0.501333	0.513	0.881667	0
0.501	0.516667	0.889	0
0.501667	0.517	0.89	0
0.501	0.505333	0.853333	0
0.501667	0.514	0.883	0
0.501	0.511667	0.877333	0
0.500333	0.508	0.861667	0
0.500667	0.508	0.867	0
0.502667	0.506333	0.862333	0
0.500333	0.507	0.861333	0
0.501	0.51	0.872667	0
0.501667	0.507667	0.867333	0
0.501333	0.514	0.882667	0
0.501667	0.506333	0.861667	0
0.502667	0.508	0.869	0
0.501	0.506333	0.859667	0
0.501	0.505667	0.858	0
0.501	0.516	0.887333	0
0.501667	0.511333	0.878333	0
0.502667	0.508333	0.869333	0
0.500667	0.509667	0.871333	0
0.501333	0.513333	0.882	0
0.502	0.517333	0.891	0
0.500333	0.516	0.884333	0
0.500667	0.511667	0.874667	0
0.501333	0.507667	0.866667	0
0.502333	0.508333	0.869	0
0.501333	0.517333	0.889667	0
0.500333	0.51	0.87	0
0.501333	0.510333	0.873333	0
0.501333	0.515333	0.885667	0
0.501	0.513333	0.881	0
0.501667	0.509667	0.873333	0
0.501667	0.512667	0.881	0
0.501667	0.513667	0.882667	0
0.501	0.515667	0.887	0
0.501	0.513	0.88	0
0.502	0.510667	0.878	0
0.501	0.507667	0.866333	0
0.501	0.509667	0.872	0
0.501	0.506667	0.862667	0
0.501	0.506	0.858333	0
0.501333	0.505333	0.854	0
0.501	0.512667	0.878	0
0.500667	0.503667	0.825667	0
0.502333	0.511333	0.878667	0
0.502	0.518333	0.891667	0
0.501	0.512333	0.877667	0
0.501333	0.509667	0.873	0
0.502333	0.512667	0.883	1
0.500333	0.505667	0.847	0
0.501667	0.517333	0.890667	0
0.502667	0.517333	0.892	0
0.502667	0.507	0.864333	0
0.502	0.510333	0.877667	0
0.500667	0.506667	0.860333	0
0.501667	0.510667	0.875667	0
0.500667	0.513667	0.878667	0
0.502333	0.512333	0.879667	0
0.500667	0.515667	0.885667	0
0.501333	0.512	0.877667	0
0.501667	0.509333	0.872667	0
0.502	0.512667	0.882667	0
0.500333	0.514	0.879	0
0.502	0.507333	0.867	0
0.502	0.507	0.864	0
0.500667	0.513333	0.877	0
0.500667	0.507667	0.865333	0
0.501333	0.512333	0.879	0
0.501333	0.516333	0.887667	0
0.500667	0.516	0.886	0
0.501667	0.511667	0.879333	0
0.501	0.507333	0.865333	0
0.501	0.507	0.863333	0
0.501	0.503667	0.826	0
0.501667	0.513	0.882	0
0.502333	0.517	0.891333	0
