OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500667	0.503333	0.524667	0.752667	0
0.501	0.506667	0.528	0.762667	0
0.502333	0.505	0.521	0.751	0
0.500667	0.505	0.523	0.755	0
0.501333	0.504333	0.519333	0.735667	0
0.501667	0.506333	0.517333	0.742	0
0.501	0.507333	0.528333	0.764333	0
0.501	0.504333	0.521667	0.746	0
0.500667	0.503	0.525333	0.752	0
0.501667	0.505667	0.529	0.761667	0
0.501667	0.504	0.524	0.759333	0
0.502	0.503333	0.511333	0.718667	0
0.502667	0.508	0.516667	0.738333	0
0.501333	0.507333	0.518	0.741	0
0.501667	0.505	0.511333	0.722667	0
0.501333	0.504	0.522	0.752333	0
0.501	0.506333	0.528333	0.763333	0
0.501333	0.504333	0.514333	0.73	0
0.501333	0.504333	0.519	0.735333	0
0.500667	0.505333	0.524333	0.755667	0
0.502333	0.507	0.522	0.756	0
0.502333	0.504667	0.519333	0.740667	0
0.501	0.505	0.523333	0.755333	0
0.501667	0.504667	0.519333	0.736	0
0.502333	0.507	0.527333	0.763667	0
0.502	0.506	0.526667	0.762	0
0.503	0.504667	0.529333	0.763667	0
0.501333	0.503333	0.511667	0.718	0
0.502	0.505667	0.521333	0.752667	0
0.502333	0.505	0.522333	0.753667	0
0.501333	0.505667	0.515333	0.736333	0
0.501	0.505333	0.513	0.722667	0
0.503	0.505333	0.528667	0.764667	0
0.501667	0.505333	0.517667	0.741333	0
0.501	0.504667	0.513	0.722333	0
0.500667	0.503667	0.522667	0.752333	0
0.502	0.504	0.521667	0.750333	0
0.501	0.505667	0.520333	0.748333	0
0.501	0.506	0.519667	0.750667	0
0.502	0.506333	0.523	0.759	0
0.501667	0.505333	0.523333	0.758	0
0.501	0.504	0.525333	0.753667	0
0.501	0.506667	0.527667	0.760667	0
0.502	0.503667	0.52	0.742667	0
0.502	0.503667	0.519667	0.741	0
0.500667	0.505667	0.522667	0.754667	0
0.501333	0.505333	0.522667	0.754	0
0.502	0.506333	0.522333	0.754	0
0.502333	0.506	0.529333	0.765	0
0.501	0.505333	0.52	0.734667	0
0.502333	0.508	0.526667	0.763	0
0.501333	0.506667	0.517	0.740667	0
0.501	0.507	0.528667	0.765	0
0.501	0.508	0.528	0.763333	0
0.502333	0.504667	0.528667	0.763333	0
0.502667	0.505333	0.528333	0.762	0
0.501	0.505667	0.530333	0.764333	0
0.501333	0.503667	0.524333	0.757667	0
0.501333	0.504667	0.524333	0.759333	0
0.501333	0.504333	0.528667	0.758333	0
0.502	0.504	0.511667	0.719333	0
0.502	0.503333	0.512333	0.719	0
0.503	0.507	0.516667	0.737333	0
0.502667	0.506333	0.516333	0.736667	0
0.502	0.505333	0.511333	0.723	0
0.501	0.504	0.522	0.751	0
0.500667	0.504	0.511667	0.716667	0
0.501667	0.505	0.522667	0.755	0
0.501333	0.506333	0.526	0.759667	0
0.500667	0.506667	0.528333	0.762	0
0.501333	0.506667	0.528333	0.763667	0
0.501	0.504667	0.523	0.755	0
0.501333	0.504	0.521	0.738	1
0.502667	0.505667	0.522333	0.756	0
0.502333	0.507	0.525667	0.761333	0
0.502	0.505	0.512333	0.723333	0
0.501333	0.505	0.512667	0.722667	0
0.501	0.506	0.512333	0.722667	0
0.501333	0.506	0.527	0.761667	0
0.502333	0.504333	0.511667	0.722667	0
0.502333	0.503667	0.512667	0.723	0
0.502	0.504	0.512333	0.723	0
0.501	0.503	0.524	0.750333	0
0.501333	0.503333	0.522	0.750667	0
0.501333	0.504	0.512	0.718667	0
0.502	0.505667	0.521	0.752	0
0.502	0.506333	0.521	0.752333	0
0.500333	0.506667	0.519	0.742	0
0.500333	0.506333	0.518333	0.741667	0
0.501	0.506	0.518333	0.74	0
0.501	0.505333	0.515333	0.733667	0
0.502	0.504667	0.515333	0.735	0
0.501	0.506	0.516	0.736333	0
0.501667	0.506	0.514667	0.736	0
0.501	0.506	0.515667	0.735	0
0.501	0.505333	0.524	0.756	0
0.502	0.506	0.519	0.742	0
0.502	0.505	0.518	0.74	0
0.501667	0.505	0.510667	0.720333	0
0.501	0.504667	0.511667	0.72	0
