OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.502333	0.816	0
0.500333	0.509	0.875667	0
0.500333	0.505333	0.863333	0
0.500333	0.506	0.864	0
0.500333	0.507333	0.869333	0
0.500333	0.505	0.853667	0
0.500333	0.509333	0.878333	0
0.5	0.504667	0.850333	0
0.500333	0.514	0.887667	0
0.500333	0.508	0.872333	0
0.500667	0.505333	0.865	0
0.500333	0.504333	0.853	0
0.500333	0.504	0.849333	0
0.500667	0.506667	0.871333	0
0.501333	0.505	0.865333	0
0.500667	0.507667	0.872	0
0.500667	0.514333	0.888333	0
0.500333	0.503333	0.837	0
0.500667	0.510667	0.885333	0
0.500333	0.511	0.885333	0
0.502	0.516	0.894	0
0.501333	0.514667	0.890333	0
0.501333	0.507333	0.872333	0
0.500667	0.516	0.890667	0
0.501	0.509333	0.885	0
0.501	0.503667	0.839333	0
0.501333	0.510333	0.887	0
0.500667	0.508333	0.874667	0
0.501667	0.509667	0.887	0
0.501	0.510333	0.886333	0
0.501	0.503333	0.839	0
0.500333	0.506667	0.867667	0
0.500667	0.509	0.883667	0
0.501	0.508333	0.883	0
0.501667	0.507667	0.883667	0
0.503333	0.509333	0.887667	0
0.501333	0.515	0.891	0
0.500333	0.516667	0.888667	0
0.501333	0.507667	0.874333	0
0.502	0.510667	0.888	0
0.500333	0.518667	0.890667	0
0.500667	0.511	0.885667	0
0.501	0.514333	0.888667	0
0.502	0.508	0.884333	0
0.503667	0.508667	0.887	0
0.502667	0.509667	0.887667	0
0.501	0.513667	0.888333	0
0.500333	0.518	0.889	0
0.500333	0.510333	0.884333	0
0.500667	0.508667	0.883333	0
0.501	0.504333	0.863	0
0.502	0.515	0.893333	0
0.500667	0.515	0.888667	0
0.501667	0.511333	0.888333	0
0.502333	0.514333	0.89	0
0.501667	0.510333	0.887333	0
0.500667	0.504333	0.861667	0
0.503667	0.508333	0.886667	0
0.500667	0.503	0.837667	0
0.501	0.505333	0.865667	0
0.500667	0.516333	0.891667	0
0.500333	0.51	0.882333	0
0.501	0.510667	0.887333	0
0.501333	0.509667	0.886333	0
0.500667	0.517333	0.892	0
0.502	0.509667	0.887333	0
0.501	0.509667	0.885333	0
0.502	0.507	0.878667	0
0.501667	0.507333	0.881333	0
0.500333	0.516	0.888333	0
0.501667	0.514667	0.891667	0
0.503333	0.515	0.893667	0
0.501667	0.511	0.887667	0
0.503	0.510333	0.888667	0
0.501	0.515	0.890667	0
0.501	0.514667	0.889	0
0.501667	0.508333	0.886	0
0.501333	0.508667	0.886	0
0.500667	0.508	0.873	0
0.502667	0.509	0.887333	1
0.501	0.508	0.881667	0
0.502	0.51	0.887667	0
0.501	0.502667	0.835333	0
0.501333	0.505333	0.866	0
0.501	0.517333	0.892333	0
0.500667	0.513667	0.886333	0
0.501333	0.515333	0.892	0
0.500667	0.509333	0.884667	0
0.500667	0.51	0.885	0
0.502	0.508333	0.886333	0
0.502667	0.514	0.891667	0
0.501667	0.516	0.893667	0
0.502667	0.514667	0.893333	0
0.501	0.515667	0.891	0
0.502333	0.515333	0.894	0
0.503	0.51	0.888	0
