OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.504333	0.852333	0
0.500333	0.502	0.848	0
0.5	0.508	0.873667	0
0.500333	0.527	0.882667	0
0.501	0.504333	0.870333	0
0.501333	0.503	0.862667	0
0.500333	0.507667	0.875	0
0.501	0.502667	0.861	0
0.500333	0.503667	0.863333	0
0.500333	0.525667	0.88	0
0.500333	0.503333	0.858333	0
0.501667	0.505333	0.874	0
0.500333	0.504667	0.868	0
0.500333	0.504	0.864667	0
0.501	0.527333	0.884	0
0.500333	0.531333	0.887667	0
0.500333	0.506333	0.874333	0
0.500667	0.504667	0.870333	0
0.501	0.504667	0.870667	0
0.500667	0.505333	0.873667	0
0.500667	0.502333	0.857	0
0.500333	0.502333	0.856333	0
0.501667	0.505	0.873333	0
0.500667	0.528333	0.884333	0
0.501	0.509333	0.881	0
0.500667	0.505	0.873	0
0.500333	0.532	0.888333	0
0.501667	0.507	0.879333	0
0.501333	0.510667	0.881667	0
0.501	0.527667	0.884333	0
0.500667	0.502667	0.860667	0
0.501	0.526333	0.881667	0
0.501667	0.530667	0.888667	0
0.500667	0.506333	0.876	0
0.501667	0.529	0.887333	0
0.501	0.528333	0.885	0
0.500333	0.530333	0.885333	0
0.502333	0.507667	0.880667	0
0.500667	0.531667	0.889	0
0.501333	0.529333	0.888	0
0.502	0.508333	0.881333	0
0.501333	0.506333	0.877	0
0.501	0.506667	0.877	0
0.500667	0.529667	0.886333	0
0.500333	0.505	0.868333	0
0.501	0.503667	0.865	0
0.500667	0.532	0.89	0
0.501333	0.526667	0.883333	0
0.501	0.529667	0.887667	0
0.500667	0.53	0.887333	0
0.501333	0.528	0.885667	0
0.502667	0.529667	0.888667	0
0.502333	0.530667	0.889333	0
0.502	0.531667	0.890333	0
0.500667	0.506	0.874333	0
0.502	0.530333	0.889	0
0.502333	0.528667	0.887333	0
0.501	0.532333	0.890333	0
0.500667	0.526667	0.881333	0
0.501667	0.528333	0.886667	0
0.501333	0.528333	0.886333	0
0.501667	0.505667	0.875	0
0.502667	0.509333	0.883	1
0.500667	0.509	0.880333	0
0.501667	0.507667	0.879667	0
0.501	0.511333	0.881333	0
0.501667	0.511	0.882667	0
0.501333	0.527	0.883667	0
0.502667	0.508	0.881	0
0.501667	0.509	0.881667	0
0.501667	0.506	0.876	0
0.501	0.531333	0.889333	0
0.502333	0.529	0.888333	0
0.500333	0.502667	0.857667	0
0.500667	0.505667	0.874	0
0.502667	0.509	0.882333	0
0.502333	0.507333	0.88	0
0.501667	0.528667	0.887	0
0.502	0.508	0.880333	0
0.501333	0.526333	0.882	0
0.502	0.53	0.888333	0
0.501333	0.530333	0.888333	0
0.502	0.528	0.886333	0
0.501667	0.527667	0.885667	0
0.501333	0.504333	0.871	0
0.502	0.509667	0.882333	0
0.500667	0.527333	0.883333	0
0.500667	0.504333	0.87	0
0.501	0.505667	0.874333	0
0.501333	0.506667	0.878667	0
0.501	0.529333	0.887333	0
0.501333	0.529	0.887	0
0.502	0.508667	0.882	0
0.501333	0.508667	0.881	0
0.500667	0.529	0.885333	0
0.500667	0.529333	0.886	0
0.501	0.503333	0.864	0
0.501	0.504	0.865333	0
0.501	0.531667	0.889667	0
0.501	0.526667	0.882667	0
0.502333	0.53	0.889	0
0.502333	0.505667	0.875667	0
0.502667	0.530333	0.889333	0
0.501333	0.532	0.891	0
0.502333	0.509333	0.882667	0
0.501333	0.508333	0.879667	0
0.500667	0.507	0.878	0
0.501	0.531	0.889	0
