OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.513667	0.871	0
0.500667	0.515	0.888333	0
0.500333	0.503	0.857667	0
0.5	0.504	0.857	0
0.501333	0.514	0.889333	0
0.501667	0.503	0.870667	0
0.501	0.504333	0.875	0
0.501	0.503667	0.873	0
0.500333	0.516333	0.890333	0
0.501	0.516333	0.892667	0
0.502	0.514333	0.891	0
0.500667	0.515667	0.890667	0
0.501333	0.504	0.874	0
0.500333	0.516	0.889	0
0.500333	0.510667	0.877667	0
0.500333	0.511667	0.884333	0
0.502	0.515333	0.893	0
0.501667	0.503333	0.872333	0
0.500333	0.514	0.886	0
0.500333	0.515667	0.888667	0
0.501	0.514667	0.890333	0
0.501	0.502667	0.869333	0
0.500333	0.511	0.884	0
0.502	0.515	0.892667	0
0.500667	0.512667	0.886333	0
0.501667	0.504	0.874333	0
0.500333	0.503667	0.868667	0
0.500333	0.513667	0.885667	0
0.502333	0.511667	0.888333	0
0.502667	0.505	0.877667	0
0.500667	0.516333	0.891	0
0.500667	0.502667	0.868667	0
0.500667	0.505667	0.879	0
0.501	0.510667	0.885	0
0.500667	0.514667	0.887333	0
0.501667	0.513333	0.889	0
0.500667	0.504667	0.876	0
0.501333	0.509667	0.883667	0
0.501	0.515333	0.891667	0
0.500667	0.503333	0.87	0
0.500667	0.505333	0.877333	0
0.500667	0.504	0.873333	0
0.500667	0.510333	0.884333	0
0.501667	0.514667	0.891333	0
0.500333	0.515333	0.888	0
0.502667	0.514333	0.891667	0
0.500667	0.511667	0.886	0
0.501333	0.515667	0.893	0
0.501333	0.51	0.884667	0
0.501667	0.505	0.877333	0
0.502333	0.514	0.891	0
0.502333	0.513333	0.889667	0
0.502333	0.514667	0.891667	0
0.500333	0.504333	0.873333	0
0.500333	0.515	0.887333	0
0.500667	0.511	0.885333	0
0.500333	0.505	0.874333	0
0.502	0.511333	0.887333	0
0.501333	0.515	0.892	0
0.501	0.510333	0.884667	0
0.502	0.517	0.895	0
0.501333	0.512	0.887333	0
0.501	0.512333	0.887	0
0.501667	0.507333	0.881667	0
0.502	0.506333	0.881	0
0.501333	0.510333	0.885667	0
0.500333	0.512333	0.884667	0
0.502333	0.505667	0.880667	0
0.500333	0.505667	0.876333	0
0.501333	0.511333	0.887	0
0.500667	0.505	0.877	0
0.500333	0.504	0.872	0
0.502	0.515667	0.894	0
0.501667	0.515333	0.892333	0
0.501	0.511	0.886667	0
0.502333	0.512	0.888667	0
0.501667	0.509667	0.884333	0
0.502	0.506667	0.881333	0
0.501667	0.516667	0.893667	0
0.501	0.51	0.884	0
0.502333	0.517	0.895333	0
0.501667	0.506667	0.881	0
0.500333	0.506	0.877	0
0.501333	0.506	0.88	0
0.501333	0.514333	0.89	0
0.501	0.505333	0.877667	0
0.501667	0.517	0.894	0
0.500667	0.509667	0.879667	0
0.502667	0.507	0.882	0
0.500667	0.51	0.883333	0
0.500333	0.505333	0.876	0
0.502	0.505333	0.879	0
0.501	0.507333	0.881	0
0.502	0.505667	0.88	0
0.502333	0.512333	0.889333	1
0.501	0.512667	0.888333	0
0.500667	0.517	0.892	0
0.502	0.503667	0.873333	0
0.501	0.509667	0.882	0
0.501333	0.505333	0.878333	0
0.500667	0.503667	0.872667	0
0.502	0.507333	0.882	0
0.501333	0.505667	0.879333	0
