OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502667	0.508	0.519333	0.547333	0.689667	0
0.502333	0.507667	0.518333	0.548333	0.69	0
0.502333	0.509333	0.52	0.548333	0.691667	0
0.503333	0.508667	0.518667	0.548667	0.690667	0
0.502667	0.508	0.519	0.547667	0.689667	0
0.503	0.508333	0.518	0.547333	0.689333	0
0.503333	0.508	0.519	0.548333	0.691	0
0.502333	0.507	0.519667	0.549333	0.689333	0
0.502333	0.507667	0.518667	0.546333	0.688667	0
0.502667	0.507667	0.519	0.545	0.689	0
0.502667	0.507	0.519667	0.546667	0.69	0
0.503667	0.507	0.52	0.548667	0.691	0
0.503333	0.507333	0.52	0.547333	0.691	0
0.502667	0.508333	0.519	0.548	0.691	0
0.503	0.508	0.519	0.546	0.689667	0
0.502333	0.508333	0.521333	0.546	0.69	0
0.501667	0.507	0.520333	0.547	0.689	0
0.501667	0.507333	0.521667	0.548	0.690333	0
0.502	0.507	0.520667	0.547	0.689333	0
0.503333	0.509667	0.520333	0.545667	0.691667	0
0.503	0.509	0.520333	0.546333	0.692333	1
0.504	0.51	0.518667	0.546333	0.689333	0
0.503667	0.509	0.519667	0.546333	0.691	0
0.503333	0.509	0.518667	0.548	0.692	0
0.503667	0.509	0.519	0.547	0.691333	0
0.503333	0.507667	0.519667	0.546	0.69	0
0.503	0.508333	0.521	0.546	0.691	0
0.503333	0.508	0.520667	0.545333	0.69	0
0.503	0.508333	0.519667	0.547	0.691	0
0.504333	0.508	0.519667	0.546667	0.690333	0
0.502667	0.507333	0.520333	0.547	0.691667	0
0.502667	0.508	0.521	0.546	0.690667	0
0.501667	0.508333	0.520667	0.547333	0.690667	0
0.501333	0.508	0.520333	0.546333	0.688333	0
0.501667	0.508	0.521333	0.547333	0.690333	0
0.501333	0.508	0.521	0.547333	0.689667	0
0.502667	0.508667	0.520667	0.545333	0.69	0
0.502	0.508	0.52	0.546333	0.691	0
0.502333	0.508667	0.520667	0.546	0.690333	0
0.501667	0.509333	0.520667	0.547333	0.691	0
0.501333	0.508333	0.520667	0.547	0.69	0
0.500667	0.507333	0.519333	0.546333	0.683333	0
0.501	0.506333	0.519333	0.546333	0.681333	0
0.500667	0.507667	0.519333	0.545667	0.683667	0
0.501	0.507333	0.519	0.544333	0.681333	0
0.500667	0.507667	0.518667	0.545	0.682667	0
0.501333	0.506667	0.518333	0.544	0.681	0
0.501	0.507667	0.518333	0.544667	0.681	0
0.501333	0.507667	0.518667	0.543667	0.676333	0
0.501	0.508667	0.519333	0.543	0.675	0
0.501	0.507667	0.518667	0.544	0.677	0
0.502	0.512667	0.522	0.546333	0.693	0
0.502	0.512	0.521667	0.547667	0.693667	0
0.502	0.513	0.520667	0.547333	0.692667	0
0.502333	0.514333	0.521667	0.547333	0.695667	0
0.502333	0.512667	0.522	0.546667	0.694333	0
0.502	0.512333	0.521667	0.547667	0.695	0
0.502	0.511667	0.521	0.547667	0.693333	0
0.502333	0.511333	0.521	0.546	0.691667	0
0.501667	0.513	0.520667	0.547667	0.692667	0
0.501667	0.512333	0.520667	0.547667	0.692333	0
0.502333	0.513	0.520667	0.549333	0.695	0
0.502	0.512667	0.52	0.548	0.692667	0
0.502	0.512667	0.519667	0.547667	0.691	0
0.501667	0.511667	0.520333	0.55	0.692667	0
0.502	0.512667	0.52	0.547667	0.691667	0
0.502667	0.512667	0.518667	0.547	0.692	0
0.502333	0.512333	0.519667	0.548333	0.694	0
0.502667	0.512667	0.52	0.547333	0.692667	0
0.501667	0.511667	0.520667	0.546333	0.691	0
0.501667	0.511333	0.522667	0.546333	0.691667	0
0.501667	0.513	0.521333	0.546333	0.692	0
0.502667	0.512	0.520333	0.545333	0.690667	0
0.501667	0.51	0.523333	0.546	0.687333	0
0.501333	0.511333	0.523333	0.546	0.686667	0
0.501667	0.510333	0.524667	0.545667	0.687667	0
0.501333	0.511667	0.522333	0.549	0.692333	0
0.501333	0.512	0.522333	0.548667	0.692333	0
0.501667	0.511	0.520667	0.548333	0.692	0
0.501	0.51	0.520667	0.549333	0.692333	0
0.501333	0.509	0.520667	0.55	0.693	0
0.501667	0.509333	0.523667	0.549667	0.695	0
0.501333	0.511333	0.52	0.547333	0.689333	0
0.502	0.511333	0.522	0.549	0.694667	0
0.502	0.511333	0.522	0.549667	0.698667	0
0.502	0.510667	0.521	0.550333	0.697667	0
0.502333	0.511	0.521	0.55	0.697333	0
0.502	0.509667	0.521333	0.549667	0.698333	0
0.501667	0.511	0.521333	0.55	0.698333	0
0.501333	0.51	0.521333	0.55	0.696667	0
0.502667	0.51	0.522	0.548667	0.694333	0
0.501667	0.507	0.521667	0.550667	0.689667	0
0.501333	0.507333	0.522	0.549333	0.687333	0
0.502	0.507	0.522	0.549333	0.69	0
0.501667	0.507333	0.521	0.549333	0.690333	0
0.501333	0.507	0.521667	0.549667	0.689333	0
0.501667	0.507667	0.520333	0.549667	0.690667	0
0.501333	0.508	0.518	0.548	0.689	0
0.501	0.507	0.517333	0.545667	0.686	0
0.501333	0.507333	0.517333	0.545333	0.684667	0
