OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500667	0.503333	0.513333	0.739667	0
0.500333	0.504333	0.517	0.749667	0
0.501333	0.505333	0.521	0.765	0
0.501	0.505667	0.514333	0.748	0
0.500333	0.505	0.518667	0.760333	0
0.502667	0.504333	0.516333	0.753333	0
0.500667	0.504	0.52	0.760667	0
0.500667	0.504333	0.516333	0.751	0
0.501333	0.504	0.516	0.752667	0
0.501667	0.507333	0.519333	0.765667	0
0.501	0.504	0.511	0.719	0
0.501	0.505	0.52	0.764	0
0.501	0.505333	0.519333	0.763	0
0.502333	0.504	0.512667	0.744	0
0.501667	0.504333	0.517333	0.757667	0
0.502	0.503667	0.516667	0.753	0
0.501	0.503667	0.513667	0.743333	0
0.501	0.505333	0.515	0.747333	0
0.501	0.506333	0.522333	0.766333	0
0.501333	0.504333	0.515667	0.752333	0
0.501333	0.504667	0.516	0.753333	0
0.503	0.504333	0.510333	0.721333	0
0.502333	0.507	0.52	0.765667	0
0.501333	0.504	0.513667	0.744	0
0.501	0.505333	0.525333	0.766667	0
0.502	0.505333	0.519333	0.764667	0
0.501333	0.506667	0.526333	0.77	0
0.501	0.504333	0.510667	0.719	0
0.502667	0.504	0.512333	0.743333	0
0.502333	0.503667	0.512667	0.742667	0
0.500667	0.504	0.510333	0.716333	0
0.501333	0.505333	0.522333	0.766	0
0.501	0.503667	0.508667	0.714333	0
0.501	0.503333	0.509	0.714333	0
0.500667	0.503667	0.512	0.734333	0
0.501333	0.506333	0.521333	0.767667	0
0.501333	0.504667	0.515	0.751333	0
0.500667	0.505	0.52	0.763667	0
0.501333	0.504667	0.519333	0.764	0
0.501333	0.505333	0.519667	0.764667	0
0.500333	0.504	0.511	0.716667	0
0.501333	0.503333	0.518	0.752	0
0.500667	0.503333	0.513	0.739	0
0.500333	0.504333	0.516667	0.749333	0
0.501667	0.505333	0.514667	0.748333	0
0.500333	0.505333	0.519	0.760667	0
0.501333	0.503667	0.515333	0.750667	0
0.502	0.506667	0.518333	0.764	0
0.501333	0.506	0.518333	0.762333	0
0.501	0.506667	0.518667	0.762667	0
0.500667	0.503333	0.519333	0.752667	0
0.500667	0.503667	0.518667	0.754	0
0.501333	0.504667	0.519	0.762333	0
0.501333	0.505333	0.519	0.763	0
0.501	0.505	0.519333	0.762667	0
0.501	0.503667	0.517333	0.751667	0
0.502	0.504667	0.515333	0.752667	0
0.501	0.503667	0.511	0.717667	0
0.501333	0.503333	0.510667	0.718333	0
0.502333	0.503667	0.513	0.744	0
0.501333	0.503667	0.509333	0.717333	0
0.501667	0.503333	0.511	0.718667	0
0.500667	0.503667	0.510667	0.715667	0
0.500667	0.507	0.520667	0.765	0
0.500667	0.506333	0.523	0.765667	0
0.501333	0.504333	0.515333	0.751667	0
0.500333	0.506667	0.519333	0.762	0
0.501	0.506333	0.518	0.761	0
0.501333	0.506333	0.518	0.762	0
0.501667	0.505	0.52	0.764667	0
0.501	0.504	0.510333	0.718	0
0.500667	0.504	0.511	0.717667	0
0.501667	0.503667	0.511333	0.719667	0
0.500667	0.503	0.518	0.751333	1
0.501333	0.504333	0.512	0.739	0
0.502667	0.504333	0.510667	0.721333	0
0.500333	0.507333	0.526	0.763333	0
0.500333	0.507667	0.526333	0.764333	0
0.502667	0.506333	0.52	0.765333	0
0.501667	0.505667	0.526333	0.767667	0
0.500667	0.504333	0.518	0.757667	0
0.500333	0.504667	0.519667	0.756667	0
0.501333	0.507333	0.519333	0.765	0
0.502333	0.505	0.519333	0.764667	0
0.502333	0.506	0.518667	0.764333	0
0.501667	0.505333	0.518667	0.764	0
0.501667	0.506333	0.527	0.770333	0
0.501333	0.506333	0.526	0.769667	0
0.501667	0.505	0.512667	0.742333	0
0.502	0.503667	0.508667	0.717	0
0.500667	0.505	0.514667	0.747	0
0.501333	0.503	0.510667	0.717	0
0.502667	0.504333	0.512333	0.743667	0
0.502333	0.504	0.512333	0.743	0
0.501667	0.503	0.513	0.742667	0
0.501667	0.503333	0.513	0.743667	0
0.501	0.505333	0.517333	0.758333	0
0.500667	0.504	0.508667	0.713333	0
0.501333	0.503333	0.508333	0.713	0
0.501	0.508	0.523	0.766667	0
