OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.504667	0.517667	0.728333	0
0.501667	0.506667	0.520333	0.739333	0
0.501667	0.508	0.532	0.753667	0
0.502	0.505333	0.514333	0.719	0
0.500667	0.506333	0.528333	0.748	0
0.501667	0.506333	0.526333	0.748333	0
0.501667	0.504667	0.515	0.718667	0
0.501333	0.508333	0.525667	0.750667	0
0.500667	0.506	0.524333	0.742	0
0.502	0.505667	0.520333	0.739333	0
0.500667	0.507	0.52	0.730667	0
0.502333	0.508	0.533	0.755333	0
0.501667	0.504667	0.517333	0.728	0
0.501333	0.503333	0.514333	0.712667	0
0.502333	0.506667	0.530667	0.752333	0
0.501333	0.506333	0.52	0.739	0
0.501	0.507	0.520333	0.738333	0
0.501667	0.504667	0.514667	0.716667	0
0.501333	0.507333	0.521667	0.742	0
0.501	0.505667	0.524333	0.743333	0
0.500667	0.505333	0.53	0.747	0
0.502	0.504	0.518	0.725667	0
0.502	0.504	0.516667	0.724667	0
0.502	0.507667	0.531	0.753333	0
0.501	0.504667	0.515667	0.717	0
0.501333	0.504667	0.515333	0.719333	0
0.501333	0.508333	0.525333	0.750333	0
0.501	0.507667	0.516667	0.726	0
0.501667	0.506333	0.516333	0.722333	0
0.501333	0.506333	0.516333	0.72	0
0.501	0.505	0.524333	0.741	0
0.501333	0.505	0.518333	0.729333	0
0.501667	0.505333	0.518333	0.729667	0
0.502667	0.505667	0.523333	0.745333	0
0.501667	0.506333	0.523333	0.747	0
0.502333	0.508	0.526	0.751	0
0.501667	0.507	0.526333	0.750667	0
0.501333	0.506333	0.521333	0.741	0
0.501333	0.505333	0.523	0.738	0
0.502333	0.507333	0.528667	0.753333	0
0.501667	0.503	0.511667	0.701667	0
0.501667	0.503333	0.512667	0.705	0
0.502	0.504	0.512667	0.705333	0
0.501333	0.505667	0.524333	0.746	0
0.500667	0.505333	0.529333	0.746667	0
0.501	0.504333	0.518667	0.727333	0
0.502	0.509	0.524333	0.749333	0
0.502	0.506667	0.524	0.747333	0
0.501	0.504667	0.517667	0.728	0
0.501333	0.504667	0.518	0.728667	0
0.502	0.505	0.520333	0.730333	0
0.502333	0.507	0.522333	0.744	0
0.502333	0.505	0.514667	0.718333	0
0.501333	0.505333	0.514667	0.718	0
0.502	0.506667	0.525333	0.750667	0
0.501667	0.504	0.517333	0.723667	0
0.501667	0.504333	0.517	0.725	0
0.502333	0.505	0.516	0.719667	0
0.501	0.507333	0.524667	0.749667	0
0.501333	0.508	0.525333	0.75	0
0.501	0.506	0.527667	0.747	0
0.501333	0.506	0.517333	0.729667	0
0.502	0.506333	0.519	0.730667	0
0.502667	0.505667	0.522333	0.745	0
0.501	0.505333	0.524667	0.741667	0
0.500667	0.505667	0.524333	0.741333	0
0.501667	0.504333	0.522	0.738333	1
0.502	0.504	0.522	0.737	0
0.501667	0.504333	0.521667	0.737667	0
0.501	0.506333	0.522	0.743	0
0.501667	0.508	0.533667	0.754667	0
0.502	0.509	0.533	0.754667	0
0.501333	0.503667	0.514	0.713	0
0.501333	0.507333	0.527	0.753	0
0.501333	0.509667	0.528667	0.753667	0
0.501667	0.507333	0.519333	0.737	0
0.501333	0.504667	0.514	0.716333	0
0.501667	0.507	0.524667	0.749	0
0.501333	0.506667	0.525667	0.749	0
0.501333	0.506667	0.524667	0.748333	0
0.500667	0.505	0.529667	0.745	0
0.502	0.506	0.522333	0.741667	0
0.501667	0.505333	0.522	0.741	0
0.500667	0.507	0.517	0.721333	0
0.500667	0.509333	0.517667	0.723667	0
0.501	0.506667	0.516333	0.721	0
0.502	0.506333	0.516	0.721667	0
0.501667	0.505333	0.516667	0.721	0
0.501333	0.505	0.524	0.741	0
0.502	0.505333	0.519	0.73	0
0.501333	0.505	0.517667	0.729	0
0.501333	0.505333	0.524333	0.745667	0
0.501333	0.506	0.523	0.745667	0
0.501333	0.506	0.524	0.747	0
0.501667	0.505333	0.523667	0.743667	0
0.501333	0.506333	0.527333	0.749333	0
0.501333	0.505667	0.523667	0.741	0
0.500667	0.506333	0.523333	0.74	0
0.502333	0.507	0.519667	0.74	0
0.501667	0.507	0.528	0.752	0
