OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.510667	0.896333	0
0.500333	0.505333	0.882	0
0.500667	0.506333	0.886	0
0.500333	0.511667	0.900667	0
0.500333	0.508667	0.894333	0
0.501333	0.502333	0.87	0
0.500333	0.509667	0.895	0
0.501	0.503333	0.878667	0
0.500333	0.511333	0.899	0
0.500333	0.508333	0.892	0
0.500333	0.503667	0.878	0
0.500333	0.508	0.891667	0
0.500667	0.509	0.896	0
0.501	0.506667	0.890667	0
0.501333	0.504667	0.883667	0
0.500333	0.507333	0.889667	0
0.500667	0.504667	0.882333	0
0.501	0.503	0.871333	0
0.500667	0.510333	0.9	0
0.500333	0.503333	0.876333	0
0.501	0.509667	0.898	0
0.501	0.511	0.901333	0
0.501	0.504333	0.883	0
0.500667	0.512667	0.903	0
0.501333	0.507667	0.896	0
0.501333	0.51	0.9	0
0.501667	0.511667	0.905	0
0.501	0.502333	0.869333	0
0.500667	0.503333	0.877667	0
0.500333	0.507	0.888	0
0.500333	0.506	0.885667	0
0.502	0.507667	0.896333	0
0.501333	0.511	0.903	0
0.500333	0.504333	0.879333	0
0.500333	0.503	0.866667	0
0.502	0.505333	0.885333	0
0.500667	0.504333	0.881667	0
0.502	0.511333	0.904333	0
0.500667	0.505667	0.884333	0
0.501667	0.502667	0.870333	0
0.501333	0.511333	0.904	0
0.502	0.504	0.883333	0
0.501333	0.507333	0.895667	0
0.502	0.504333	0.884333	0
0.501333	0.512333	0.905333	0
0.501	0.502667	0.869667	0
0.501333	0.506333	0.889	0
0.501	0.507	0.894333	0
0.501333	0.510333	0.900333	0
0.500667	0.507333	0.894333	0
0.502667	0.508667	0.897667	0
0.502	0.507	0.896	0
0.501	0.511333	0.903	0
0.501333	0.506667	0.893667	0
0.501	0.507333	0.894667	0
0.500333	0.505667	0.883	0
0.501	0.508	0.896	0
0.501667	0.508667	0.897333	0
0.501	0.506	0.887	0
0.500667	0.502333	0.867333	0
0.501	0.504667	0.883333	0
0.501667	0.504	0.882333	0
0.501333	0.506	0.888667	0
0.501	0.504	0.881	0
0.500667	0.503	0.870333	0
0.500667	0.505	0.882667	0
0.502333	0.512333	0.906333	0
0.501333	0.507	0.895	0
0.501667	0.510333	0.901667	0
0.501667	0.504333	0.884	0
0.501667	0.509667	0.899	0
0.500667	0.511333	0.902333	0
0.501	0.503667	0.879	0
0.502333	0.507333	0.897	0
0.501667	0.505	0.884333	0
0.502333	0.511	0.904667	1
0.501667	0.511	0.903333	0
0.501667	0.505667	0.888333	0
0.502	0.512333	0.905667	0
0.500333	0.507667	0.891	0
0.500667	0.502667	0.868333	0
0.500333	0.504	0.879	0
0.501333	0.509	0.897667	0
0.501	0.506333	0.888333	0
