OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500667	0.503667	0.510333	0.747	0
0.502	0.503	0.512333	0.747667	0
0.501333	0.504333	0.514333	0.757667	0
0.502	0.505667	0.513	0.756667	0
0.502	0.505333	0.519	0.775667	0
0.502667	0.504	0.515333	0.759	0
0.501	0.504	0.517	0.765	0
0.500667	0.504	0.520667	0.771333	0
0.501667	0.507333	0.516333	0.773667	0
0.501	0.503667	0.511	0.747333	0
0.501667	0.505333	0.513333	0.756667	0
0.501	0.503667	0.513667	0.756	0
0.500667	0.503	0.514	0.754333	0
0.502333	0.504	0.517	0.773	0
0.500667	0.507	0.517667	0.772333	0
0.501333	0.505667	0.521667	0.775	0
0.501333	0.506	0.517333	0.773333	0
0.501333	0.506333	0.517	0.773333	0
0.501	0.504333	0.511	0.747667	0
0.502667	0.503667	0.514667	0.757667	0
0.501667	0.507667	0.520333	0.778667	0
0.501333	0.505	0.516333	0.767667	0
0.501	0.503333	0.516	0.759333	1
0.500667	0.503667	0.522	0.771	0
0.501	0.503667	0.517	0.764333	0
0.501333	0.507333	0.516333	0.773333	0
0.502333	0.503	0.512	0.747	0
0.502667	0.504333	0.513	0.756333	0
0.501	0.504	0.509	0.739333	0
0.500667	0.503	0.513	0.753333	0
0.500667	0.502667	0.514	0.753	0
0.501	0.504333	0.518	0.768333	0
0.501333	0.504	0.517	0.765333	0
0.502	0.506	0.516333	0.774667	0
0.501	0.505667	0.516	0.769333	0
0.501333	0.503	0.514	0.756	0
0.500667	0.507	0.519	0.776333	0
0.501333	0.503333	0.512667	0.753	0
0.501	0.506333	0.517333	0.773	0
0.501	0.503333	0.511333	0.747	0
0.501667	0.504	0.516	0.765667	0
0.502333	0.505	0.513	0.755333	0
0.501	0.504	0.516667	0.764333	0
0.501333	0.506	0.516	0.769667	0
0.500333	0.504	0.520333	0.770667	0
0.501667	0.507333	0.516	0.773	0
0.500667	0.504	0.518	0.766667	0
0.501667	0.505	0.513333	0.755667	0
0.501	0.503333	0.513	0.754667	0
0.500667	0.504333	0.513667	0.756	0
0.501	0.504	0.514	0.756333	0
0.502	0.507667	0.521	0.78	0
0.502	0.504	0.516667	0.772667	0
0.502667	0.507	0.516333	0.775667	0
0.502667	0.505	0.514667	0.758667	0
0.501333	0.503667	0.513333	0.755	0
0.501	0.506	0.518	0.773	0
0.502667	0.506333	0.517	0.776	0
0.502667	0.505667	0.517667	0.775333	0
0.501667	0.506333	0.517333	0.773667	0
0.501333	0.506667	0.516667	0.772667	0
0.501333	0.505667	0.516333	0.772	0
0.500667	0.506333	0.517667	0.772	0
0.502333	0.508	0.519667	0.778	0
0.501667	0.507667	0.519667	0.777333	0
0.501667	0.505667	0.516	0.772	0
0.502333	0.503	0.511	0.745667	0
0.501	0.508	0.521333	0.777333	0
0.501	0.507333	0.522	0.778	0
0.501333	0.506667	0.520667	0.778667	0
0.501667	0.507667	0.520667	0.779	0
0.502	0.507667	0.518333	0.776667	0
0.501333	0.506	0.518	0.775667	0
0.501333	0.505	0.516	0.766667	0
0.500667	0.504667	0.518333	0.767	0
0.500667	0.505	0.519333	0.767667	0
0.501667	0.503333	0.519667	0.765	0
0.501333	0.503667	0.519667	0.770333	0
0.501	0.503667	0.519667	0.769667	0
0.500667	0.503667	0.521333	0.77	0
0.501667	0.503667	0.516333	0.762667	0
0.501333	0.507333	0.515667	0.771333	0
0.501667	0.507	0.516333	0.773333	0
0.501667	0.505667	0.514	0.758333	0
0.501333	0.503667	0.509333	0.739333	0
0.500667	0.502667	0.513667	0.752667	0
0.501	0.507667	0.521333	0.777	0
0.501667	0.505333	0.516667	0.773	0
0.501667	0.504667	0.516333	0.771333	0
0.501333	0.504667	0.517	0.772	0
0.501667	0.505333	0.516	0.771333	0
0.502	0.504667	0.516	0.77	0
0.502	0.504667	0.516333	0.771667	0
0.501667	0.504	0.517667	0.772	0
0.502	0.505333	0.517333	0.774667	0
0.501333	0.505333	0.516667	0.771	0
0.501333	0.505	0.516667	0.768667	0
0.501333	0.503667	0.515	0.757	0
0.501333	0.506333	0.517667	0.774333	0
0.500667	0.507	0.518667	0.775667	0
