OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.506333	0.519667	0.751667	1
0.500667	0.504	0.525333	0.749667	0
0.501333	0.503333	0.511667	0.736333	0
0.500667	0.505	0.515333	0.745333	0
0.501	0.505333	0.514	0.745	0
0.501667	0.507333	0.520333	0.754667	0
0.501667	0.503667	0.510667	0.737	0
0.502	0.503	0.524333	0.748	0
0.502	0.509333	0.522	0.756333	0
0.501	0.504667	0.514667	0.744	0
0.502	0.505333	0.516	0.749333	0
0.501	0.504	0.512667	0.739	0
0.502	0.508	0.52	0.756	0
0.501333	0.503333	0.513333	0.738	0
0.501333	0.506667	0.524667	0.755333	0
0.501	0.506667	0.525	0.756	0
0.500667	0.505667	0.524	0.752667	0
0.501	0.505667	0.514	0.746667	0
0.500667	0.504667	0.527667	0.761667	0
0.502333	0.505	0.516	0.749333	0
0.502	0.506333	0.521	0.753667	0
0.500333	0.504	0.524333	0.746667	0
0.501	0.504	0.524	0.746667	0
0.502	0.503	0.525	0.749	0
0.501	0.503333	0.524667	0.748333	0
0.501	0.506	0.521333	0.752333	0
0.501333	0.506333	0.521333	0.753333	0
0.501	0.507667	0.520667	0.753333	0
0.500667	0.505	0.513667	0.744333	0
0.503333	0.507667	0.518667	0.754333	0
0.501333	0.508	0.526	0.756667	0
0.502667	0.507	0.519	0.754333	0
0.502333	0.507667	0.518667	0.754	0
0.501333	0.504	0.515333	0.746333	0
0.501667	0.503667	0.512333	0.737333	0
0.501333	0.503333	0.512667	0.737	0
0.501	0.506333	0.524667	0.753667	0
0.501667	0.505667	0.523333	0.752333	0
0.500667	0.507	0.519	0.750333	0
0.501	0.506667	0.519333	0.752333	0
0.500333	0.504667	0.526333	0.749	0
0.501	0.504667	0.515333	0.744333	0
0.501333	0.505	0.514	0.744667	0
0.501333	0.508	0.520333	0.754667	0
0.501667	0.506667	0.521	0.754667	0
0.500667	0.507	0.526667	0.756667	0
0.501	0.505	0.524	0.750667	0
0.501	0.505667	0.524333	0.753	0
0.501333	0.505333	0.525333	0.753	0
0.500667	0.506667	0.525	0.754667	0
0.501	0.504	0.511667	0.736	0
0.501333	0.503667	0.511333	0.736667	0
0.501	0.503667	0.512	0.735333	0
0.501667	0.510333	0.524333	0.757	0
0.501	0.505333	0.512	0.738	0
0.501667	0.504333	0.511	0.737667	0
0.501333	0.504333	0.510333	0.737333	0
0.501	0.504333	0.511333	0.736667	0
0.501667	0.505333	0.517333	0.748333	0
0.501667	0.507333	0.525333	0.756667	0
0.502	0.507	0.526	0.757	0
0.502	0.510667	0.522333	0.757	0
0.502	0.508333	0.519667	0.755	0
0.502333	0.508	0.521	0.756333	0
0.502333	0.507667	0.519667	0.755667	0
0.502333	0.505667	0.516667	0.750667	0
0.501	0.503667	0.511	0.733333	0
0.501333	0.504333	0.524333	0.748333	0
0.500667	0.504333	0.524667	0.748333	0
0.500667	0.504667	0.524667	0.75	0
0.502667	0.506	0.52	0.752333	0
0.501667	0.506667	0.519	0.753	0
0.501333	0.504667	0.525667	0.752	0
0.500667	0.505333	0.524	0.751667	0
0.501	0.505667	0.525	0.753667	0
0.502	0.505333	0.514667	0.746	0
0.501333	0.506	0.513667	0.745333	0
0.500667	0.505667	0.53	0.762	0
0.500667	0.504	0.527667	0.761	0
0.500667	0.504667	0.527	0.760333	0
0.500667	0.504333	0.527667	0.761333	0
0.502333	0.505333	0.515667	0.748333	0
0.503	0.504667	0.515667	0.748333	0
0.502333	0.506	0.520667	0.754333	0
0.500333	0.504	0.525	0.748	0
0.501	0.504333	0.524	0.747667	0
0.502	0.503	0.524667	0.748667	0
0.501	0.503667	0.524667	0.748667	0
0.501	0.506333	0.520667	0.752333	0
0.501	0.508	0.520667	0.754333	0
0.501333	0.507333	0.52	0.754333	0
0.501667	0.507333	0.519333	0.753667	0
0.502	0.507	0.52	0.755667	0
0.501333	0.507667	0.521333	0.754667	0
0.501333	0.507667	0.521667	0.755667	0
0.501333	0.508	0.521	0.756	0
0.502667	0.506667	0.518667	0.753667	0
0.502667	0.506333	0.519	0.754	0
0.502333	0.507	0.518333	0.753	0
0.501667	0.504	0.515	0.745	0
