OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.502333	0.506667	0.516667	0.758333	0
0.501333	0.505	0.519667	0.765667	0
0.501333	0.504333	0.515	0.747667	0
0.501333	0.505333	0.519333	0.765	0
0.502333	0.507333	0.522667	0.773667	0
0.500333	0.505	0.515	0.736667	0
0.501	0.503667	0.518333	0.761333	0
0.501	0.505667	0.511667	0.715667	0
0.501667	0.507333	0.52	0.77	0
0.501	0.505	0.52	0.764333	0
0.501	0.506333	0.521667	0.768667	0
0.501667	0.506	0.516	0.755	0
0.501	0.506	0.517	0.753667	0
0.502	0.507	0.521667	0.770667	0
0.501333	0.505667	0.514	0.742667	0
0.502	0.503333	0.512333	0.712667	0
0.500667	0.505	0.516333	0.749333	0
0.502	0.504667	0.514667	0.745	0
0.500667	0.505	0.514333	0.740333	0
0.500667	0.504667	0.514667	0.74	0
0.501333	0.504333	0.514667	0.740333	0
0.500667	0.504667	0.513	0.737	0
0.501333	0.504333	0.515667	0.749667	0
0.502667	0.505667	0.519667	0.768333	0
0.501	0.504333	0.517333	0.751	0
0.502	0.504667	0.521	0.768667	0
0.501333	0.503333	0.517333	0.748667	1
0.501333	0.507	0.522	0.77	0
0.502333	0.504667	0.519667	0.768	0
0.502333	0.505	0.521333	0.769	0
0.501333	0.505333	0.516667	0.754667	0
0.502	0.505	0.515333	0.753333	0
0.501	0.505667	0.523	0.767333	0
0.501333	0.505333	0.512	0.716	0
0.501	0.506667	0.511333	0.715	0
0.502333	0.506667	0.521667	0.773	0
0.501667	0.506	0.520333	0.769333	0
0.501	0.506333	0.52	0.768333	0
0.501667	0.508333	0.524	0.774667	0
0.502333	0.508	0.523333	0.774	0
0.501667	0.504333	0.52	0.765	0
0.500667	0.506667	0.514	0.741667	0
0.501667	0.505	0.513667	0.742	0
0.501	0.505333	0.514667	0.743	0
0.502	0.505667	0.513667	0.742667	0
0.502	0.503667	0.516	0.749667	0
0.501667	0.503333	0.516333	0.750667	0
0.501	0.503667	0.510667	0.712	0
0.502	0.505667	0.522667	0.769667	0
0.502	0.506	0.523333	0.770333	0
0.501333	0.505333	0.511	0.715333	0
0.501	0.505	0.519333	0.763333	0
0.500667	0.506	0.521333	0.768	0
0.502	0.508667	0.523	0.775	0
0.501	0.505667	0.514	0.741667	0
0.501333	0.506	0.513333	0.741667	0
0.501333	0.505667	0.514333	0.743	0
0.501333	0.505	0.514667	0.744333	0
0.502	0.505	0.514333	0.743333	0
0.500667	0.505	0.512667	0.734667	0
0.500333	0.505333	0.514667	0.738667	0
0.501667	0.504	0.514333	0.741	0
0.501	0.504333	0.515	0.738333	0
0.501333	0.504667	0.513667	0.738333	0
0.500333	0.504333	0.514	0.736	0
0.500667	0.505	0.513667	0.738667	0
0.501	0.504	0.523	0.766667	0
0.500333	0.504333	0.523	0.766	0
0.500667	0.503	0.522333	0.763667	0
0.501	0.505333	0.522333	0.766333	0
0.502	0.505	0.519	0.766	0
0.502	0.504667	0.521667	0.769333	0
0.503	0.505	0.521	0.77	0
0.502	0.504667	0.516	0.753333	0
0.502	0.505	0.515667	0.754	0
0.503333	0.506667	0.522333	0.774333	0
0.501667	0.505667	0.517333	0.757667	0
0.501667	0.503667	0.515333	0.749333	0
0.502333	0.505	0.519333	0.767333	0
0.502333	0.505333	0.520333	0.768667	0
0.501667	0.506333	0.519667	0.769333	0
0.501667	0.506333	0.52	0.769667	0
0.501333	0.506333	0.52	0.769	0
0.501	0.507	0.517333	0.755333	0
0.502	0.505667	0.521	0.769	0
0.502	0.504667	0.515667	0.752667	0
0.502667	0.506333	0.522	0.772667	0
0.502	0.507	0.522	0.772333	0
0.502333	0.507333	0.521333	0.771333	0
0.501333	0.506	0.52	0.768	0
0.500667	0.506333	0.52	0.767667	0
0.500667	0.506667	0.519667	0.767333	0
0.501	0.507333	0.519333	0.768	0
0.501667	0.505667	0.519333	0.767667	0
0.501667	0.508	0.523	0.773	0
0.502	0.507667	0.524667	0.774333	0
0.501667	0.504667	0.519667	0.764667	0
0.501	0.505333	0.520667	0.765	0
0.501	0.504	0.521	0.764333	0
0.501333	0.505	0.518	0.757667	0
