OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.513667	0.520333	0.662333	1.64401143123955	5.48516316458543	0
0.511333	0.517667	0.685	3.45210159706076	13.7775945120209	0
0.508667	0.513667	0.680667	6.39867762855384	25.4374060119208	0
0.513333	0.518333	0.653333	1.29066666666667	4.74192056909964	0
0.515667	0.52	0.655667	1.17161301484109	3.80525264591444	0
0.514333	0.518333	0.656	1.06542114387052	4.69607283469457	0
0.516667	0.524333	0.669333	1.25206697792532	3.83475673063065	0
0.516333	0.523	0.671	1.37281852194991	4.04437090358288	0
0.511333	0.518667	0.682333	2.72718213556236	11.9273789906093	0
0.511	0.517667	0.681667	3.07689868121236	12.8051882979352	0
0.511	0.518667	0.682333	3.07689868121236	12.3373037936753	0
0.511667	0.518	0.683	3.07689868121236	12.1814723611363	0
0.511	0.517333	0.683	3.43628468273382	13.836235543757	0
0.507667	0.511667	0.676	5.8418051817518	25.7161709654669	0
0.508333	0.512333	0.673	5.63499272896358	24.798540249698	0
0.507333	0.514667	0.678	5.8418051817518	24.9670839542324	0
0.513667	0.519667	0.659667	1.91517958162099	5.17225298953733	0
0.513667	0.52	0.658667	1.63991556729698	4.716280208884	0
0.514	0.519667	0.658667	1.77262083289452	5.03719296688945	0
0.507333	0.514333	0.678667	6.35965790566942	27.42357812086	0
0.512	0.519333	0.670667	3.07136601497987	10.2762249184403	0
0.511667	0.52	0.67	3.07136601497987	9.98766540080874	0
0.512	0.519667	0.670333	3.07136601497987	10.2678308879401	0
0.512333	0.519333	0.67	3.07136601497987	10.2647283595964	0
0.509	0.517333	0.674	4.05540846720285	14.2900879307137	0
0.509333	0.516333	0.673667	3.84964060387912	14.5523232229257	0
0.508667	0.515667	0.672333	3.85066666666667	14.2152986016132	0
0.508667	0.515667	0.673333	3.85041013952018	14.3696853837982	0
0.509	0.516	0.672667	3.65010389143939	13.8637969983199	0
0.516667	0.523	0.666333	1.37751825482329	4.00434487358244	0
0.517333	0.522667	0.668667	1.49903899134684	4.22296622718103	0
0.511	0.516333	0.679	3.04951011999541	12.163986916253	0
0.510667	0.516667	0.678667	3.04951011999541	12.4749385025816	0
0.509667	0.516333	0.678	3.61167750512031	13.6989206350107	0
0.51	0.516333	0.678333	3.22968754016988	13.4500970958001	0
0.510667	0.517667	0.675333	2.70892160502945	11.4381462672121	0
0.511333	0.518	0.674667	2.72979534391427	11.1592803245746	0
0.511333	0.518667	0.674667	2.70892160502945	10.8725421899498	0
0.511667	0.518667	0.676333	2.73044882410571	10.9704186096901	0
0.513	0.519	0.685333	3.05962406593162	11.6248264664416	0
0.512333	0.518667	0.687333	3.62812363368340	13.4582965576301	0
0.513333	0.519	0.656667	1.63548375245172	5.08734676923879	0
0.507667	0.514333	0.681	6.098068115232	26.9251881634071	1
0.513333	0.517667	0.660333	2.21178878607028	6.12165604895264	0
0.513	0.517667	0.658333	2.06314916783005	5.79674828826685	0
0.514333	0.518	0.658	1.78113071989479	5.28716542296842	0
0.513333	0.518667	0.654333	1.26888655742632	4.75403980200167	0
0.514	0.519667	0.657	1.06652824128222	4.35950494064536	0
0.515333	0.519667	0.655	1.05989380930823	3.78915366975194	0
0.509667	0.516	0.670667	3.45575629186330	13.8070383262598	0
0.514	0.519	0.655	1.17567342936862	4.44356348700211	0
0.514	0.519333	0.656	1.06611301607195	4.2573563483844	0
0.514333	0.519667	0.657333	1.06611301607195	4.15454203582981	0
0.509333	0.514667	0.678333	5.63499272896358	24.417913056989	0
0.509	0.514	0.677667	5.39090414417348	23.9437169702809	0
0.509333	0.514333	0.677667	5.38729772396098	23.0294127935080	0
0.508667	0.513	0.675667	5.61199816272063	23.9444141552412	0
0.509	0.513667	0.678	5.84929884059583	24.1653271334991	0
0.509667	0.513333	0.676	5.39090414417348	23.5148360924803	0
0.508333	0.514667	0.677	5.58262480057336	24.3585926006310	0
0.508667	0.514667	0.676667	5.88682955719171	23.9581610718359	0
0.508333	0.515333	0.678667	5.63499272896358	23.909124831198	0
