OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.505667	0.509667	0.646667	2.90394391491254	8.14044747487065	0
0.507333	0.515333	0.663	3.07136601497987	7.40625312411733	0
0.507667	0.514667	0.666	3.06791038730027	8.48125425798264	0
0.507667	0.514	0.667	3.44406738945781	9.38628652815579	0
0.504667	0.513667	0.653	2.37956006466899	6.40447015313148	0
0.505	0.514333	0.653333	2.22085878199270	5.9407491232822	0
0.505333	0.515333	0.654	2.22085878199270	5.94639504897612	0
0.504333	0.511	0.646667	2.90125240902524	8.11671099054871	0
0.506333	0.513667	0.656	4.47433267558186	11.3765073839124	0
0.505667	0.513333	0.657	4.92483119212991	11.8261099132187	0
0.508	0.515667	0.663	2.72282932166713	6.83226883591292	0
0.505	0.515333	0.654	2.22085878199270	5.95582094895612	0
0.504	0.513667	0.653	2.54362632513131	6.85553013208758	0
0.506333	0.514	0.645667	1.93064867730471	5.02735469867715	0
0.506	0.509667	0.646333	2.90394391491253	8.14044747487064	0
0.505667	0.509333	0.647	3.08266666666667	8.15613663782113	0
0.505	0.509	0.647333	3.07897459280419	8.46992376128312	0
0.508333	0.517667	0.664333	2.55627749474952	6.86648623672322	0
0.508333	0.516667	0.664667	2.55627749474952	7.03055249718554	0
0.506333	0.514333	0.667	3.25949268297158	9.73872413266228	0
0.506333	0.514	0.666	3.25664877627283	9.55424670374298	0
0.504	0.513	0.652	2.88378524737118	6.90531833563833	0
0.504	0.513333	0.652	2.54362632513131	6.4177403299434	0
0.504667	0.515	0.654333	2.37956006466899	6.24819133512895	0
0.504667	0.514	0.652667	2.37956006466899	5.96693801670119	0
0.504667	0.514	0.653333	2.37527786326185	6.38389108065066	0
0.504667	0.514667	0.653333	2.37956006466899	5.96093191893919	0
0.505333	0.514667	0.652667	2.07153944485025	5.65828175679844	0
0.505667	0.516	0.653	1.92364361839972	5.37169172204591	0
0.505333	0.515667	0.655	2.07153944485025	5.80002983036631	0
0.505333	0.516	0.653	2.06753303439346	5.7911087797673	0
0.505333	0.515	0.653667	2.22085878199270	5.80730277226062	0
0.504333	0.511333	0.646333	2.90125240902524	7.95036404588949	0
0.504	0.510333	0.646667	3.07897459280419	8.63893024629168	0
0.504667	0.511667	0.647	2.56007843805409	7.61292381891279	0
0.505	0.514667	0.656	5.15530564661490	12.2347622622447	0
0.505667	0.513667	0.656667	4.92713620211407	11.8181845395265	0
0.505	0.513667	0.656667	5.15530564661490	12.2351517764002	0
0.505333	0.513	0.656333	4.92483119212991	12.0113926745117	0
0.506	0.513333	0.656333	4.92195059585919	11.823229316948	0
0.508333	0.515	0.662	2.54362632513131	6.72674557424362	0
0.508333	0.515333	0.663	2.55627749474952	6.74996504475935	0
0.507333	0.515667	0.664333	2.72282932166713	7.09014829959766	0
0.508333	0.515667	0.662667	2.71304707196564	6.55028968115714	0
0.508333	0.516667	0.663667	2.55627749474952	6.50545816384097	0
0.504667	0.507667	0.640333	3.65060413416592	9.42116088084008	0
0.504	0.508333	0.641667	3.45380690493677	8.74803154439887	0
0.504667	0.509	0.642667	3.45380690493677	8.5695396059196	0
0.505	0.514667	0.652333	2.37956006466899	5.83181829439033	0
0.505333	0.515	0.654	2.22085878199270	6.09589109088558	0
0.504667	0.515333	0.653667	2.22085878199270	5.82625700787414	0
0.506667	0.516333	0.667667	3.06399613801939	8.31731127551845	0
0.507333	0.516333	0.669333	3.63660895209099	8.25492161448999	0
0.508	0.515667	0.669	3.63261475428905	8.2842423414449	0
0.507333	0.515667	0.668667	3.44041825982501	8.058730922224	0
0.507	0.515667	0.669	3.25333230059346	8.31916105120257	0
0.507667	0.517333	0.668333	2.88781187943827	7.31511647876254	0
0.507333	0.518333	0.668333	2.72000169106171	7.33477010229183	0
0.507667	0.516667	0.67	3.44041825982501	8.38148378881013	0
0.507	0.516	0.668333	3.07436231645058	8.00136623886996	0
0.507667	0.516333	0.668	2.89139324973601	7.8034042149933	0
0.508	0.516333	0.667333	2.89139324973601	7.78664583393975	0
0.507667	0.516	0.668	3.06399613801939	7.85157613088595	0
0.505	0.509	0.649	3.26660734839106	9.37156255097716	0
0.504333	0.508	0.647	3.26660734839108	9.36463825590045	0
0.504667	0.508667	0.648667	3.26660734839108	9.18235349667733	0
0.502333	0.509333	0.646333	4.26424350536718	11.9255412207706	0
0.502667	0.509667	0.646	4.26424350536718	11.7183839468168	0
0.502	0.509333	0.646	4.26235924661814	12.1155130327547	0
0.502333	0.509333	0.644667	4.26424350536718	11.7162816371215	0
0.507667	0.516667	0.664667	2.72522297740002	7.19361225647672	0
0.506	0.513667	0.655	4.05067758753662	10.4395752015508	0
0.505333	0.515667	0.651667	1.79393102266594	5.23918082114158	0
0.506667	0.517667	0.652333	1.78113071989479	4.7077521216603	0
0.506	0.516667	0.652333	1.65427190596489	4.82372719208827	0
0.506	0.516	0.650667	1.78485974557323	4.83229561339806	0
0.505667	0.515667	0.652667	1.91959344523761	5.23876913023068	0
0.506	0.514667	0.648667	1.79126078400615	4.97858897445719	0
0.506	0.515	0.649667	1.66147192269359	4.9751571181226	0
0.505	0.514333	0.648667	1.93360170100418	5.24798070115383	0
0.506667	0.516	0.652	1.79393102266594	5.08811849592781	0
0.506	0.515	0.652	1.78823674576857	5.09884067730938	0
0.506667	0.515333	0.650667	1.92732902248407	4.85453488241795	0
0.504	0.514667	0.651333	2.23152794994137	6.39409633975086	0
0.504333	0.509333	0.647333	3.6456030893644	9.11888025881882	0
0.504	0.509333	0.646667	3.6456030893644	9.09377301409186	0
0.504	0.514	0.653333	2.53941564404495	6.8649468246934	0
0.504333	0.515333	0.654333	2.37956006466899	6.40447015313148	0
0.504333	0.514	0.653333	2.39488250334374	6.56142115061174	0
0.504333	0.513	0.650333	2.07153944485025	5.93727972374306	0
0.504667	0.510667	0.647333	2.9025980203384	8.13150055398263	0
0.505	0.511667	0.648	2.9025980203384	8.1280264282174	0
0.504333	0.511	0.647333	2.90349525191556	8.29153686045934	0
0.504667	0.512	0.647333	2.7304488241057	8.12560808256782	0
0.505	0.511	0.647	2.72979534391427	8.12778223298181	0
0.506333	0.515333	0.671	4.05277989723192	11.6909289783852	1
0.506	0.515667	0.672	4.05277989723192	10.7106504699158	0
0.506333	0.516667	0.672667	3.84835819714378	10.6871591674233	0
0.506667	0.511333	0.646	2.56007843805409	7.14886612466428	0
0.506333	0.51	0.643667	2.73066666666667	7.47804796061728	0
