OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.502667	0.507	0.745	0.022819563684541	0.059986819377516	0
0.501333	0.502667	0.739667	0.159809915091817	0.363298042984298	0
0.502333	0.503333	0.713	0.00529483799484095	0.0052952978600599	0
0.501667	0.505	0.745667	0.0944822373393801	0.183025826639713	0
0.501333	0.505667	0.738	0.0231106007806084	0.0414624305554775	0
0.502	0.503667	0.716667	0.0106100045269358	0.0115446162270702	0
0.502	0.505333	0.746333	0.264146620352127	0.431803993290813	0
0.501333	0.502333	0.738667	0.0651826984850394	0.107891606914386	0
0.501667	0.506667	0.748	0.38098290825175	0.97950537101277	0
0.502667	0.509333	0.743	0.00806685212759866	0.0167498089041867	0
0.503	0.507333	0.745667	0.022819563684541	0.0595091936652923	0
0.502667	0.507	0.744667	0.022819563684541	0.0498356106933838	0
0.501	0.505	0.742333	0.168646396714670	0.299615466953419	0
0.504333	0.507	0.745333	0.0158956719789266	0.0356317471860965	0
0.502	0.504	0.719	0.0105393879243816	0.0166037195304760	0
0.503333	0.507	0.746333	0.0386887767848727	0.0797650622324979	0
0.503	0.508	0.746	0.0393112088106461	0.0685799739193918	0
0.506333	0.508	0.745	0.00206416483294171	0.00271324851454237	0
0.502333	0.505333	0.747	0.168646396714670	0.281104197044988	1
0.500333	0.504333	0.740667	0.236599493244778	0.460723349407031	0
0.500667	0.504	0.740333	0.190225395352423	0.350772635902553	0
0.501333	0.505333	0.740667	0.0641390002790921	0.117270783876494	0
0.501	0.506333	0.741	0.09532396976056	0.182230589976705	0
0.502333	0.505333	0.745667	0.0944822373393801	0.182693735161401	0
0.501667	0.505667	0.739333	0.0165958940648503	0.0364594054491888	0
0.502333	0.504333	0.716333	0.00265071187231916	0.00566953613966373	0
0.502	0.506667	0.748	0.129669946734779	0.306535158510690	0
0.503333	0.505	0.746333	0.106873953214552	0.167284219040458	0
0.504	0.509333	0.745333	0.00297602067727953	0.00529270986408688	0
0.503	0.506333	0.745333	0.0513284156248035	0.0949419373111692	0
0.502667	0.507	0.745333	0.0408749410870827	0.0782647931537577	0
0.502667	0.507333	0.745	0.022819563684541	0.0592677254394564	0
0.504333	0.506333	0.744	0.0151765780408669	0.0197655353222594	0
0.501	0.505	0.741667	0.104828455750116	0.223513942844829	0
0.502667	0.504	0.717333	0.00262246568409889	0.00599200091041232	0
0.502	0.505667	0.746	0.108848692328395	0.213645920609558	0
0.501667	0.504333	0.745	0.129179120521444	0.26511692021135	0
0.501667	0.506	0.738333	0.0158956719789266	0.0359887503707692	0
0.501333	0.506	0.737667	0.022819563684541	0.0404522995213505	0
0.501333	0.504	0.714667	0.0238673822351773	0.0350181071004861	0
0.501667	0.506333	0.747333	0.367712997419833	0.91886169861758	0
0.502667	0.509333	0.742667	0.0077128357011743	0.0163957924777623	0
0.502667	0.507333	0.745667	0.0372996650452976	0.0760149007087652	0
0.503333	0.507	0.745667	0.0207939580018247	0.0466725294442222	0
0.502667	0.507	0.746333	0.0408749410870827	0.0954886320437698	0
0.503	0.507667	0.745	0.0398838092790703	0.0554063600239245	0
0.500667	0.505333	0.742333	0.168646396714670	0.318370030130148	0
0.500667	0.504333	0.741667	0.264146620352127	0.413400719266438	0
0.501333	0.504667	0.741333	0.144491538313804	0.296159849317006	0
0.502667	0.505667	0.747667	0.213336509199434	0.301219988061095	0
0.503	0.508	0.745333	0.00954852044255567	0.0191861990330670	0
0.503	0.507333	0.744667	0.0221203779103539	0.0378270626810469	0
0.503333	0.507	0.744667	0.00217819537010424	0.00490840272910371	0
0.504	0.507	0.745	0.0221203779103539	0.0249475811091282	0
0.502	0.507	0.738	0.00532499698890418	0.0079192284935521	0
0.502	0.503667	0.740667	0.0656025049093208	0.138935597268211	0
0.502	0.505	0.741	0.0485722700510141	0.100388523652569	0
0.501	0.505667	0.743	0.142166371485553	0.281819217683803	0
0.502333	0.504667	0.717667	0.00606432686533681	0.0086867972901933	0
0.502333	0.504667	0.719333	0.0105393879243816	0.0111883957530516	0
0.500667	0.503333	0.740667	0.20290521931684	0.439908806942873	0
0.502333	0.505667	0.712667	0.000310972174558436	0.000311360927604332	0
0.502333	0.505333	0.713333	0.000498237804647646	0.000498626557693542	0
0.502333	0.504333	0.742667	0.106873953214552	0.195837975458027	0
0.502	0.504667	0.743333	0.094944735640809	0.198111565359668	0
0.503	0.505333	0.742667	0.0526403339371985	0.117655993497608	0
0.502	0.503667	0.718	0.0238673822351773	0.0241784302626664	0
0.501333	0.504333	0.718	0.0424124078528592	0.0434955825584233	0
0.502333	0.504	0.718333	0.0105393879243816	0.0116225626299457	0
0.501667	0.503333	0.717667	0.0239522156173415	0.0275092171486441	0
0.501	0.503667	0.717667	0.0664461062015644	0.0850075290903184	0
0.501333	0.508	0.748333	0.129179120521444	0.304892448477464	0
0.502667	0.504333	0.745333	0.214091364170524	0.300535645389674	0
0.503333	0.505333	0.744333	0.0662347073765813	0.119929084385631	0
0.503	0.507333	0.746	0.0393112088106461	0.0796967985677442	0
0.503333	0.508333	0.746	0.0233615173341535	0.0616715465057961	0
0.502333	0.507	0.746	0.0620765466365839	0.109888853190977	0
0.504667	0.506667	0.744333	0.0144409820705320	0.0190299393519245	0
0.504667	0.507333	0.745333	0.0144409820705320	0.0189624129064085	0
0.502333	0.505667	0.746667	0.168646396714670	0.255090677933821	0
0.502	0.505667	0.747	0.213336509199434	0.349312017907675	0
0.503	0.503333	0.74	0.0231106007806084	0.0477277082295942	0
0.502667	0.508	0.741333	0.0103149909417828	0.0246176856157283	0
0.502	0.508667	0.740333	0.0662347073765813	0.0917555997466348	0
0.502333	0.503667	0.743333	0.224572847596083	0.37850019100154	0
0.502333	0.504	0.742	0.139757607700763	0.292820992219173	0
0.500667	0.506	0.741667	0.129669946734779	0.246858890891114	0
0.500667	0.502333	0.738667	0.201069357085022	0.514124720561963	0
0.501	0.502333	0.741	0.304407389655295	0.599355855275573	0
0.502333	0.505	0.745	0.128591334624648	0.170667268693747	0
0.503	0.505667	0.747	0.108848692328395	0.205705971179130	0
0.501667	0.506	0.737333	0.00998289946347095	0.0157285764569399	0
0.502	0.507	0.747	0.124224877838712	0.249610660901579	0
0.501333	0.507667	0.746667	0.124224877838712	0.220240050364074	0
0.501333	0.507	0.746333	0.161284744392925	0.30546670197453	0
0.502	0.509	0.745333	0.0612608809476798	0.155555357111134	0
0.502667	0.508	0.748333	0.120500517625922	0.302446997938917	0
0.503	0.507	0.747667	0.120500517625922	0.24548467476269	0
0.501333	0.507	0.743667	0.0854657976846127	0.189337272954525	0
0.507	0.508667	0.746667	0.00566264011490937	0.0100950948701144	0
