OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.502667	0.803	0
0.501	0.507667	0.877	0
0.500333	0.509333	0.882	0
0.500333	0.508333	0.88	0
0.500333	0.502	0.803	0
0.500667	0.502333	0.823333	0
0.501333	0.504	0.85	0
0.500667	0.508667	0.882333	0
0.500333	0.510667	0.888333	0
0.501667	0.504333	0.851	0
0.501	0.504667	0.857	0
0.501333	0.508	0.879667	0
0.500667	0.505	0.854667	0
0.500667	0.510667	0.890333	0
0.500667	0.509333	0.883667	0
0.500333	0.503667	0.827	0
0.500333	0.505333	0.859667	0
0.500667	0.506	0.866333	0
0.500333	0.511	0.889	0
0.500333	0.504	0.831333	0
0.501	0.509333	0.885667	0
0.500333	0.511667	0.890667	0
0.500667	0.503667	0.828333	0
0.501	0.503	0.826667	0
0.500333	0.51	0.886	0
0.500667	0.509667	0.886	0
0.500667	0.504667	0.85	0
0.500667	0.508	0.879	0
0.500333	0.511333	0.890333	0
0.501	0.507333	0.875667	0
0.501	0.511333	0.893	0
0.501	0.511	0.892333	0
0.500333	0.502333	0.803333	0
0.500333	0.509667	0.885333	0
0.501	0.508333	0.882667	0
0.501667	0.512	0.894	0
0.501	0.509	0.885	0
0.503333	0.513333	0.896	0
0.502667	0.510333	0.891	0
0.501667	0.512667	0.894667	0
0.500667	0.51	0.89	0
0.501333	0.508667	0.884	0
0.501	0.503333	0.827667	0
0.500667	0.503333	0.826333	0
0.500333	0.512	0.891	0
0.503	0.512333	0.895333	0
0.501333	0.505	0.857667	0
0.500667	0.511667	0.893	0
0.501667	0.511667	0.893333	0
0.502667	0.513	0.895333	0
0.502333	0.514333	0.895333	0
0.500333	0.506667	0.866	0
0.501	0.503667	0.828667	0
0.500667	0.504	0.849667	0
0.502333	0.511667	0.894667	0
0.502333	0.507	0.87	0
0.501	0.507	0.868333	0
0.501333	0.512333	0.894	0
0.503	0.512667	0.895667	0
0.500667	0.509	0.882667	0
0.500667	0.511333	0.890667	0
0.501333	0.506333	0.866667	0
0.501333	0.506667	0.868667	0
0.501667	0.506333	0.868667	0
0.501	0.509667	0.888333	0
0.502	0.511333	0.893667	0
0.501333	0.513333	0.894333	0
0.501	0.506667	0.868	0
0.502667	0.511667	0.895	0
0.500333	0.505	0.854333	0
0.500333	0.505667	0.86	0
0.501667	0.506667	0.869667	0
0.501	0.508667	0.883	0
0.503	0.514	0.896333	0
0.501333	0.510333	0.890333	0
0.501	0.510667	0.892	1
0.502	0.512	0.894667	0
0.501667	0.511	0.892667	0
