OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.514333	0.852	0
0.500333	0.500667	0.826333	0
0.5	0.511	0.848333	0
0.5	0.510333	0.847667	0
0.500667	0.516	0.860333	0
0.500333	0.509667	0.846667	0
0.5	0.509667	0.845333	0
0.500667	0.518	0.861667	0
0.501	0.506	0.839333	0
0.501333	0.517333	0.861667	0
0.501667	0.508	0.844333	0
0.501	0.511333	0.852333	0
0.500333	0.515667	0.859333	0
0.5	0.501333	0.829	0
0.500333	0.510667	0.849	0
0.500333	0.517667	0.860667	0
0.500333	0.514333	0.858	0
0.5	0.512333	0.848667	0
0.500333	0.514667	0.858333	0
0.501333	0.506667	0.840333	0
0.501333	0.507333	0.843	0
0.500333	0.513333	0.855333	0
0.501	0.511	0.851333	0
0.501333	0.503667	0.838333	0
0.500667	0.508667	0.846333	0
0.500667	0.515333	0.859333	0
0.501333	0.517667	0.863	0
0.500333	0.507667	0.841333	0
0.501667	0.523333	0.867667	0
0.500667	0.511333	0.851333	0
0.501	0.503667	0.838	0
0.500333	0.519333	0.863667	0
0.500667	0.51	0.847667	0
0.501333	0.505	0.839333	0
0.501333	0.511667	0.854333	0
0.500667	0.510667	0.85	0
0.500333	0.509333	0.845667	0
0.501667	0.523667	0.868	0
0.500333	0.503	0.835667	0
0.500333	0.501667	0.834	0
0.500667	0.513333	0.855667	0
0.500333	0.511	0.849667	0
0.501333	0.513667	0.856667	0
0.501667	0.505	0.840333	0
0.500333	0.519	0.863	0
0.501667	0.507	0.842667	0
0.502333	0.506	0.840667	0
0.501333	0.520667	0.867333	0
0.500667	0.512333	0.853333	0
0.500333	0.512333	0.852333	0
0.500667	0.523667	0.866333	0
0.501667	0.511	0.853	0
0.501667	0.512333	0.854667	0
0.501333	0.518333	0.863667	0
0.501	0.502333	0.836333	0
0.501	0.513333	0.856	0
0.500333	0.515333	0.859	0
0.500667	0.513	0.854333	0
0.500667	0.511	0.850667	0
0.500667	0.507333	0.841667	0
0.500667	0.508333	0.846	0
0.500333	0.504333	0.837667	0
0.5	0.508	0.840667	0
0.500667	0.512	0.853	0
0.501	0.511667	0.854	0
0.500667	0.507667	0.844	0
0.500333	0.511333	0.850333	0
0.501333	0.524	0.868	0
0.500667	0.506333	0.839333	0
0.500667	0.516333	0.861333	0
0.501333	0.52	0.866333	0
0.501	0.507	0.842	0
0.501667	0.504	0.838667	0
0.500333	0.508667	0.845	0
0.500667	0.524	0.867	0
0.501	0.503333	0.837	0
0.501	0.505	0.838333	0
0.501	0.516	0.860667	0
0.501333	0.515333	0.859667	0
0.502	0.515	0.859	0
0.501667	0.518	0.863333	0
0.500667	0.501333	0.832667	0
0.501	0.520333	0.866667	0
0.501333	0.519	0.866	0
0.501333	0.524333	0.869	0
0.500667	0.518667	0.864333	0
0.500333	0.520667	0.865333	0
0.500333	0.523667	0.866	0
0.501	0.518333	0.863333	0
0.501333	0.512667	0.855667	0
0.502	0.512333	0.855333	0
0.500333	0.518667	0.861	0
0.500667	0.514	0.858	1
0.501	0.517667	0.862	0
0.500667	0.504	0.837	0
0.502	0.513	0.856333	0
0.501667	0.524	0.868333	0
0.500333	0.502	0.834333	0
0.501	0.505667	0.838667	0
0.501333	0.511	0.852	0
0.502333	0.510667	0.852667	0
0.500667	0.512667	0.854	0
0.500333	0.507333	0.841	0
0.500667	0.507	0.840667	0
0.500667	0.519333	0.865667	0
0.501	0.507333	0.842667	0
0.501	0.519333	0.866	0
0.500333	0.513667	0.856333	0
