OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.517333	0.865	0
0.5	0.508667	0.863333	0
0.5	0.531667	0.881	0
0.500333	0.503667	0.854333	0
0.500333	0.504	0.855333	0
0.500667	0.502667	0.853333	0
0.501	0.506	0.866	0
0.500333	0.505333	0.862667	0
0.500333	0.527	0.879667	0
0.502	0.505667	0.866	0
0.501	0.529	0.884667	0
0.500333	0.505	0.860333	0
0.500333	0.530333	0.883667	0
0.501333	0.507	0.870667	0
0.500333	0.528333	0.881667	0
0.501333	0.504333	0.863	0
0.501	0.526333	0.88	0
0.500333	0.507667	0.867333	0
0.500333	0.526333	0.876667	0
0.500667	0.505667	0.864333	0
0.501	0.506667	0.867333	0
0.501	0.506333	0.866667	0
0.501667	0.529333	0.886667	0
0.500333	0.502333	0.849667	0
0.5	0.531333	0.879667	0
0.500333	0.504333	0.856	0
0.500667	0.526667	0.879	0
0.501	0.528667	0.884333	0
0.500667	0.506333	0.865333	0
0.501	0.526667	0.881667	0
0.500667	0.503667	0.855	0
0.501333	0.51	0.878333	0
0.500667	0.508	0.873333	0
0.500667	0.510333	0.877	0
0.500667	0.502	0.850667	0
0.500667	0.503	0.854333	0
0.501333	0.505667	0.865333	0
0.501	0.508333	0.874667	0
0.503333	0.527	0.883333	0
0.501	0.528333	0.883667	0
0.501333	0.526333	0.880333	0
0.501	0.504	0.862333	0
0.500667	0.527	0.880667	0
0.500667	0.507667	0.872	0
0.501667	0.508667	0.875333	0
0.501	0.507	0.869667	0
0.500333	0.533667	0.886	0
0.502333	0.529667	0.887333	0
0.501333	0.511	0.879333	0
0.500333	0.503	0.853333	0
0.500667	0.530667	0.885333	0
0.501333	0.505	0.863667	0
0.501333	0.505333	0.864	0
0.501	0.505667	0.865	0
0.501	0.527	0.882	0
0.500667	0.527333	0.882	0
0.501	0.533667	0.888667	0
0.500667	0.53	0.883333	0
0.500667	0.528333	0.882333	0
0.500667	0.51	0.876333	0
0.500333	0.502667	0.850667	0
0.500667	0.508667	0.874667	0
0.502333	0.528333	0.887	0
0.502	0.528	0.886333	0
0.501	0.503	0.854667	0
0.501667	0.510333	0.878667	0
0.500667	0.532	0.886	0
0.502	0.506	0.866333	0
0.502	0.505333	0.865	0
0.500667	0.504	0.860667	0
0.501	0.510333	0.878333	0
0.500667	0.502333	0.851	0
0.501	0.502667	0.854333	0
0.500333	0.527667	0.881	0
0.500667	0.507333	0.871667	0
0.501333	0.507333	0.872333	0
0.501	0.504333	0.862667	0
0.502	0.527667	0.885333	0
0.500667	0.507	0.867667	0
0.501667	0.506667	0.869333	0
0.501	0.530333	0.886333	0
0.501333	0.527667	0.883	0
0.501667	0.530667	0.887333	0
0.501667	0.528	0.886	0
0.501	0.509667	0.877667	0
0.500667	0.506667	0.866333	0
0.500667	0.506	0.865	0
0.500667	0.510667	0.877667	0
0.501333	0.508667	0.875	0
0.501333	0.504667	0.863333	0
0.501333	0.510667	0.879	0
0.501	0.509	0.875	0
0.503	0.528	0.886667	0
0.501667	0.534333	0.89	0
0.502667	0.527	0.882667	0
0.501	0.505	0.863333	0
0.501333	0.529	0.885333	0
0.501333	0.533	0.888667	0
0.500333	0.526	0.875667	0
0.501	0.502	0.851667	0
0.501	0.505333	0.863667	0
0.501333	0.509333	0.877333	0
0.501	0.502333	0.852667	0
0.500667	0.504667	0.862	0
0.500333	0.51	0.875333	0
0.501	0.507667	0.874333	0
0.501333	0.532	0.886667	0
0.500667	0.509667	0.875667	0
0.502	0.528333	0.886667	0
0.501667	0.528333	0.886333	0
0.501333	0.533667	0.889667	0
0.501333	0.528333	0.885	0
0.501	0.53	0.886	0
0.501333	0.532333	0.887667	0
0.501	0.509333	0.875667	0
0.501	0.51	0.878	0
0.500667	0.533	0.888	0
0.500333	0.509333	0.873	0
0.502	0.527333	0.883	0
0.501	0.503667	0.859333	0
0.501667	0.527667	0.885	0
0.501667	0.532333	0.889	0
0.501	0.532667	0.887667	0
0.501333	0.506667	0.867667	0
0.502	0.510667	0.879667	1
0.502667	0.527667	0.886	0
0.502667	0.527333	0.884667	0
0.501667	0.527333	0.882667	0
