OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.514667	0.915	0
0.500333	0.503333	0.904667	0
0.502333	0.511667	0.915667	0
0.500333	0.502333	0.902333	0
0.5	0.51	0.909667	0
0.501667	0.512	0.915667	0
0.500667	0.506667	0.910333	0
0.501333	0.511667	0.915	0
0.5	0.511333	0.912333	0
0.500333	0.502667	0.903	0
0.501	0.514	0.916	0
0.501333	0.504667	0.906	0
0.500667	0.505	0.906333	0
0.501	0.506333	0.910333	0
0.500333	0.506333	0.91	0
0.500333	0.506	0.908	0
0.500667	0.507667	0.910667	0
0.501667	0.512667	0.916333	0
0.500667	0.511	0.914333	0
0.500333	0.507667	0.910333	0
0.501	0.505	0.907	0
0.501333	0.512333	0.915667	0
0.501333	0.505667	0.908	0
0.500667	0.503667	0.905	0
0.500333	0.514	0.914667	0
0.500667	0.515333	0.916667	0
0.501	0.507	0.910667	0
0.500333	0.510667	0.913667	0
0.501	0.516	0.917333	0
0.500667	0.503	0.903333	0
0.501667	0.505667	0.908333	0
0.500333	0.508333	0.910667	0
0.500333	0.511667	0.914333	0
0.500667	0.512667	0.915	0
0.501	0.506	0.909	0
0.500667	0.512	0.914667	0
0.501	0.503	0.903667	0
0.500333	0.516	0.915667	0
0.501	0.515	0.916667	0
0.501	0.512667	0.915667	0
0.501	0.509667	0.913667	0
0.500667	0.501667	0.902333	0
0.500333	0.509	0.911667	0
0.5	0.511	0.910667	0
0.501667	0.516333	0.917667	0
0.500667	0.508333	0.911	0
0.500667	0.506	0.908333	0
0.502	0.508667	0.913	0
0.501333	0.508667	0.912333	0
0.501333	0.509	0.913333	1
0.500333	0.515667	0.915333	0
0.500667	0.513667	0.915333	0
0.501	0.509333	0.913	0
0.500667	0.509667	0.913	0
