OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.505	0.862	0
0.5	0.503333	0.850667	0
0.5	0.518667	0.879667	0
0.500333	0.507333	0.866333	0
0.501667	0.529667	0.888	0
0.500333	0.501333	0.847333	0
0.500667	0.509333	0.871667	0
0.500333	0.508333	0.869333	0
0.500333	0.501667	0.852667	0
0.501333	0.508667	0.871	0
0.500667	0.501667	0.853333	0
0.500333	0.529	0.887333	0
0.500333	0.507	0.865333	0
0.501667	0.519	0.881	0
0.500333	0.503667	0.859667	0
0.500667	0.510667	0.873667	0
0.500667	0.532	0.889333	0
0.5	0.511	0.871333	0
0.500333	0.527333	0.884	0
0.501	0.507667	0.869333	0
0.500333	0.513	0.875667	0
0.501333	0.531333	0.889667	0
0.500667	0.506	0.864333	0
0.500667	0.526	0.883333	0
0.500667	0.530667	0.887667	0
0.500667	0.511667	0.875	0
0.5	0.506333	0.863333	0
0.500667	0.527667	0.887	0
0.500667	0.514	0.876333	0
0.500333	0.500667	0.845333	0
0.501333	0.526	0.884667	0
0.500667	0.504333	0.861667	0
0.500333	0.511333	0.873667	0
0.500333	0.508	0.868333	0
0.500333	0.502333	0.856667	0
0.500333	0.505333	0.863	0
0.501667	0.526333	0.886	0
0.501	0.527333	0.886333	0
0.5	0.505667	0.862	0
0.500333	0.509333	0.871	0
0.500667	0.517333	0.879333	0
0.500333	0.503	0.858	0
0.502333	0.53	0.889333	0
0.502	0.532	0.890667	0
0.500333	0.518333	0.878667	0
0.500667	0.531333	0.889	0
0.501	0.516333	0.877	0
0.502	0.508667	0.872	0
0.502667	0.508333	0.872	0
0.500667	0.525667	0.883	0
0.5	0.527333	0.883667	0
0.500333	0.514333	0.876333	0
0.501333	0.53	0.888667	0
0.500667	0.505333	0.863333	0
0.500667	0.527333	0.886	0
0.500333	0.528	0.886333	0
0.500667	0.516667	0.878	0
0.501	0.508333	0.87	0
0.501333	0.519667	0.881667	0
0.501667	0.511	0.874667	0
0.500667	0.503667	0.861	0
0.500667	0.507	0.868	0
0.500667	0.502	0.856	0
0.500667	0.519	0.88	0
0.501333	0.526333	0.885667	0
0.501	0.526667	0.885667	0
0.502	0.529667	0.888333	0
0.501333	0.531667	0.890333	0
0.502333	0.508333	0.871667	0
0.500667	0.525333	0.882	0
0.500333	0.526667	0.882667	0
0.501	0.506667	0.866333	0
0.500333	0.516667	0.876667	0
0.500333	0.511	0.872667	0
0.500333	0.527	0.883333	0
0.500333	0.511667	0.874333	0
0.501	0.526	0.884333	0
0.501	0.519333	0.880667	0
0.500667	0.51	0.872667	0
0.500333	0.502667	0.857667	0
0.502333	0.529667	0.889	0
0.500333	0.531667	0.888	0
0.501667	0.508333	0.871	0
0.500667	0.511333	0.874333	0
0.501	0.505	0.862333	0
0.500667	0.508	0.869333	0
0.501	0.519	0.880333	0
0.501	0.52	0.881333	0
0.501	0.510333	0.874333	1
0.501	0.512	0.875333	0
0.501333	0.525333	0.884	0
0.500667	0.527	0.884667	0
0.501333	0.516333	0.877667	0
0.501	0.509	0.870667	0
0.500333	0.503333	0.859333	0
0.500333	0.505667	0.863667	0
0.501333	0.519333	0.881	0
0.501667	0.526	0.885667	0
0.500333	0.509	0.870333	0
0.500333	0.517333	0.878	0
0.500333	0.517	0.877333	0
0.501667	0.509333	0.872333	0
0.502333	0.508667	0.872333	0
0.503	0.508	0.871	0
0.501667	0.525667	0.885	0
0.501667	0.531	0.889333	0
0.501	0.501667	0.855667	0
0.501667	0.525333	0.884333	0
0.501	0.531667	0.889333	0
0.502333	0.507667	0.870667	0
0.500667	0.516333	0.876667	0
0.500667	0.509667	0.872	0
0.502333	0.529333	0.888667	0
