OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.501	0.501333	0.827667	0
0.5	0.506	0.878	0
0.5	0.507667	0.886	0
0.5	0.513333	0.891667	0
0.500333	0.502333	0.853667	0
0.500333	0.506667	0.884667	0
0.500333	0.506333	0.884333	0
0.502	0.505	0.884333	0
0.500333	0.509	0.889667	0
0.500667	0.506667	0.888	0
0.502667	0.512667	0.898667	1
0.500333	0.503667	0.867	0
0.502	0.505333	0.885667	0
0.501333	0.505667	0.885667	0
0.500667	0.507667	0.889333	0
0.500333	0.507	0.888	0
0.501333	0.514667	0.898	0
0.501333	0.509667	0.891333	0
0.501333	0.515333	0.901	0
0.502333	0.505	0.884667	0
0.501667	0.503667	0.872	0
0.500333	0.508333	0.889333	0
0.500333	0.506	0.878667	0
0.500333	0.505333	0.875333	0
0.500667	0.509667	0.890333	0
0.501	0.505333	0.884667	0
0.500333	0.511	0.891667	0
0.501	0.504	0.876667	0
0.500667	0.512333	0.894667	0
0.500333	0.512333	0.893333	0
0.500667	0.515667	0.899333	0
0.500667	0.506	0.886	0
0.501333	0.515	0.900667	0
0.501333	0.503667	0.871333	0
0.501333	0.515667	0.902	0
0.501	0.511	0.894	0
0.500667	0.514667	0.897	0
0.501667	0.504333	0.881	0
0.501333	0.512333	0.896	0
0.501333	0.516	0.903	0
0.500333	0.505	0.874667	0
0.501667	0.506	0.887333	0
0.500667	0.515	0.898333	0
0.501667	0.512667	0.896333	0
0.500667	0.511	0.893	0
0.501	0.51	0.891	0
0.501	0.516667	0.901667	0
0.501667	0.506333	0.887667	0
0.501	0.508667	0.889667	0
0.501333	0.503333	0.87	0
0.501333	0.511667	0.895667	0
0.500667	0.507	0.888333	0
0.501	0.509	0.890667	0
0.500333	0.503	0.864	0
0.503	0.514667	0.900333	0
0.500333	0.510667	0.891	0
0.502333	0.513333	0.899333	0
0.502	0.511	0.894667	0
0.500333	0.516667	0.900667	0
0.500667	0.507333	0.888667	0
0.503	0.52	0.903667	0
0.500667	0.505	0.876667	0
0.501	0.514333	0.896667	0
0.501667	0.510333	0.894	0
0.500333	0.511667	0.892333	0
0.501	0.512333	0.895667	0
0.501	0.503667	0.87	0
0.501667	0.515667	0.902667	0
0.500333	0.515	0.898	0
0.503	0.514333	0.9	0
0.500333	0.508	0.889	0
0.500667	0.513667	0.895667	0
0.501667	0.503	0.869333	0
0.504333	0.515	0.902667	0
0.501	0.511333	0.895	0
0.500333	0.516333	0.899	0
0.500667	0.502	0.853	0
0.502333	0.512667	0.898333	0
0.500333	0.503333	0.865667	0
0.502	0.505667	0.888	0
0.500667	0.505667	0.885333	0
0.501667	0.507	0.889667	0
0.503667	0.515	0.901333	0
0.501	0.505	0.877	0
0.502	0.508333	0.891	0
0.501667	0.504667	0.883	0
0.501333	0.508667	0.891	0
0.503333	0.515333	0.902	0
0.501667	0.511667	0.896	0
0.501333	0.506	0.887	0
0.500667	0.504333	0.876333	0
0.501667	0.514667	0.9	0
0.500667	0.502667	0.863667	0
0.500667	0.510333	0.892667	0
0.503667	0.52	0.905	0
0.504	0.519667	0.904667	0
0.500667	0.503333	0.868667	0
0.500667	0.514	0.896	0
0.504	0.515	0.902333	0
0.500667	0.512	0.894333	0
0.502	0.514	0.899333	0
0.501667	0.514333	0.897667	0
0.500667	0.503	0.865667	0
0.501667	0.505667	0.886333	0
0.502	0.506667	0.889667	0
0.502333	0.506	0.888333	0
0.501333	0.508	0.890667	0
0.501667	0.507333	0.89	0
0.502333	0.512333	0.897667	0
0.500667	0.516333	0.901333	0
0.501	0.515667	0.900667	0
0.501333	0.505	0.883667	0
0.500667	0.512667	0.895	0
0.500333	0.512	0.892667	0
0.502667	0.514	0.899667	0
0.502667	0.513	0.899	0
0.502667	0.519333	0.903333	0
0.500333	0.504667	0.874333	0
0.501667	0.51	0.892	0
0.504333	0.514667	0.902333	0
0.500667	0.511333	0.893333	0
0.501333	0.510667	0.894333	0
0.502	0.513	0.898333	0
0.500667	0.505333	0.884	0
0.501	0.515333	0.9	0
