OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.501	0.502667	0.861333	0
0.500333	0.506667	0.895	0
0.500333	0.506333	0.893667	0
0.500667	0.505	0.887667	0
0.500333	0.51	0.905	0
0.501	0.506	0.894333	0
0.501	0.506667	0.899333	0
0.500667	0.507667	0.903	0
0.500333	0.502667	0.859333	0
0.500333	0.504667	0.883333	0
0.501	0.504	0.881667	0
0.501333	0.506333	0.896667	0
0.501	0.507	0.901	0
0.501333	0.504333	0.886333	0
0.500667	0.510667	0.909	0
0.501333	0.503333	0.88	0
0.501667	0.51	0.91	0
0.501667	0.511	0.912	0
0.500333	0.505667	0.890667	0
0.500667	0.506333	0.896	0
0.501	0.510333	0.909333	0
0.501333	0.509667	0.909667	0
0.501333	0.509	0.907333	0
0.501	0.51	0.909	0
0.501333	0.508333	0.905667	0
0.501667	0.510667	0.911667	0
0.500667	0.512333	0.912667	0
0.501333	0.507333	0.903333	0
0.501333	0.505667	0.895	0
0.500667	0.503333	0.878	0
0.502333	0.509333	0.909667	0
0.501	0.508667	0.907	0
0.501667	0.504667	0.887	0
0.501667	0.506333	0.897	0
0.500333	0.503667	0.880333	0
0.500667	0.511333	0.911333	0
0.500667	0.506	0.893333	0
0.501	0.503	0.861667	0
0.501333	0.504667	0.886667	0
0.501	0.511333	0.912	0
0.502	0.511333	0.912333	0
0.500333	0.505	0.886	0
0.502333	0.509	0.909	0
0.500333	0.512667	0.911	0
0.501	0.505667	0.894	0
0.500333	0.511333	0.909	0
0.501667	0.508	0.904667	0
0.501	0.504333	0.882333	0
0.501333	0.511	0.911667	0
0.502	0.509667	0.910333	1
0.500667	0.512	0.912333	0
0.501	0.505333	0.893667	0
0.500667	0.507	0.899333	0
0.502	0.509333	0.909333	0
0.500667	0.508	0.903667	0
0.500333	0.507333	0.901333	0
0.501333	0.506	0.896333	0
0.500667	0.509	0.906667	0
0.501	0.510667	0.911	0
0.500667	0.505667	0.892667	0
0.500667	0.504	0.880667	0
0.501667	0.511667	0.912667	0
0.501333	0.510333	0.910333	0
