OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.505	0.511333	0.724667	0
0.502	0.505333	0.517333	0.748333	0
0.502667	0.506667	0.517333	0.752333	0
0.501333	0.505	0.517333	0.746333	0
0.501333	0.505667	0.509	0.721667	0
0.501667	0.505333	0.517333	0.747333	0
0.501333	0.505	0.519	0.747333	0
0.502	0.505	0.518	0.747333	0
0.501333	0.504667	0.517	0.744667	0
0.500667	0.505333	0.516	0.740333	0
0.502333	0.505	0.518333	0.750333	0
0.500333	0.505333	0.513333	0.731667	0
0.502333	0.508667	0.517	0.75	0
0.502667	0.507333	0.519333	0.754	0
0.500667	0.504667	0.516667	0.741333	0
0.500667	0.504	0.518	0.742	0
0.501	0.505667	0.516667	0.744333	0
0.501	0.505667	0.517	0.744667	0
0.501333	0.505	0.515667	0.744667	0
0.501	0.505667	0.517333	0.745667	0
0.501333	0.504667	0.515667	0.743	0
0.501667	0.505333	0.517	0.746667	0
0.501333	0.504333	0.507	0.718	0
0.500667	0.502667	0.514	0.731667	1
0.502	0.505333	0.517	0.747	0
0.501667	0.502667	0.513333	0.733333	0
0.501333	0.503667	0.514	0.736333	0
0.501	0.502333	0.507667	0.708333	0
0.501333	0.502667	0.508	0.709333	0
0.501333	0.504667	0.509667	0.721667	0
0.500667	0.502667	0.517333	0.735	0
0.501333	0.504333	0.515	0.738333	0
0.500333	0.503333	0.507667	0.715	0
0.502	0.505	0.514333	0.739	0
0.501667	0.504667	0.513333	0.738	0
0.501	0.504	0.514	0.737	0
0.502667	0.506333	0.517667	0.750333	0
0.501	0.504	0.516	0.740333	0
0.501	0.505	0.518	0.746667	0
0.500667	0.505	0.517667	0.746	0
0.501	0.505667	0.511333	0.722667	0
0.501667	0.503333	0.511667	0.730667	0
0.501667	0.504	0.514333	0.737667	0
0.503333	0.507	0.520333	0.754333	0
0.501333	0.504	0.509333	0.720667	0
0.501	0.504	0.510333	0.720667	0
0.502667	0.504667	0.518667	0.747667	0
0.501333	0.506	0.509333	0.722333	0
0.501333	0.504333	0.518667	0.743667	0
0.501333	0.507333	0.520667	0.750667	0
0.502333	0.508333	0.517333	0.752	0
0.500667	0.506	0.515667	0.739333	0
0.500667	0.504	0.508333	0.716	0
0.502333	0.506333	0.518333	0.752333	0
0.501333	0.504333	0.516	0.741667	0
0.501667	0.503667	0.515	0.738667	0
0.502667	0.506	0.516667	0.746667	0
0.501333	0.502667	0.512667	0.733	0
0.501667	0.505333	0.509333	0.721667	0
0.501333	0.503333	0.514667	0.736333	0
0.503	0.507333	0.519333	0.754667	0
0.503	0.508333	0.519	0.754333	0
0.502	0.505	0.520667	0.752333	0
0.502333	0.505333	0.519333	0.751667	0
0.502333	0.505	0.520333	0.753	0
0.500333	0.503	0.513667	0.732333	0
0.502	0.505	0.517	0.746667	0
0.501333	0.505	0.52	0.748333	0
0.500667	0.504333	0.508667	0.718667	0
0.502667	0.507	0.517667	0.752667	0
0.500667	0.503	0.515333	0.734	0
0.501333	0.506	0.518333	0.749333	0
0.502333	0.505667	0.518	0.749667	0
0.502	0.505	0.518333	0.75	0
0.503	0.507	0.519	0.753667	0
0.502333	0.507	0.519333	0.753667	0
0.503	0.507667	0.518667	0.753667	0
0.501	0.504	0.516333	0.741	0
0.501	0.505333	0.515667	0.742667	0
0.501333	0.505333	0.511333	0.725333	0
0.500667	0.504667	0.508	0.715667	0
0.501	0.504	0.507333	0.717667	0
0.501333	0.502667	0.509	0.709667	0
0.501333	0.504667	0.508667	0.721333	0
0.501333	0.504667	0.510333	0.722	0
0.501	0.502333	0.517	0.735	0
0.500667	0.503333	0.517	0.735	0
0.500667	0.503333	0.507	0.715333	0
0.501667	0.503667	0.513333	0.737333	0
0.502333	0.503333	0.513333	0.736	0
0.502667	0.506333	0.517333	0.749333	0
0.501333	0.504333	0.515667	0.739667	0
0.500667	0.504	0.516333	0.740333	0
0.501	0.505	0.517333	0.744	0
0.503333	0.508333	0.519667	0.755333	0
0.503333	0.508	0.520667	0.755333	0
0.503	0.508667	0.518333	0.753667	0
0.500667	0.504333	0.51	0.720333	0
0.503333	0.505667	0.519	0.751	0
0.501667	0.504	0.518333	0.743333	0
