OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.501333	0.902	0
0.500333	0.503667	0.916667	0
0.500333	0.502333	0.912667	0
0.500667	0.501333	0.91	0
0.5	0.503667	0.913667	0
0.500667	0.503333	0.915667	0
0.500333	0.507	0.920667	0
0.500667	0.507667	0.922667	0
0.502	0.506333	0.920667	0
0.500333	0.501333	0.909	0
0.500333	0.509667	0.923	0
0.500667	0.502	0.912667	0
0.500667	0.51	0.923333	0
0.500333	0.505333	0.919	0
0.501667	0.506667	0.921	0
0.502333	0.506	0.920333	0
0.501	0.502667	0.914333	0
0.500333	0.501	0.902333	0
0.500333	0.510333	0.924	0
0.500333	0.503333	0.915333	0
0.5	0.502	0.911333	0
0.501	0.507	0.921667	1
0.501667	0.506	0.919333	0
0.500667	0.507333	0.921333	0
0.500667	0.505	0.917667	0
0.501333	0.506667	0.920333	0
0.501333	0.506333	0.919333	0
0.502	0.506	0.92	0
0.501	0.502333	0.913667	0
0.500667	0.502667	0.913333	0
