OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502333	0.867	0
0.5	0.504667	0.886667	0
0.5	0.509333	0.899333	0
0.501	0.503	0.886667	0
0.500667	0.502667	0.880667	0
0.500333	0.502	0.875333	0
0.500667	0.502333	0.879333	0
0.500667	0.503	0.885	0
0.500667	0.504667	0.889	0
0.500667	0.505	0.89	0
0.501	0.507	0.899	0
0.500333	0.506333	0.895	0
0.501333	0.508	0.905333	0
0.501333	0.505333	0.892667	0
0.500333	0.513	0.912	0
0.501	0.507667	0.904667	0
0.500333	0.502333	0.879	0
0.500333	0.504	0.888333	0
0.500667	0.502	0.878	0
0.500667	0.508	0.904667	0
0.500667	0.503333	0.886	0
0.500667	0.509333	0.909	0
0.500333	0.510333	0.911	0
0.500333	0.504667	0.888667	0
0.501667	0.504	0.891	0
0.501667	0.508	0.907	0
0.501667	0.505	0.892333	0
0.500333	0.509	0.905333	0
0.501667	0.508333	0.907333	0
0.501	0.504667	0.890667	0
0.501	0.509333	0.91	0
0.501333	0.507333	0.904667	0
0.501667	0.504333	0.891667	0
0.500333	0.508	0.903	0
0.500333	0.51	0.906667	0
0.501333	0.504	0.890667	0
0.500333	0.508667	0.904	0
0.501333	0.510333	0.912333	0
0.500333	0.503	0.88	0
0.500667	0.507	0.898333	0
0.501	0.507333	0.903333	0
0.500667	0.504	0.888667	0
0.500667	0.508667	0.907667	0
0.502333	0.508333	0.907667	0
0.500667	0.509	0.908	0
0.500667	0.508333	0.905333	0
0.501	0.510667	0.913	0
0.500333	0.502667	0.879667	0
0.501	0.509667	0.910333	0
0.501333	0.505	0.892	0
0.501	0.508	0.905	0
0.500333	0.509667	0.905667	0
0.502	0.51	0.911667	0
0.501333	0.507	0.902667	0
0.501667	0.503667	0.887	0
0.501	0.508333	0.906333	0
0.500667	0.510667	0.912333	0
0.500333	0.503667	0.885333	0
0.501	0.504333	0.889333	0
0.501	0.509	0.909667	1
0.500667	0.507667	0.903333	0
0.501	0.508667	0.909	0
0.500333	0.505	0.889	0
0.501333	0.504333	0.891	0
0.501	0.505333	0.891333	0
