OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.503333	0.874333	0
0.501	0.504667	0.893	0
0.501333	0.505333	0.897333	0
0.500667	0.504333	0.889333	0
0.500667	0.506	0.899333	0
0.500667	0.504667	0.892333	0
0.500333	0.504333	0.888667	0
0.500333	0.508333	0.905667	0
0.501	0.505	0.894	0
0.500333	0.508	0.905	0
0.500667	0.508333	0.907667	0
0.500333	0.505333	0.891	0
0.501667	0.505333	0.897667	0
0.501333	0.507	0.906333	0
0.500667	0.503667	0.88	0
0.502	0.506333	0.903667	0
0.500667	0.510667	0.909667	0
0.500333	0.506667	0.900667	0
0.501	0.507333	0.906667	0
0.501333	0.503667	0.880667	0
0.501333	0.510333	0.910333	0
0.500667	0.502667	0.876	0
0.500333	0.510333	0.909	0
0.501333	0.504	0.881	0
0.500333	0.506333	0.898	0
0.500667	0.509	0.908333	0
0.501	0.502667	0.877333	0
0.501333	0.505667	0.897667	0
0.500333	0.503667	0.879	0
0.501	0.506667	0.905333	0
0.501	0.507667	0.907	0
0.500667	0.507333	0.905667	0
0.500333	0.502667	0.874	0
0.501667	0.508667	0.909333	0
0.501667	0.507333	0.907667	0
0.500333	0.509	0.908	0
0.500667	0.506667	0.904333	0
0.500667	0.508	0.907	0
0.501333	0.51	0.909667	0
0.501333	0.506333	0.903	0
0.501	0.506333	0.902667	0
0.500333	0.507333	0.904333	0
0.502	0.507667	0.909	0
0.501333	0.503	0.877667	0
0.501667	0.506	0.903	0
0.501333	0.508333	0.909	0
0.500667	0.506333	0.901667	0
0.500333	0.504667	0.889333	0
0.500333	0.504	0.879333	0
0.501667	0.510667	0.910667	0
0.500333	0.507	0.903667	0
0.502	0.508	0.909333	0
0.500667	0.510333	0.909333	0
0.501333	0.503333	0.879333	0
0.501333	0.506	0.902667	0
0.500667	0.51	0.909	0
0.501333	0.507667	0.908667	1
0.500333	0.506	0.896333	0
0.501333	0.506667	0.905667	0
0.501667	0.507	0.907333	0
