OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.504	0.51	0.783667	0
0.501333	0.504	0.509333	0.776667	0
0.500667	0.503333	0.514667	0.792333	0
0.500333	0.502333	0.511333	0.773667	0
0.501333	0.503333	0.516	0.794667	0
0.500667	0.504667	0.514	0.792667	0
0.501	0.504333	0.515	0.796667	0
0.500333	0.504333	0.51	0.775	0
0.500667	0.506667	0.517667	0.801	0
0.500667	0.506	0.517333	0.797667	0
0.502	0.505667	0.518333	0.803	0
0.501333	0.503667	0.516667	0.796333	0
0.500667	0.502667	0.512	0.783333	0
0.501	0.504667	0.514667	0.796	0
0.501667	0.506333	0.518	0.802667	0
0.501333	0.507	0.517333	0.804333	0
0.501	0.504667	0.510333	0.782333	0
0.500333	0.503667	0.514333	0.791667	0
0.501	0.503333	0.516333	0.794	0
0.502	0.504	0.516667	0.798	0
0.502333	0.506	0.518	0.802667	0
0.501333	0.504667	0.512	0.786333	0
0.501	0.504667	0.517	0.800333	0
0.500667	0.503	0.512667	0.785667	0
0.500667	0.502333	0.513667	0.784333	0
0.501333	0.504333	0.513333	0.793667	0
0.501	0.505	0.514333	0.798333	0
0.500667	0.506	0.517	0.797333	0
0.501333	0.504	0.510333	0.785333	0
0.501667	0.503	0.511	0.780333	0
0.500667	0.504	0.509667	0.774333	0
0.500667	0.504333	0.509667	0.774667	0
0.503333	0.504667	0.510333	0.785667	0
0.501667	0.505333	0.517	0.801333	0
0.500667	0.504	0.510667	0.777333	0
0.502	0.506	0.518667	0.803333	0
0.500667	0.505333	0.511667	0.788	0
0.501333	0.505333	0.516333	0.8	0
0.501667	0.503333	0.513	0.793667	0
0.502	0.503	0.510667	0.781	0
0.501	0.506333	0.518667	0.802667	0
0.501667	0.508	0.518	0.804667	0
0.500667	0.503667	0.509667	0.773	0
0.501667	0.506667	0.517	0.802	0
0.501	0.506	0.517333	0.801333	0
0.500667	0.506667	0.516667	0.798	0
0.501	0.505333	0.518	0.801333	0
0.501333	0.505667	0.517667	0.801	0
0.501667	0.506	0.518	0.802	0
0.501	0.506333	0.513667	0.797	0
0.501667	0.503667	0.51	0.784667	0
0.501333	0.505667	0.516	0.8	0
0.501	0.504	0.511	0.781667	0
0.502333	0.506333	0.515667	0.800333	0
0.500667	0.502333	0.511	0.773	0
0.501333	0.504	0.514667	0.796333	0
0.501	0.505333	0.514667	0.799667	0
0.501333	0.502333	0.512667	0.782	0
0.501	0.505667	0.513667	0.794333	0
0.501	0.507	0.517333	0.803333	0
0.501	0.503	0.509667	0.775	0
0.501	0.503333	0.51	0.775333	0
0.500667	0.503667	0.514	0.791	0
0.500333	0.503333	0.514667	0.791667	0
0.501	0.504	0.515667	0.793333	0
0.501667	0.504	0.517	0.798333	0
0.500333	0.502667	0.513333	0.783	0
0.500333	0.502667	0.514	0.783333	1
0.501333	0.504333	0.513	0.792333	0
0.500667	0.506	0.515	0.796333	0
0.501333	0.506	0.518667	0.803	0
0.502	0.505	0.512	0.793667	0
0.501333	0.503333	0.511	0.778	0
0.501	0.504333	0.513	0.790667	0
0.501	0.504	0.510333	0.777	0
0.500667	0.504667	0.511333	0.785333	0
0.501	0.504	0.511333	0.785667	0
0.501667	0.504667	0.511333	0.789667	0
0.501	0.504667	0.515	0.797667	0
0.501	0.504667	0.512667	0.791667	0
0.501333	0.504667	0.512333	0.786667	0
0.501667	0.504	0.511	0.787333	0
0.501667	0.503667	0.510667	0.785333	0
0.501	0.503333	0.513333	0.793	0
0.502	0.503333	0.512333	0.793667	0
0.501667	0.503333	0.512	0.793	0
0.501667	0.502667	0.511333	0.782333	0
0.501	0.503333	0.511333	0.779333	0
0.501667	0.503	0.51	0.779667	0
0.500667	0.505	0.514	0.794	0
0.501667	0.505	0.514	0.794667	0
0.501	0.506333	0.518	0.802	0
0.501333	0.506667	0.517667	0.802667	0
0.501	0.508	0.517	0.802667	0
0.500333	0.503667	0.510333	0.773	0
0.501333	0.506333	0.516667	0.800667	0
0.501333	0.506667	0.516667	0.801333	0
0.501667	0.506333	0.517	0.801667	0
0.501	0.506	0.518	0.801667	0
0.500667	0.506	0.518	0.801	0
