OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502	0.837	0
0.5	0.528667	0.868	0
0.5	0.548333	0.873667	0
0.500333	0.501	0.836	0
0.500333	0.503	0.840333	0
0.500333	0.541	0.871333	0
0.500333	0.502	0.837667	0
0.500667	0.502333	0.838	0
0.5	0.500667	0.835667	0
0.501	0.510333	0.858	0
0.500333	0.505	0.849333	0
0.5	0.507333	0.851	0
0.500667	0.515	0.861667	0
0.500333	0.540667	0.871	0
0.500333	0.507333	0.854333	0
0.500667	0.506	0.852667	0
0.501	0.544	0.876333	0
0.500333	0.518	0.867667	0
0.501333	0.509333	0.857333	0
0.500333	0.545333	0.876333	0
0.500667	0.543	0.874667	0
0.500667	0.519333	0.869	0
0.501	0.514667	0.861667	0
0.500667	0.549667	0.878	0
0.500333	0.510333	0.856667	0
0.501333	0.542	0.875667	0
0.500667	0.546	0.876667	0
0.500333	0.502667	0.838667	0
0.500667	0.542667	0.874	0
0.500667	0.550667	0.879667	0
0.500667	0.509667	0.856333	0
0.500333	0.519333	0.868333	0
0.500667	0.516333	0.866667	0
0.502667	0.518667	0.87	0
0.502	0.519	0.870667	0
0.500667	0.543667	0.875333	0
0.500333	0.509	0.855	0
0.5	0.504	0.840333	0
0.500667	0.549333	0.877333	0
0.501667	0.518333	0.869	0
0.500667	0.514	0.861333	0
0.500333	0.550667	0.879333	0
0.501	0.550333	0.879333	0
0.501333	0.504667	0.849	0
0.500667	0.516667	0.867	0
0.500333	0.505667	0.849667	0
0.500667	0.542	0.873333	0
0.500333	0.503667	0.841	0
0.500333	0.501333	0.836667	0
0.500333	0.519667	0.868667	0
0.500333	0.506333	0.852667	0
0.500667	0.503667	0.846	0
0.500333	0.504	0.845333	0
0.501333	0.518667	0.869333	0
0.501333	0.541667	0.874667	0
0.501333	0.542667	0.876	0
0.501	0.513	0.86	0
0.502667	0.518333	0.869667	0
0.502	0.540667	0.873	0
0.501333	0.541333	0.873	0
0.502	0.518	0.868667	0
0.502	0.518667	0.869667	0
0.500333	0.516333	0.864667	0
0.501	0.519333	0.87	0
0.500667	0.510333	0.857333	0
0.500667	0.519	0.868	0
0.500333	0.512333	0.858	0
0.500333	0.517	0.865667	0
0.501333	0.519667	0.870667	0
0.500667	0.509	0.855667	0
0.500333	0.509667	0.856	0
0.500667	0.509333	0.856	0
0.500333	0.517333	0.867333	0
0.500667	0.516	0.866333	1
0.500333	0.511667	0.857	0
0.500667	0.549	0.877	0
0.500333	0.550333	0.878333	0
0.501333	0.504333	0.848333	0
0.501	0.502333	0.838667	0
0.500667	0.521	0.870333	0
0.500667	0.503333	0.840667	0
0.501	0.542333	0.875667	0
0.501333	0.515333	0.863667	0
0.502	0.540333	0.872667	0
0.501667	0.541	0.872667	0
0.501333	0.515	0.862	0
0.500333	0.540333	0.870667	0
0.500333	0.507	0.853667	0
0.500667	0.508333	0.854667	0
0.500333	0.506	0.852333	0
0.501667	0.544333	0.877	0
0.501	0.509667	0.856667	0
0.500333	0.543	0.874333	0
0.500333	0.513333	0.860667	0
0.500667	0.508667	0.855333	0
0.501	0.517333	0.868	0
0.500667	0.544	0.875667	0
0.500333	0.542667	0.872333	0
0.501333	0.503333	0.844	0
0.501	0.519	0.868667	0
0.500667	0.51	0.856667	0
0.500333	0.512	0.857333	0
0.500333	0.512667	0.859	0
0.500333	0.509333	0.855667	0
0.500667	0.515667	0.865333	0
0.502333	0.504	0.846667	0
0.501	0.504333	0.848	0
