OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.503333	0.508	0.517333	0.546333	0.679	0
0.503	0.507333	0.518333	0.545333	0.68	1
0.504333	0.507667	0.520333	0.544333	0.677333	0
0.503333	0.507	0.519333	0.545667	0.678	0
0.503333	0.507	0.517	0.545667	0.675333	0
0.502333	0.508	0.517	0.544	0.670667	0
0.502	0.507667	0.517	0.543667	0.669333	0
0.502	0.508	0.516333	0.543	0.667	0
0.502333	0.507667	0.516	0.543	0.669333	0
0.502333	0.507	0.517333	0.543667	0.669333	0
0.502	0.506667	0.516667	0.542	0.666333	0
0.501333	0.506333	0.516333	0.542667	0.666667	0
0.501667	0.505667	0.516333	0.541667	0.664667	0
0.501333	0.507	0.517333	0.542	0.664667	0
0.501333	0.506667	0.517333	0.542	0.664333	0
0.501333	0.507333	0.518333	0.541333	0.664333	0
0.501667	0.506667	0.518667	0.541333	0.664	0
0.501	0.506	0.516667	0.542333	0.666667	0
0.501667	0.507	0.517333	0.543667	0.667667	0
0.502	0.506	0.517667	0.542667	0.668333	0
0.501333	0.505667	0.518	0.542333	0.666667	0
0.501667	0.505667	0.517667	0.544333	0.668333	0
0.501	0.505333	0.517667	0.544	0.667333	0
0.501	0.505333	0.517333	0.543667	0.666333	0
0.502333	0.506333	0.518667	0.543667	0.669	0
0.501333	0.506333	0.518	0.544	0.669	0
0.501333	0.506	0.517667	0.545	0.669333	0
0.501333	0.507	0.518333	0.543333	0.668667	0
0.501	0.507	0.517667	0.542667	0.667	0
0.501667	0.507	0.516667	0.542	0.665	0
0.501	0.506	0.516	0.543667	0.663333	0
0.501	0.505667	0.516333	0.544667	0.665333	0
0.501333	0.505667	0.517	0.541333	0.663667	0
0.501333	0.506333	0.515667	0.542667	0.662	0
0.502333	0.506333	0.516333	0.543	0.667333	0
0.501667	0.506333	0.515667	0.542667	0.665	0
0.501667	0.507667	0.517	0.542	0.666	0
0.501333	0.505667	0.516333	0.542667	0.664333	0
0.501	0.505	0.517667	0.544667	0.664667	0
0.501333	0.505667	0.516333	0.544667	0.666	0
0.501333	0.504667	0.516	0.544333	0.664667	0
0.501	0.505667	0.516	0.544333	0.662333	0
0.501	0.505667	0.516	0.542667	0.661333	0
0.501333	0.505333	0.516333	0.542333	0.662	0
0.501333	0.505667	0.516	0.542	0.662	0
0.501333	0.505667	0.516667	0.541333	0.658	0
0.502	0.505333	0.516667	0.542667	0.664	0
0.502	0.505667	0.516	0.543	0.665667	0
0.501667	0.506333	0.517	0.540667	0.66	0
0.502	0.505667	0.516667	0.541333	0.661	0
0.502333	0.506333	0.517	0.540333	0.659	0
0.502	0.505667	0.517333	0.54	0.658	0
0.502	0.505667	0.518	0.548	0.676667	0
0.502	0.505667	0.517333	0.547	0.676	0
0.501333	0.505333	0.518667	0.548333	0.673	0
0.501	0.505667	0.518	0.547333	0.672	0
0.501333	0.505	0.517333	0.549	0.673	0
0.501	0.505333	0.518333	0.549333	0.674333	0
0.502667	0.508	0.521	0.551667	0.684667	0
0.502333	0.508333	0.522333	0.552667	0.686	0
0.502333	0.508	0.521333	0.552333	0.684333	0
0.501667	0.507667	0.521	0.551667	0.684	0
0.502	0.508333	0.521333	0.552333	0.685667	0
0.502	0.507	0.521333	0.553667	0.684333	0
0.502333	0.507333	0.522	0.552333	0.684	0
0.502333	0.508333	0.520333	0.553333	0.684	0
0.502	0.509	0.520667	0.553667	0.684	0
0.501333	0.507667	0.523333	0.555	0.682667	0
0.501333	0.507333	0.522333	0.556	0.683667	0
0.501	0.508	0.522	0.555333	0.684333	0
0.501	0.507333	0.523	0.555333	0.685333	0
0.502	0.507333	0.521	0.555	0.682333	0
0.503	0.508	0.520667	0.550667	0.682333	0
0.502667	0.507667	0.521	0.550667	0.683	0
0.503	0.507667	0.519667	0.550667	0.682	0
0.502333	0.508333	0.520333	0.550667	0.682333	0
0.502667	0.507	0.519667	0.551667	0.682667	0
0.503	0.507667	0.52	0.552	0.683667	0
0.502	0.506333	0.518	0.547667	0.679667	0
0.502667	0.507667	0.517667	0.548	0.68	0
0.503333	0.506667	0.517333	0.547333	0.68	0
0.501333	0.507667	0.518667	0.547333	0.681333	0
0.501667	0.508	0.518	0.548	0.680667	0
0.502	0.505667	0.518667	0.548	0.678333	0
0.502667	0.506667	0.518333	0.548333	0.680333	0
0.502333	0.506	0.518	0.548667	0.679667	0
0.501667	0.506	0.517	0.549	0.677333	0
0.501333	0.506333	0.517	0.549	0.677333	0
0.501667	0.506	0.517333	0.55	0.677667	0
0.502	0.506	0.517667	0.548333	0.677667	0
0.502333	0.506333	0.517667	0.548667	0.678667	0
0.502667	0.506667	0.518	0.547333	0.679	0
0.502667	0.506333	0.517333	0.551	0.680667	0
0.501667	0.506667	0.518	0.551333	0.681333	0
0.502333	0.507333	0.518	0.549	0.68	0
0.501667	0.507333	0.517333	0.549667	0.679333	0
0.501667	0.509	0.519333	0.553667	0.682	0
0.502333	0.506667	0.519333	0.554333	0.683667	0
0.500667	0.506	0.519333	0.546333	0.673	0
0.501	0.505667	0.518667	0.548667	0.672333	0
