OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.504	0.874667	0
0.5	0.509333	0.882667	0
0.5	0.502333	0.861667	0
0.500333	0.502	0.862667	0
0.501667	0.505333	0.887333	0
0.500667	0.502333	0.875667	0
0.500333	0.505	0.886	0
0.500333	0.505667	0.887333	0
0.500333	0.504333	0.885	0
0.501	0.506333	0.89	0
0.500667	0.505667	0.888333	0
0.500333	0.504	0.883667	0
0.500667	0.502	0.872333	0
0.501	0.505667	0.889	0
0.500333	0.511333	0.894	0
0.501	0.502	0.875	0
0.501333	0.506	0.89	0
0.500333	0.508667	0.891	0
0.500333	0.510667	0.893333	0
0.501333	0.504	0.886667	0
0.501	0.503	0.876667	0
0.500667	0.506333	0.889667	0
0.5	0.512	0.893667	0
0.501333	0.511333	0.896	0
0.501667	0.503667	0.885333	0
0.500667	0.504333	0.885667	0
0.501	0.504	0.885667	0
0.500667	0.502667	0.876333	0
0.501333	0.507	0.892333	0
0.501	0.504333	0.887	0
0.502333	0.51	0.895333	0
0.500333	0.502667	0.876	0
0.501	0.502333	0.876	0
0.501333	0.503667	0.884667	0
0.500333	0.510333	0.892667	0
0.501	0.507333	0.892333	0
0.501333	0.506667	0.891333	0
0.500667	0.507667	0.892333	0
0.501667	0.512	0.896667	0
0.500667	0.510667	0.895	0
0.500667	0.504667	0.886333	0
0.501	0.506667	0.891	0
0.501667	0.506	0.890667	0
0.500667	0.51	0.894333	0
0.501	0.506	0.889667	0
0.501	0.510667	0.895667	0
0.501	0.508667	0.892667	0
0.501667	0.506667	0.891667	0
0.501667	0.507333	0.893333	1
0.500667	0.507333	0.891	0
0.501333	0.512333	0.896333	0
0.502	0.510667	0.896333	0
0.500333	0.506	0.889	0
0.500667	0.512667	0.895333	0
