OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.503667	0.899	0
0.5	0.507	0.912333	0
0.5	0.503333	0.895	0
0.500667	0.502333	0.898333	0
0.500333	0.508333	0.918	0
0.500333	0.507	0.917	0
0.500333	0.509	0.919	0
0.500333	0.511	0.921	0
0.500667	0.502667	0.899667	0
0.500333	0.504333	0.906667	0
0.500667	0.508667	0.92	0
0.501333	0.504	0.909333	0
0.501	0.504	0.908667	0
0.501	0.503667	0.905667	0
0.501	0.502667	0.900333	0
0.502333	0.507333	0.92	0
0.501667	0.506	0.918333	0
0.500333	0.51	0.919667	0
0.500667	0.505	0.912667	0
0.501667	0.509	0.923	0
0.5	0.508667	0.917333	0
0.501333	0.504667	0.913667	0
0.500333	0.504667	0.911	0
0.500333	0.502667	0.897667	0
0.500333	0.504	0.903667	0
0.501	0.506667	0.919333	0
0.500667	0.506	0.916333	0
0.500667	0.504333	0.911	0
0.501333	0.509333	0.923	0
0.501	0.506333	0.918333	0
0.500667	0.503333	0.904333	0
0.500667	0.51	0.922	0
0.501	0.509	0.920333	0
0.501333	0.506333	0.918667	0
0.501	0.509667	0.922	0
0.500667	0.506333	0.917333	0
0.500667	0.504	0.905667	0
0.501667	0.504333	0.912	0
0.501	0.51	0.922667	0
0.501	0.505667	0.916333	0
0.500333	0.510333	0.920333	0
0.502667	0.509667	0.923667	0
0.501667	0.508	0.920667	0
0.502	0.508	0.921667	0
0.500667	0.504667	0.911667	0
0.501333	0.506	0.917667	0
0.500333	0.503667	0.903333	0
0.501	0.504333	0.911667	0
0.500333	0.505	0.911333	0
0.501667	0.508667	0.922333	0
0.500333	0.503	0.902667	0
0.501	0.507333	0.919667	0
0.501667	0.509333	0.923333	0
0.500667	0.506667	0.918333	0
0.501	0.505333	0.915333	0
0.501667	0.508333	0.921	0
0.500667	0.509333	0.920333	0
0.500333	0.506333	0.915667	0
0.501333	0.509	0.922333	0
0.501	0.506	0.917	0
0.501667	0.51	0.923667	0
0.502	0.507667	0.920333	0
0.501667	0.506333	0.919667	1
0.500333	0.509333	0.919333	0
