OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.521	0.529667	0.704	1.34477835404186	2.99276869803779	0
0.519333	0.528333	0.701667	1.44222102037137	3.68922148521614	0
0.516333	0.525667	0.7	2.45670173987003	7.46456603413813	0
0.516	0.525	0.697333	2.61653552985532	7.7371258265191	0
0.512333	0.517667	0.665	2.90125240902524	8.59769785432246	0
0.517	0.522667	0.681667	1.12075392561443	3.36443945737021	0
0.516667	0.523	0.681	1.00923876362550	3.24073930778227	0
0.518667	0.523	0.682	1.00923876362550	3.16370212430458	0
0.515667	0.525667	0.701333	2.45670173987003	8.31144415598068	1
0.52	0.528667	0.698	1.12141710746859	2.94862796297382	0
0.516333	0.526	0.697667	2.44717485861717	7.22140693811083	0
0.52	0.528333	0.703	1.69272247869033	3.79027453315412	0
0.516333	0.526667	0.704667	2.44717485861717	8.7731467426195	0
0.52	0.528333	0.693	1.00066294696557	2.71188972500969	0
0.518667	0.528	0.695	1.23059696747409	3.32296116844597	0
0.519333	0.527667	0.694667	1.11574647958755	2.80756855204631	0
0.517667	0.526	0.699	1.44222102037137	4.81440350283048	0
0.518	0.526	0.698	1.21151185687113	4.28246629872904	0
0.519333	0.528667	0.704667	1.45701416105524	4.1582314273803	0
0.511667	0.517333	0.662	2.7304488241057	8.55523835459917	0
0.516667	0.522667	0.681333	1.23802220275983	3.69210562790927	0
0.517667	0.526	0.701333	1.84303094859089	5.20366820474857	0
0.516	0.525667	0.695667	2.31046337042466	7.18955942255278	0
0.520333	0.529667	0.703667	1.46395256178966	3.23967899262457	0
0.521	0.53	0.704333	1.12141710746859	2.69137932068241	0
0.521	0.529333	0.703	1.22451593900296	3.00954213496733	0
0.521	0.529333	0.704667	1.33827471426471	3.05755633840256	0
0.520667	0.530333	0.704	1.34477835404186	3.12050478487677	0
0.519	0.528	0.702	1.22451593900296	3.790190049699	0
0.519	0.527333	0.700333	1.33827471426471	3.77297633508257	0
0.518333	0.528333	0.702	1.33147724721509	3.93123927860445	0
0.518333	0.528333	0.702333	1.33147724721509	4.16159900853703	0
0.518667	0.529333	0.701	1.20459327458542	3.84748631874211	0
0.518333	0.528	0.700667	1.30934462571696	3.80981459096710	0
0.518333	0.527667	0.702	1.43437090525748	4.18563647134511	0
0.519667	0.528	0.701	1.56500192451729	3.78967276959018	0
0.518333	0.525667	0.686	1.37119618909685	4.17048576608342	0
0.518333	0.524667	0.687	1.46798880644023	4.57513541166656	0
0.518333	0.525	0.687333	1.40176200505005	4.70771589135517	0
0.518	0.524667	0.686667	1.47902199731467	4.61545479395114	0
0.519333	0.525333	0.687333	1.35059007700703	4.38181360638179	0
0.516667	0.528	0.703667	2.27356808516694	7.58715960166002	0
0.516667	0.529	0.704	2.27356808516694	7.65213067107435	0
0.516	0.529333	0.704333	2.43725183974928	7.89782886929275	0
0.516333	0.527667	0.704	2.43725183974928	7.87747807308774	0
0.518	0.526667	0.700667	1.46395256178966	4.38302096554568	0
0.518	0.526333	0.702	1.33827471426471	4.43469354192514	0
0.519667	0.528667	0.701667	1.19740015169494	3.34802771914629	0
0.519333	0.528667	0.701667	1.31700982555271	3.37880415840984	0
0.519333	0.528	0.700667	1.18993498321543	3.66012007839968	0
0.52	0.528333	0.700667	1.31700982555271	3.51871748393345	0
0.519667	0.53	0.701667	0.981810218002705	3.21227670364553	0
0.519667	0.528333	0.703667	1.5881109430452	4.14482434383161	0
0.518	0.526	0.703333	1.70940077915107	5.37174907479948	0
0.521667	0.526333	0.699667	1.31700982555271	3.79438511389651	0
0.517	0.526	0.699667	2.16006545240217	6.9402350319705	0
0.517	0.525333	0.699	2.31872175025663	7.01897636967551	0
0.513	0.519	0.662333	2.56007843805409	7.92000418488605	0
0.512	0.521	0.665333	2.56007843805409	8.69220720128204	0
0.512667	0.52	0.665333	2.39815712441404	8.39897049589696	0
0.512667	0.521	0.666	2.39488250334374	8.53272156296805	0
0.512333	0.520333	0.664667	2.55838881134541	8.57756200349723	0
0.510333	0.516333	0.668	2.39979520400499	10.4126908056651	0
0.512333	0.517667	0.667	3.08058962874615	9.08489620501796	0
0.512	0.516667	0.666333	3.26660734839108	9.05931205889365	0
0.512	0.516667	0.664333	3.08058962874615	8.76726833408804	0
0.512333	0.518	0.666	3.08174346049191	8.78120622352801	0
0.511667	0.517	0.665333	3.08058962874615	8.88366849993277	0
0.513333	0.519	0.660667	2.39979520400499	7.82076549006222	0
0.512667	0.518	0.659667	2.24142777219229	7.7969889414642	0
0.512333	0.518333	0.661667	2.56261383373030	8.00649181779671	0
0.52	0.527	0.699667	1.33147724721509	3.29864462166542	0
0.521	0.527667	0.698333	1.00066294696557	2.89441382428645	0
0.516667	0.527333	0.7	2.16006545240217	6.97557195805156	0
0.516667	0.526667	0.7	2.16006545240217	7.17510181384079	0
0.515333	0.526	0.699667	2.64416221212287	7.9881875655734	0
0.516	0.526333	0.700667	2.31046337042466	7.35195181519211	0
0.515667	0.526	0.701333	2.31046337042466	7.51629991845843	0
0.516	0.526667	0.701	2.31872175025663	7.47790555667488	0
0.516333	0.525333	0.695667	1.99884574741446	7.064758592783	0
0.516	0.525333	0.698333	2.43725183974928	7.49612648297007	0
0.516333	0.526333	0.698	2.14333793885288	7.01616945846063	0
0.520333	0.528	0.702333	1.82537433013785	3.89800452195967	0
0.52	0.528	0.702333	1.83437295987157	4.17509978439919	0
0.510667	0.515667	0.669333	3.01628744701747	11.8216403885855	0
0.510333	0.515	0.668667	2.90259802033840	12.1013182223834	0
0.511333	0.515667	0.667	2.33406573333781	9.98769186880945	0
0.517333	0.528667	0.704	2.28336680493287	7.74857913595374	0
0.518667	0.529667	0.705	2.43725183974928	7.5701538526103	0
0.520333	0.527667	0.692	1.00066294696557	2.52086037540962	0
0.519667	0.528333	0.691	1.00066294696557	2.6667018985294	0
0.52	0.526667	0.69	0.994627669188027	2.69303499655555	0
0.52	0.527667	0.692333	0.902707574062703	2.70275881218008	0
0.520333	0.526667	0.691667	0.994627669188027	2.92988372640012	0
0.519	0.528333	0.696	1.22451593900296	3.31688013997484	0
0.518333	0.528333	0.694333	1.12141710746859	3.54327460592955	0
0.518333	0.528333	0.693667	1.23639451209657	3.45854265612362	0
0.519667	0.528667	0.694667	0.913210373776789	2.52980920277906	0
0.518333	0.527333	0.699667	1.20459327458542	4.21492307717878	0
0.519667	0.529	0.705	1.45701416105524	4.25402992785459	0
