OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.507	0.511333	0.663	0.420093914614786	0.670705420853	0
0.508667	0.512667	0.664667	0.154780734131337	0.257096048671125	0
0.507333	0.511	0.653333	0.197059146732735	0.554603779068022	0
0.508	0.512	0.664	0.362795505238418	0.55825750563053	0
0.506	0.508333	0.665333	1.25671183506083	2.13276664308089	0
0.504333	0.509333	0.671333	1.90526559043335	5.17816178853274	0
0.505667	0.510667	0.671333	1.62018601118720	4.63760898295745	0
0.507	0.51	0.664333	0.823974609374998	1.43789208154709	0
0.505	0.509	0.667333	2.20116319343499	4.51796822405934	0
0.505667	0.509333	0.669	2.20116319343499	4.305939320513	0
0.507	0.509	0.667	0.931275204161614	1.74416978562023	0
0.507333	0.509667	0.666	0.839679181439658	1.58926001198300	0
0.506667	0.509333	0.667	1.1413710788445	1.88472027702465	0
0.509	0.510667	0.67	0.752311411253825	1.82285705591310	0
0.508	0.511	0.671	0.746016927391231	1.89110138728152	0
0.51	0.514	0.673	0.752311411253825	1.49423963857142	0
0.509333	0.513	0.674333	0.846099451469178	1.70518137555676	0
0.508667	0.512	0.675333	0.938808379944526	1.93311025476955	0
0.508667	0.513333	0.675	0.846099451469178	1.84040132629421	0
0.508333	0.513333	0.674	0.843009879470235	1.83731175429526	0
0.508333	0.512333	0.674	0.843009879470235	1.83987960059725	0
0.504	0.508667	0.674333	3.20235718224769	6.1179157077606	1
0.503	0.506667	0.665	2.65254051978071	5.67811714293114	0
0.502333	0.507333	0.666	2.99985194802153	6.00494803952766	0
0.502667	0.507333	0.666333	2.82768056653857	6.09269381247572	0
0.502	0.505333	0.664667	2.99096638045735	6.52898521402863	0
0.502	0.504667	0.663667	3.16763976325852	6.9813376674866	0
0.503667	0.509	0.669	2.5054267168173	5.03084915199279	0
0.504667	0.510333	0.669333	2.19527026180127	4.18010639025203	0
0.504667	0.51	0.669	2.19527026180127	4.28911304926953	0
