OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502667	0.506333	0.516333	0.543	0.671	0
0.502333	0.506667	0.517	0.541667	0.670333	0
0.501333	0.506333	0.518333	0.544	0.672	0
0.503333	0.507	0.517	0.543	0.672	0
0.502333	0.506	0.518	0.542667	0.669667	0
0.501667	0.507	0.518333	0.543	0.673333	0
0.502	0.506333	0.517333	0.542333	0.673667	0
0.503	0.507333	0.517	0.544	0.672667	0
0.503	0.509667	0.519	0.547	0.686333	0
0.503	0.506333	0.520333	0.544667	0.687333	0
0.502667	0.506	0.519667	0.545333	0.686333	0
0.503	0.506333	0.520333	0.545	0.688	0
0.502333	0.506333	0.519333	0.545333	0.686	0
0.502	0.506667	0.519667	0.543333	0.686333	1
0.502667	0.507	0.519	0.544667	0.685667	0
0.501667	0.506667	0.522	0.547	0.687	0
0.502667	0.507333	0.521667	0.546333	0.688	0
0.501333	0.506	0.522333	0.544333	0.685667	0
0.501667	0.506667	0.521333	0.544333	0.685	0
0.502	0.506	0.523	0.544667	0.686667	0
0.502667	0.506	0.521	0.546667	0.687	0
0.502	0.506	0.521667	0.548333	0.690333	0
0.502333	0.506667	0.521	0.547667	0.689	0
0.504	0.508333	0.520667	0.547	0.689	0
0.504	0.508667	0.522	0.546333	0.689	0
0.504333	0.508667	0.521	0.545333	0.689333	0
0.504333	0.508	0.521333	0.546	0.688667	0
0.503667	0.507	0.520333	0.545333	0.688333	0
0.501667	0.508333	0.522333	0.543667	0.68	0
0.501	0.507667	0.52	0.540667	0.673333	0
0.501333	0.506	0.521667	0.54	0.666333	0
0.502	0.506	0.521667	0.54	0.666667	0
0.502	0.506	0.522	0.540333	0.668667	0
0.501667	0.505333	0.522	0.540333	0.668	0
0.501667	0.506	0.521667	0.541	0.669	0
0.502	0.506	0.521333	0.540667	0.672333	0
0.501	0.507333	0.520667	0.542667	0.672	0
0.501	0.509667	0.52	0.543333	0.674667	0
0.501667	0.507333	0.518667	0.541667	0.671	0
0.501667	0.506333	0.519	0.540667	0.67	0
0.501333	0.507667	0.519	0.540667	0.669	0
0.501333	0.507	0.518	0.542667	0.671	0
0.501	0.506333	0.519	0.541333	0.671	0
0.501333	0.506	0.519667	0.542333	0.671333	0
0.501333	0.507	0.518667	0.541667	0.669333	0
0.501667	0.507333	0.518333	0.541333	0.669	0
0.501667	0.507	0.518333	0.542	0.669667	0
0.501667	0.506667	0.518667	0.541667	0.669667	0
0.502333	0.506	0.519333	0.541	0.668667	0
0.501667	0.507	0.518333	0.542667	0.672333	0
0.501667	0.507	0.518	0.541	0.665	0
0.501667	0.508	0.517	0.541667	0.667333	0
0.502	0.507667	0.517	0.539667	0.664	0
0.501667	0.507667	0.517667	0.542	0.666	0
0.502	0.508333	0.52	0.539333	0.669	0
0.501667	0.507333	0.52	0.539333	0.667	0
0.502	0.508333	0.518667	0.539333	0.667333	0
0.502333	0.507	0.520333	0.539333	0.668333	0
0.503	0.507	0.521333	0.538333	0.668333	0
0.502	0.506667	0.52	0.539667	0.666667	0
0.501667	0.506333	0.521667	0.540333	0.666667	0
0.501667	0.507	0.519	0.54	0.666	0
0.501667	0.506667	0.518	0.540333	0.664	0
0.502	0.507333	0.518667	0.54	0.665	0
0.502333	0.506333	0.519333	0.539333	0.667333	0
0.502	0.506333	0.519	0.54	0.667333	0
0.502	0.507	0.519667	0.539667	0.668333	0
0.501667	0.506333	0.519667	0.540333	0.665	0
0.504333	0.508333	0.517333	0.539	0.672667	0
0.504667	0.508667	0.518667	0.539667	0.676	0
0.504333	0.508667	0.517667	0.541	0.679333	0
0.504	0.508667	0.518	0.540333	0.677	0
0.504667	0.508	0.518667	0.541	0.679667	0
0.503667	0.507333	0.517667	0.54	0.672	0
0.503	0.506333	0.517667	0.542667	0.674	0
0.503	0.508	0.517333	0.541	0.672	0
0.503667	0.507333	0.517	0.541333	0.676	0
0.503667	0.508	0.517333	0.542667	0.678	0
0.502333	0.507333	0.518	0.539667	0.675333	0
0.502333	0.506667	0.519	0.541667	0.68	0
0.503333	0.506333	0.519	0.543	0.679667	0
0.502333	0.506667	0.518667	0.541333	0.679333	0
0.502667	0.506667	0.518333	0.541333	0.678667	0
0.501	0.507	0.520333	0.543667	0.678333	0
0.501333	0.507	0.519333	0.543667	0.678333	0
0.501667	0.508	0.52	0.543	0.679	0
0.501667	0.508	0.518333	0.542	0.675667	0
0.501667	0.507667	0.518667	0.543	0.677667	0
0.501667	0.508667	0.519333	0.541667	0.679667	0
0.502	0.505667	0.518333	0.541333	0.677667	0
0.502333	0.506	0.519667	0.542667	0.678333	0
0.501667	0.507	0.519	0.541	0.676667	0
0.501667	0.505667	0.521	0.543333	0.676	0
0.501333	0.506333	0.52	0.543333	0.675667	0
0.501667	0.506	0.52	0.543	0.675333	0
0.502333	0.508333	0.518	0.549333	0.682667	0
0.501667	0.508	0.519	0.547	0.682333	0
0.501	0.507667	0.518	0.546	0.678667	0
0.501667	0.509333	0.517333	0.544667	0.678	0
0.501667	0.508333	0.517667	0.548	0.682333	0
