OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.505667	0.863667	0
0.500333	0.502667	0.828	0
0.500333	0.502333	0.827	0
0.501333	0.505333	0.863333	0
0.501333	0.507	0.872667	0
0.500333	0.503	0.839	0
0.500333	0.509667	0.873333	0
0.500333	0.502	0.796	0
0.502	0.507	0.873	0
0.501	0.504667	0.859333	0
0.500667	0.504333	0.856	0
0.500667	0.505	0.860667	0
0.500333	0.51	0.881667	0
0.502667	0.506667	0.872333	0
0.503	0.508667	0.875667	0
0.501333	0.507667	0.873667	0
0.500667	0.507667	0.872333	0
0.501	0.505	0.862667	0
0.502667	0.505667	0.866667	0
0.500667	0.503333	0.845	0
0.501	0.511667	0.89	0
0.501	0.507667	0.872667	0
0.501333	0.504	0.846333	0
0.501333	0.505667	0.866	0
0.500333	0.508	0.871667	0
0.500667	0.506	0.868	0
0.500333	0.512	0.887333	0
0.500333	0.507	0.867667	0
0.500333	0.513	0.888667	0
0.500667	0.509333	0.880667	0
0.500667	0.511333	0.889	0
0.500667	0.502333	0.828333	0
0.500667	0.505333	0.862333	0
0.501667	0.507667	0.874333	0
0.500333	0.511	0.886	0
0.501	0.506333	0.87	0
0.500333	0.512667	0.888	0
0.501	0.51	0.883667	0
0.502	0.508333	0.875333	0
0.501333	0.508	0.874	0
0.500667	0.507333	0.871333	0
0.500667	0.509	0.878333	0
0.500667	0.502667	0.838	0
0.500667	0.512667	0.890667	0
0.501667	0.503333	0.846333	0
0.501333	0.507333	0.873	0
0.500667	0.509667	0.881	0
0.500333	0.511333	0.887	0
0.500333	0.503667	0.844667	0
0.501	0.509667	0.882	0
0.500667	0.512	0.889667	0
0.500333	0.510667	0.884667	0
0.501	0.511	0.889	0
0.500667	0.504667	0.858667	0
0.501	0.508	0.873333	0
0.501333	0.503667	0.846	0
0.500667	0.51	0.883333	0
0.501	0.510333	0.887667	1
0.500667	0.502	0.796667	0
0.501667	0.507333	0.874	0
0.501333	0.508667	0.874667	0
0.500667	0.512333	0.890333	0
0.500667	0.510667	0.888333	0
0.501	0.503667	0.845333	0
