OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.503333	0.912333	0
0.5	0.506333	0.915333	0
0.500333	0.506	0.919667	0
0.500333	0.502667	0.911667	0
0.5	0.505333	0.915	0
0.501	0.502333	0.912667	0
0.500333	0.505333	0.919	0
0.500667	0.504	0.919	0
0.500333	0.503	0.912333	0
0.500333	0.501667	0.908	0
0.500333	0.505	0.918333	0
0.501	0.503667	0.919333	0
0.500667	0.501667	0.908667	0
0.500667	0.503333	0.917333	0
0.500333	0.502333	0.911	0
0.500333	0.502	0.908333	0
0.500667	0.506333	0.921	0
0.500667	0.503	0.912667	0
0.500333	0.507333	0.921	0
0.501	0.508	0.924	0
0.501333	0.503667	0.919667	0
0.500333	0.501333	0.906333	0
0.501	0.507	0.923	0
0.501	0.507667	0.923667	0
0.500333	0.503667	0.915667	0
0.500667	0.502	0.911667	0
0.500667	0.501333	0.907	0
0.501	0.504	0.919667	0
0.501333	0.502667	0.913	0
0.501	0.503	0.914667	0
0.501	0.505	0.920333	0
0.500667	0.503667	0.918667	0
0.500667	0.505667	0.920667	0
0.500667	0.508667	0.923333	0
0.500667	0.507333	0.923	0
0.500333	0.504667	0.918	0
0.501333	0.504333	0.920333	1
0.500667	0.507	0.921333	0
0.500333	0.503333	0.915333	0
0.500667	0.504333	0.919667	0
0.500333	0.504	0.917667	0
