OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.504	0.524667	0.746	0
0.501333	0.505	0.519333	0.742	0
0.501	0.503	0.519333	0.733667	0
0.501667	0.504	0.514	0.727333	0
0.501667	0.503333	0.51	0.7	0
0.502	0.503667	0.523667	0.742667	0
0.501333	0.503667	0.51	0.699667	0
0.500667	0.505	0.516667	0.733	0
0.500333	0.504333	0.512	0.701667	0
0.501333	0.504333	0.514	0.726333	0
0.502	0.505333	0.517667	0.739667	0
0.502	0.506667	0.523333	0.748	0
0.501667	0.504667	0.518	0.739333	0
0.500333	0.504667	0.523667	0.745	0
0.500667	0.504333	0.523667	0.745	0
0.500667	0.504	0.510667	0.701333	0
0.502	0.506667	0.517	0.737667	0
0.501333	0.503333	0.519667	0.737333	0
0.500333	0.507667	0.519	0.733667	0
0.501	0.506	0.523333	0.745	0
0.501333	0.505	0.519	0.740333	0
0.501333	0.506333	0.519	0.742	0
0.501333	0.504333	0.518333	0.736333	0
0.501	0.504	0.512667	0.721333	0
0.501667	0.503333	0.524	0.742333	0
0.502	0.506	0.517	0.735667	0
0.501667	0.504333	0.512667	0.724333	0
0.500667	0.505333	0.520667	0.741667	0
0.501	0.505667	0.52	0.742	0
0.501	0.503333	0.510667	0.7	0
0.501	0.504333	0.523	0.744	0
0.500333	0.504667	0.523333	0.743333	0
0.501667	0.506333	0.517333	0.735333	0
0.502	0.503	0.510333	0.7	0
0.501667	0.503	0.51	0.698333	0
0.502333	0.504	0.519667	0.741	0
0.500667	0.503667	0.519667	0.734333	0
0.502	0.506667	0.52	0.742667	0
0.501333	0.503667	0.522333	0.741333	0
0.501	0.505667	0.522667	0.743667	0
0.500667	0.504333	0.521	0.737	0
0.501	0.504667	0.515333	0.731333	0
0.501667	0.504667	0.514667	0.729	0
0.501	0.503667	0.511667	0.701667	0
0.501333	0.504	0.514667	0.727667	0
0.501	0.504	0.513	0.723333	0
0.501	0.503667	0.513333	0.724	0
0.501667	0.505333	0.520667	0.743667	0
0.501333	0.506333	0.517	0.734333	0
0.500667	0.505667	0.516	0.732	0
0.501333	0.505	0.516333	0.732333	0
0.501333	0.505	0.516	0.732	0
0.501333	0.505333	0.515	0.734	0
0.501	0.504	0.523667	0.741333	0
0.501667	0.503333	0.523	0.741333	0
0.501	0.504	0.510333	0.702333	0
0.501333	0.504333	0.520333	0.741	0
0.501333	0.504667	0.524	0.749	0
0.501	0.504333	0.523667	0.747667	0
0.500667	0.505333	0.524667	0.749	0
0.501	0.505333	0.524667	0.749333	0
0.502333	0.506333	0.523	0.747	0
0.502333	0.507	0.523667	0.748333	0
0.500667	0.504333	0.516333	0.73	0
0.500667	0.504667	0.524	0.745333	0
0.500667	0.505	0.524667	0.746	0
0.500667	0.503667	0.510667	0.7	0
0.501333	0.506667	0.517667	0.736667	0
0.502	0.506333	0.517333	0.738	0
0.500333	0.507333	0.518333	0.733	0
0.501	0.504667	0.522667	0.742667	0
0.501333	0.503667	0.524667	0.744333	0
0.501667	0.504667	0.519	0.741667	0
0.501333	0.505	0.518333	0.739333	0
0.501667	0.504333	0.519	0.741	0
0.501	0.506	0.519333	0.742	0
0.501	0.506333	0.519667	0.742333	0
0.502333	0.503667	0.523	0.744333	0
0.501	0.504333	0.518	0.734667	0
0.501	0.505333	0.512667	0.722	0
0.502667	0.505333	0.523	0.747333	0
0.502333	0.505333	0.523	0.746667	0
0.502	0.505667	0.522333	0.746667	0
0.501	0.503333	0.522667	0.738667	0
0.501667	0.505	0.511667	0.722333	0
0.502	0.504333	0.512333	0.724333	0
0.502	0.507333	0.521	0.746	0
0.502	0.507667	0.520667	0.745333	0
0.501	0.505	0.520667	0.738667	0
0.500667	0.505667	0.52	0.741	0
0.501667	0.504333	0.516333	0.731	0
0.501	0.503333	0.516667	0.732333	1
0.501333	0.505	0.523	0.744333	0
0.501333	0.505333	0.511667	0.703333	0
0.501	0.505	0.512	0.703333	0
0.501667	0.506	0.517333	0.734333	0
0.502333	0.502667	0.509667	0.698333	0
0.501333	0.503	0.510333	0.698333	0
0.501333	0.503333	0.518667	0.733	0
0.502	0.503667	0.521333	0.739667	0
