OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.501333	0.506333	0.514333	0.532667	0.658	0
0.501	0.505	0.513667	0.531333	0.652	0
0.501667	0.506333	0.513	0.530333	0.654333	0
0.501333	0.505667	0.513667	0.530667	0.653333	0
0.501333	0.506	0.514	0.531333	0.654333	0
0.500667	0.505333	0.514667	0.532333	0.653667	0
0.502667	0.508	0.515333	0.533667	0.667333	0
0.502	0.507	0.517667	0.535333	0.669333	0
0.502	0.507333	0.513333	0.530333	0.655333	0
0.502333	0.508	0.514667	0.529667	0.662	0
0.503	0.508667	0.515667	0.529333	0.660667	0
0.502667	0.507333	0.514	0.529667	0.663333	0
0.502333	0.507333	0.514333	0.530667	0.661333	0
0.501	0.505667	0.513333	0.529667	0.650333	0
0.502	0.508333	0.516333	0.533667	0.669333	0
0.501333	0.507	0.516333	0.535333	0.666667	0
0.503	0.506667	0.513333	0.532667	0.657333	0
0.503	0.506333	0.514	0.534667	0.657667	0
0.502333	0.506	0.513667	0.531333	0.655333	0
0.502	0.505667	0.513333	0.532333	0.655	0
0.501333	0.506667	0.516	0.530333	0.660667	0
0.501333	0.506333	0.516	0.531	0.661	0
0.501	0.505333	0.513	0.528333	0.649	0
0.501333	0.505667	0.512333	0.528667	0.650667	0
0.501333	0.504667	0.512667	0.528667	0.650667	0
0.501	0.505667	0.513667	0.53	0.650667	0
0.502	0.505667	0.513333	0.528333	0.651	0
0.503	0.508333	0.516667	0.533667	0.670333	0
0.501333	0.507	0.517	0.534	0.669	0
0.502333	0.507667	0.516333	0.533333	0.668667	0
0.502	0.507333	0.516333	0.534333	0.668667	0
0.502333	0.507	0.516667	0.533	0.669	0
0.501333	0.508333	0.518333	0.535	0.671	0
0.502	0.508333	0.516667	0.533333	0.668667	0
0.502333	0.507	0.518667	0.536333	0.671333	0
0.501	0.509667	0.516	0.531667	0.662333	0
0.501	0.507667	0.515333	0.533	0.661667	0
0.501333	0.508667	0.517	0.533	0.666333	0
0.503	0.508333	0.517333	0.537	0.674667	0
0.502333	0.508333	0.517667	0.536333	0.674	0
0.503	0.508333	0.517333	0.537667	0.676	0
0.502667	0.508333	0.517667	0.537667	0.675	0
0.502667	0.507667	0.518	0.538	0.677333	0
0.502667	0.508333	0.517667	0.538333	0.675667	0
0.503	0.507667	0.517667	0.539	0.674667	0
0.503333	0.508	0.517333	0.538667	0.675333	0
0.501667	0.507667	0.518333	0.538667	0.675	0
0.501333	0.507333	0.518	0.539333	0.673667	0
0.502	0.507667	0.518	0.538667	0.674667	0
0.501333	0.508	0.519333	0.539667	0.676	0
0.502333	0.507333	0.518	0.539333	0.675	0
0.502333	0.508	0.517667	0.538333	0.675	0
0.501333	0.507667	0.519667	0.538667	0.674	0
0.501333	0.507667	0.518667	0.537667	0.673667	0
0.501667	0.508	0.519	0.539	0.675333	0
0.502	0.508	0.517667	0.537667	0.674333	0
0.501667	0.508333	0.518	0.537333	0.672333	0
0.501667	0.508667	0.517333	0.538333	0.673333	0
0.501667	0.509333	0.518333	0.538	0.673667	0
0.501667	0.509	0.517667	0.539333	0.673667	0
0.501333	0.508333	0.513	0.535	0.657333	0
0.502	0.507667	0.513	0.535	0.660333	0
0.501333	0.508333	0.514	0.534	0.658333	0
0.501333	0.507333	0.516	0.535	0.668333	0
0.502333	0.505333	0.514667	0.531	0.655667	0
0.501	0.507333	0.517	0.534667	0.666	0
0.501	0.507667	0.516	0.534	0.665667	0
0.501333	0.506333	0.514333	0.533	0.664	0
0.501333	0.507	0.515667	0.533667	0.664667	0
0.502	0.506667	0.517	0.533667	0.667	0
0.501667	0.506333	0.517	0.53	0.657667	0
0.502	0.506667	0.517333	0.53	0.658	0
0.501667	0.506667	0.515667	0.531333	0.66	0
0.501667	0.506	0.516333	0.531333	0.66	0
0.502667	0.506	0.515333	0.531667	0.658333	0
0.501667	0.506667	0.514333	0.532333	0.663333	0
0.501333	0.507667	0.514333	0.532	0.663333	0
0.502333	0.508	0.514667	0.531333	0.665	0
0.501667	0.506667	0.513667	0.531667	0.663	0
0.502	0.507333	0.514667	0.531667	0.664667	0
0.501667	0.508667	0.514333	0.532	0.663667	0
0.502	0.508	0.514	0.53	0.657667	0
0.501667	0.507	0.514667	0.529	0.659333	0
0.502	0.507	0.515	0.529	0.659667	0
0.501667	0.506	0.512	0.532333	0.653	0
0.502667	0.505333	0.512333	0.530667	0.651333	0
0.502333	0.507667	0.516667	0.534667	0.671333	1
0.501333	0.507333	0.519	0.536333	0.670333	0
0.502333	0.507	0.519	0.536333	0.671667	0
0.502	0.508333	0.518	0.536	0.674667	0
0.502	0.507333	0.518333	0.536333	0.673333	0
0.502	0.508	0.519	0.536333	0.674667	0
0.501667	0.507333	0.519333	0.537	0.672333	0
0.503	0.507	0.517667	0.538	0.674	0
0.502	0.506667	0.518333	0.538	0.672333	0
0.502667	0.507	0.517	0.537	0.672333	0
0.501333	0.507	0.518667	0.539333	0.672667	0
0.502	0.507	0.518	0.538667	0.672667	0
0.501667	0.507	0.517667	0.538667	0.672333	0
0.501667	0.506333	0.518667	0.539667	0.672667	0
