OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.500333	0.506	0.877	0
0.500333	0.502333	0.856	0
0.501333	0.503667	0.868	0
0.500333	0.506333	0.880667	0
0.500333	0.502	0.853333	0
0.500667	0.504667	0.87	0
0.500333	0.51	0.887333	0
0.500667	0.503	0.866	0
0.500667	0.502667	0.864333	0
0.500333	0.507667	0.886	0
0.500667	0.507667	0.887	0
0.501	0.507333	0.886	0
0.501	0.504667	0.870667	0
0.501	0.509667	0.89	0
0.500333	0.508	0.887	0
0.501333	0.509	0.889333	0
0.500667	0.505667	0.877333	0
0.500667	0.508	0.887667	0
0.501667	0.507	0.885667	0
0.501	0.507667	0.887667	1
0.500333	0.507	0.881667	0
0.500333	0.507333	0.884	0
0.500667	0.507333	0.884667	0
0.501333	0.506333	0.883	0
0.501333	0.506667	0.883667	0
0.500667	0.503667	0.866333	0
0.500667	0.505333	0.872667	0
0.501333	0.508333	0.888667	0
0.501	0.505333	0.876667	0
0.500667	0.509333	0.888667	0
0.501333	0.505	0.872	0
0.500667	0.504333	0.869	0
0.501333	0.505667	0.877667	0
0.501667	0.509667	0.890667	0
0.501	0.509333	0.889667	0
0.502	0.507333	0.886333	0
0.501	0.506	0.881	0
0.500667	0.507	0.884	0
0.500667	0.506333	0.882667	0
0.501	0.503333	0.866333	0
0.501667	0.508	0.888	0
0.500667	0.509	0.888333	0
