OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.507	0.898333	0
0.500667	0.502333	0.878333	0
0.500333	0.503333	0.885333	0
0.501	0.502333	0.878667	0
0.500667	0.505667	0.894333	0
0.500333	0.505667	0.892667	0
0.500333	0.503	0.884333	0
0.502667	0.504333	0.895333	0
0.502333	0.504667	0.896	0
0.500333	0.505	0.891667	0
0.500667	0.507667	0.907	0
0.500333	0.506333	0.895	0
0.502	0.504667	0.895667	0
0.500333	0.504	0.886	0
0.500333	0.509333	0.91	0
0.500667	0.506	0.896667	0
0.502333	0.504333	0.895	0
0.501	0.503333	0.886667	0
0.500667	0.503667	0.887333	0
0.500333	0.504333	0.890333	0
0.501333	0.504	0.892	0
0.501333	0.507	0.902667	0
0.500667	0.505	0.893667	0
0.500667	0.507	0.902	0
0.500333	0.507667	0.901667	0
0.501667	0.507	0.903	0
0.501333	0.505333	0.896	0
0.501	0.506667	0.901333	0
0.501667	0.505	0.896	0
0.501333	0.508	0.910667	1
0.501	0.504667	0.893667	0
0.501333	0.503667	0.891333	0
0.501667	0.504	0.893	0
0.501667	0.506	0.897333	0
0.501	0.508	0.909667	0
0.500667	0.508	0.908667	0
0.500333	0.506667	0.897333	0
0.501	0.507333	0.906	0
0.500333	0.502667	0.878667	0
0.501	0.507667	0.907333	0
0.501667	0.503333	0.89	0
0.501	0.505333	0.894667	0
0.501	0.505667	0.895	0
0.501667	0.503667	0.891667	0
0.500667	0.508333	0.911	0
0.501667	0.505333	0.896333	0
0.501667	0.504667	0.894333	0
0.500333	0.507333	0.901	0
0.501	0.504333	0.892667	0
0.501333	0.508667	0.912	0
0.501	0.508333	0.911667	0
0.501	0.503	0.885333	0
0.500333	0.504667	0.891333	0
0.501333	0.505	0.895	0
0.500333	0.509667	0.910333	0
0.501	0.505	0.894	0
0.500333	0.505333	0.892333	0
0.500667	0.506333	0.898	0
0.501333	0.503333	0.888667	0
0.502	0.504333	0.894	0
